timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 13:56:35.262346200Z","2025-11-10 13:56:35.2623491Z","myETW","EDRi-Provider",4242,"EDRi-Event"," 7716 EDRi.exe",,,,,,"++ EDRi START MARKER ++",,,,,,,,,,,1762782995262349100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:39.3227701Z","2025-11-10 13:56:39.3227701Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info ","    4 System",8172,,,,,,"C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEDRi-Misc.etl",,,,,,,,,,1762782999322770100,128,83886112,18446690209823364352,18446690209688709896,8172,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:39.3227832Z","2025-11-10 13:56:39.3227832Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",8172,,,,,,"C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEDRi-Misc.etl",,,,,,,,,,1762782999322783200,,,,,,,18446714997214036336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:39.6534401Z","2025-11-10 13:56:39.6534401Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",3944,,,,,,"C:\Windows\System32\MdmCommon.dll::$EA",,,,,,,,,,1762782999653440100,,,,,,,18446714997437283680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:39.9322767Z","2025-11-10 13:56:39.9322767Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",3944,,,,,,"C:\Windows\System32\wlidprov.dll::$EA",,,,,,,,,,1762782999932276700,,,,,,,18446714997529177440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.291885200Z","2025-11-10 13:56:46.2918885Z","myETW","EDRi-Provider",4242,"EDRi-Event"," 7716 EDRi.exe",,,,,,"Before decrypting the attack exe from C:\Users\admin\Desktop\EDR-Introspection\x64\Release\attacks\Injector.exe.enc",,,,,,,,,,,1762783006291888500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.298926800Z","2025-11-10 13:56:46.2989293Z","myETW","EDRi-Provider",4242,"EDRi-Event"," 7716 EDRi.exe",,,,,,"After decrypting the attack exe",,,,,,,,,,,1762783006298929300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3714914Z","2025-11-10 13:56:46.3714914Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62",,,,,,,,,,1762783006371491400,128,35668001,18446690209870884464,18446690209845236648,12276,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3715026Z","2025-11-10 13:56:46.3715026Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62",,,,,,,,,,1762783006371502600,,,,,,,18446714997213016432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3738366Z","2025-11-10 13:56:46.3738366Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs",,,,,,,,,,1762783006373836600,128,35668001,18446690209870884464,18446690209845236648,12276,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3738484Z","2025-11-10 13:56:46.3738484Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs",,,,,,,,,,1762783006373848400,,,,,,,18446714997473552944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3739002Z","2025-11-10 13:56:46.3739002Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12260,,,,,,"C:\ProgramData\Cyvera\Everyone\Temp\640f115e-557b-4801-bb96-7bfe40455d62.xml",,,,,,,,,,1762783006373900200,128,84017248,18446690209653203936,18446690209680753576,12260,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3739274Z","2025-11-10 13:56:46.3739274Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12260,,,,,,"C:\ProgramData\Cyvera\Everyone\Temp\640f115e-557b-4801-bb96-7bfe40455d62.xml",,,,,,,,,,1762783006373927400,,,,,,,18446714997402272736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3743034Z","2025-11-10 13:56:46.3743034Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.1.log.gz",,,,,,,,,,1762783006374303400,8224,83886148,18446690209870944864,18446690209845236648,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3743131Z","2025-11-10 13:56:46.3743131Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.1.log.gz",,,,,,,,,,1762783006374313100,,,,,,,18446714997271003504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3751468Z","2025-11-10 13:56:46.3751468Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.2.log.gz",,,,,,,,,,1762783006375146800,8224,83886148,18446690209870946464,18446690209845236648,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3751559Z","2025-11-10 13:56:46.3751559Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.2.log.gz",,,,,,,,,,1762783006375155900,,,,,,,18446714997520312256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3766911Z","2025-11-10 13:56:46.3766911Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.3.log.gz",,,,,,,,,,1762783006376691100,8224,83886148,18446690209870951264,18446690209680753576,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3767035Z","2025-11-10 13:56:46.3767035Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.3.log.gz",,,,,,,,,,1762783006376703500,,,,,,,18446714997416840064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3775544Z","2025-11-10 13:56:46.3775544Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.4.log.gz",,,,,,,,,,1762783006377554400,8224,83886148,18446690209870950064,18446690209845236648,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3775681Z","2025-11-10 13:56:46.3775681Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.4.log.gz",,,,,,,,,,1762783006377568100,,,,,,,18446714997371098832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3783979Z","2025-11-10 13:56:46.3783979Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1762783006378397900,8224,83886148,18446690209870954064,18446690209845236648,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3784069Z","2025-11-10 13:56:46.3784069Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1762783006378406900,,,,,,,18446714997396395968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3792180Z","2025-11-10 13:56:46.3792180Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.log",,,,,,,,,,1762783006379218000,8224,83886148,18446690209870958064,18446690209680753576,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3792279Z","2025-11-10 13:56:46.3792279Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\adaptive_policy.log",,,,,,,,,,1762783006379227900,,,,,,,18446714997400844224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3818048Z","2025-11-10 13:56:46.3818048Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cortex-xdr-payload.log",,,,,,,,,,1762783006381804800,8224,83886148,18446690209870966064,18446690209680753576,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3818150Z","2025-11-10 13:56:46.3818150Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cortex-xdr-payload.log",,,,,,,,,,1762783006381815000,,,,,,,18446714997382772672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3829408Z","2025-11-10 13:56:46.3829408Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cydump.log",,,,,,,,,,1762783006382940900,8224,83886148,18446690209870962064,18446690209680753576,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3829494Z","2025-11-10 13:56:46.3829494Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cydump.log",,,,,,,,,,1762783006382949400,,,,,,,18446714997377464128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3835161Z","2025-11-10 13:56:46.3835161Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cytool.admin.log",,,,,,,,,,1762783006383516100,8224,83886148,18446690209870970464,18446690209845236648,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3835264Z","2025-11-10 13:56:46.3835264Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cytool.admin.log",,,,,,,,,,1762783006383526400,,,,,,,18446714997348575168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3842226Z","2025-11-10 13:56:46.3842226Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cytool.log",,,,,,,,,,1762783006384222600,8224,83886148,18446690209870988864,18446690209845236648,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3842318Z","2025-11-10 13:56:46.3842318Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\cytool.log",,,,,,,,,,1762783006384231800,,,,,,,18446714997522331392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3847835Z","2025-11-10 13:56:46.3847835Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.0.log.gz",,,,,,,,,,1762783006384783500,8224,83886148,18446690209870981664,18446690209594082488,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3847919Z","2025-11-10 13:56:46.3847919Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.0.log.gz",,,,,,,,,,1762783006384791900,,,,,,,18446714997582083840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3854815Z","2025-11-10 13:56:46.3854815Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.1.log.gz",,,,,,,,,,1762783006385481500,8224,83886148,18446690209870989264,18446690209680753576,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3854896Z","2025-11-10 13:56:46.3854896Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.1.log.gz",,,,,,,,,,1762783006385489600,,,,,,,18446714997383899136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3862588Z","2025-11-10 13:56:46.3862588Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.2.log.gz",,,,,,,,,,1762783006386258800,8224,83886148,18446690209871028864,18446690209594082488,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3862684Z","2025-11-10 13:56:46.3862684Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.2.log.gz",,,,,,,,,,1762783006386268400,,,,,,,18446714997467509728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3869844Z","2025-11-10 13:56:46.3869844Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.3.log.gz",,,,,,,,,,1762783006386984400,8224,83886148,18446690209871023264,18446690209644706568,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3869953Z","2025-11-10 13:56:46.3869953Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.3.log.gz",,,,,,,,,,1762783006386995300,,,,,,,18446714997188691712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3899081Z","2025-11-10 13:56:46.3899081Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.4.log.gz",,,,,,,,,,1762783006389908100,8224,83886148,18446690209871051264,18446690209682825896,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3899210Z","2025-11-10 13:56:46.3899210Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.4.log.gz",,,,,,,,,,1762783006389921000,,,,,,,18446714997626954160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3912687Z","2025-11-10 13:56:46.3912687Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.5.log.gz",,,,,,,,,,1762783006391268700,8224,83886148,18446690209871024864,18446690209682825896,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3912849Z","2025-11-10 13:56:46.3912849Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.5.log.gz",,,,,,,,,,1762783006391284900,,,,,,,18446714997270465296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3920419Z","2025-11-10 13:56:46.3920419Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.6.log.gz",,,,,,,,,,1762783006392041900,8224,83886148,18446690209871026864,18446690209644706568,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3920525Z","2025-11-10 13:56:46.3920525Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.6.log.gz",,,,,,,,,,1762783006392052600,,,,,,,18446714997515624816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3935721Z","2025-11-10 13:56:46.3935721Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.7.log.gz",,,,,,,,,,1762783006393572100,8224,83886148,18446690209871030464,18446690209644706568,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3935834Z","2025-11-10 13:56:46.3935834Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.7.log.gz",,,,,,,,,,1762783006393583400,,,,,,,18446714997420407536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3943550Z","2025-11-10 13:56:46.3943550Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.8.log.gz",,,,,,,,,,1762783006394355000,8224,83886148,18446690209871023664,18446690209644706568,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3943646Z","2025-11-10 13:56:46.3943646Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.8.log.gz",,,,,,,,,,1762783006394364600,,,,,,,18446714997408443120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3952138Z","2025-11-10 13:56:46.3952138Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.log",,,,,,,,,,1762783006395213800,8224,83886148,18446690209871034464,18446690209644706568,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3952238Z","2025-11-10 13:56:46.3952238Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\event_collection.log",,,,,,,,,,1762783006395223800,,,,,,,18446714997359651568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3988608Z","2025-11-10 13:56:46.3988608Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\forensic_scripts.log",,,,,,,,,,1762783006398860800,8224,83886148,18446690209871031264,18446690209680753576,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3988720Z","2025-11-10 13:56:46.3988720Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\forensic_scripts.log",,,,,,,,,,1762783006398872000,,,,,,,18446714997339593456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3995571Z","2025-11-10 13:56:46.3995571Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,1762783006399557100,8224,83886148,18446690209871036864,18446690209644706568,12276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:46.3995664Z","2025-11-10 13:56:46.3995664Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",12276,,,,,,"C:\ProgramData\Cyvera\Prevention\640f115e-557b-4801-bb96-7bfe40455d62\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,1762783006399566400,,,,,,,18446714997415516912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
