timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,timestamp_ns,viewsize,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,operationstatus,targetthreadcreatetime,targetthreadid,cycletime,bytescopied,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 14:18:33.2615157Z","2025-11-10 14:18:33.2615157Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 3316 bash.exe",1916,,," 3316 bash.exe",,,,,,,,,,,,,,4301500416,134072579132273526,3316,0,0,0,5066549580817738,134072579132273549,1916,"R--",134072579132273526,0,0,0,5066549580817738,1762784313261515700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RWX",134072579132273526,3316,0,0,0,5066549580817738,110592,,,,,,,,,,,,
"2025-11-10 14:18:33.2637862Z","2025-11-10 14:18:33.2637862Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3316 bash.exe",1916,,," 3316 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313263786200,,18446606103145250816,18446606103145222144,8858653840,0,2347008,7936,41091072,41086976,8858653840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.2641522Z","2025-11-10 14:18:33.2641522Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4936 AggregatorHost.exe",11096,,," 4936 AggregatorHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313264152200,,18446606103145152512,18446606103145123840,140737324634384,0,1077938057216,5536,1077939273728,1077939265536,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.2729507Z","2025-11-10 14:18:33.2729507Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 3316 bash.exe",1916,,," 9324 conhost.exe",,,"C:\Windows\System32\conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313272950700,,,,,,,,,,,,,,,,134072579132728878,0,907531,"0x","","",3316,25930,25931,3,0,1,2536827738,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.2858929Z","2025-11-10 14:18:33.2858929Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3316 bash.exe",1916,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313285892900,,18446606103145414656,18446606103145385984,140700242212704,0,216487788544,7276,216489525248,216489517056,140700242212704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.2884704Z","2025-11-10 14:18:33.2884704Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 3316 bash.exe",1916,,,"12096 cygwin-console-helper.exe",,,"C:\Program Files\Git\usr\bin\cygwin-console-helper.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313288470400,,,,,,,,,,,,,,,,134072579132884217,0,49333,"0x","","",3316,25930,25932,3,0,1,1752689865,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3043849Z","2025-11-10 14:18:33.3043849Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9324 conhost.exe",7276,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313304384900,,18446606103121494016,18446606103121465344,140737324634384,0,216487796736,9048,216490049536,216490041344,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3090107Z","2025-11-10 14:18:33.3090107Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9324 conhost.exe",7276,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313309010800,,18446606103145512960,18446606103145484288,140700242153168,0,216487804928,11480,216490573824,216490565632,140700242153168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3090937Z","2025-11-10 14:18:33.3090937Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9324 conhost.exe",7276,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313309093800,,18446606103145545728,18446606103145517056,140700242381968,0,216487813120,10404,216491098112,216491089920,140700242381968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3091722Z","2025-11-10 14:18:33.3091722Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",7276,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313309172200,,18446606103145414656,18446606103145385984,140700242212704,0,216487788544,7276,216489525248,216489512960,140700242212704,,,,24227022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3097784Z","2025-11-10 14:18:33.3097784Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3316 bash.exe",1916,,,"12096 cygwin-console-helper.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313309778400,,18446606103145119744,18446606103145091072,140700799865856,0,107171590144,10272,107174952960,107174948864,140700799865856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3140624Z","2025-11-10 14:18:33.3140624Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9324 conhost.exe",9048,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313314062400,,18446606103145644032,18446606103145615360,140737324634384,0,216487821312,8836,216491622400,216491614208,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3247110Z","2025-11-10 14:18:33.3247110Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9324 conhost.exe",11480,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313324711100,,18446606103145414656,18446606103145385984,140700242196320,0,216487829504,10384,216489525248,216489517056,140700242196320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3247955Z","2025-11-10 14:18:33.3247955Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9324 conhost.exe",11480,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313324795500,,18446606103145578496,18446606103145549824,140700242095872,0,216487837696,8184,216492146688,216492138496,140700242095872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3340276Z","2025-11-10 14:18:33.3340276Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9324 conhost.exe",11480,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313334027600,,18446606103145611264,18446606103145582592,140700242380928,0,216487845888,8544,216492670976,216492662784,140700242380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3358042Z","2025-11-10 14:18:33.3358042Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","12096 cygwin-console-helper.exe",10272,,,"12096 cygwin-console-helper.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313335804200,,18446606103145447424,18446606103145418752,140737324634384,0,107171598336,5920,107177050112,107177046016,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3368667Z","2025-11-10 14:18:33.3368667Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","12096 cygwin-console-helper.exe",10272,,,"12096 cygwin-console-helper.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313336866700,,18446606103145119744,18446606103145091072,140700799865856,0,107171590144,10272,107174952960,107174940672,140700799865856,,,,11309954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3369527Z","2025-11-10 14:18:33.3369527Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","12096 cygwin-console-helper.exe",5920,,,"12096 cygwin-console-helper.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313336952700,,18446606103145447424,18446606103145418752,140737324634384,0,107171598336,5920,107177050112,107177046016,140737324634384,,,,65102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3371654Z","2025-11-10 14:18:33.3371654Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop ","12096 cygwin-console-helper.exe",5920,,,"12096 cygwin-console-helper.exe",,,"cygwin-console",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313337165400,,,,,,,,,,,,,,,,134072579132884217,,,,,,,,25932,,,,,,,,,,,,,516096,516096,11845470,0,134072579133370391,37,0,0,0,3,1,0
"2025-11-10 14:18:33.3389461Z","2025-11-10 14:18:33.3389461Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 3316 bash.exe",1916,,," 2508 git.exe",,,"C:\Program Files\Git\mingw64\bin\git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313338946200,,,,,,,,,,,,,,,,134072579133388983,0,4315928,"0x","","",3316,25930,25933,3,0,1,1759182642,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3515975Z","2025-11-10 14:18:33.3515975Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3316 bash.exe",1916,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313351597500,,18446606103145447424,18446606103145418752,140702939157504,0,756523114496,5256,756526612480,756526608384,140702939157504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3597112Z","2025-11-10 14:18:33.3597112Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 2508 git.exe",5256,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313359711200,,18446606103145119744,18446606103145091072,140737324634384,0,756523122688,10012,756528709632,756528705536,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3669732Z","2025-11-10 14:18:33.3669732Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 2508 git.exe",10012,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313366973200,,18446606103145709568,18446606103145680896,140737324634384,0,756523130880,5004,756530806784,756530802688,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.3686697Z","2025-11-10 14:18:33.3686697Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 2508 git.exe",5004,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313368669700,,18446606103145480192,18446606103145451520,140737324634384,0,756523139072,10652,756532903936,756532899840,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4099815Z","2025-11-10 14:18:33.4099815Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2508 git.exe",10652,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313409981500,,18446606103145480192,18446606103145451520,140737324634384,0,756523139072,10652,756532903936,756532895744,140737324634384,,,,3454326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4100766Z","2025-11-10 14:18:33.4100766Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2508 git.exe",5004,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313410076600,,18446606103145709568,18446606103145680896,140737324634384,0,756523130880,5004,756530806784,756530798592,140737324634384,,,,1958591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4101279Z","2025-11-10 14:18:33.4101279Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2508 git.exe",10012,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313410127900,,18446606103145119744,18446606103145091072,140737324634384,0,756523122688,10012,756528709632,756528701440,140737324634384,,,,2501968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4102897Z","2025-11-10 14:18:33.4102897Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2508 git.exe",5256,,," 2508 git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313410289700,,18446606103145447424,18446606103145418752,140702939157504,0,756523114496,5256,756526612480,756526460928,140702939157504,,,,109427239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4110538Z","2025-11-10 14:18:33.4110538Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop "," 2508 git.exe",5256,,," 2508 git.exe",,,"git.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313411053800,,,,,,,,,,,,,,,,134072579133388983,,,,,,,,25933,,,,,,,,,,,,,2834432,35373056,119763318,1,134072579134106561,75,0,14,1,3,0,0
"2025-11-10 14:18:33.4441911Z","2025-11-10 14:18:33.4441911Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",10404,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313444191100,,18446606103145545728,18446606103145517056,140700242381968,0,216487813120,10404,216491098112,216491089920,140700242381968,,,,68922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4442074Z","2025-11-10 14:18:33.4442074Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",8544,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313444207400,,18446606103145611264,18446606103145582592,140700242380928,0,216487845888,8544,216492670976,216492662784,140700242380928,,,,111664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4442984Z","2025-11-10 14:18:33.4442984Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",8184,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313444298400,,18446606103145611264,18446606103145582592,140700242095872,0,216487837696,8184,216492146688,216492130304,140700242095872,,,,13697976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4443278Z","2025-11-10 14:18:33.4443278Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",10384,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313444327800,,18446606103145414656,18446606103145385984,140700242196320,0,216487829504,10384,216489525248,216489517056,140700242196320,,,,1065207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4443892Z","2025-11-10 14:18:33.4443892Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",8836,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313444389200,,18446606103145644032,18446606103145615360,140737324634384,0,216487821312,8836,216491622400,216491614208,140737324634384,,,,107174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4444214Z","2025-11-10 14:18:33.4444214Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",11480,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313444421400,,18446606103145512960,18446606103145484288,140700242153168,0,216487804928,11480,216490573824,216490557440,140700242153168,,,,15492464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4444605Z","2025-11-10 14:18:33.4444605Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9324 conhost.exe",9048,,," 9324 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313444460500,,18446606103121494016,18446606103121465344,140737324634384,0,216487796736,9048,216490049536,216490041344,140737324634384,,,,796704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4463458Z","2025-11-10 14:18:33.4463458Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop "," 9324 conhost.exe",9048,,," 9324 conhost.exe",,,"conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313446345800,,,,,,,,,,,,,,,,134072579132728878,,,,,,,,25931,,,,,,,,,,,,,1359872,1396736,59170403,0,134072579134460393,100,0,3,0,3,6,0
"2025-11-10 14:18:33.4481444Z","2025-11-10 14:18:33.4481444Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3316 bash.exe",7936,,," 3316 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313448144400,,18446606103145250816,18446606103145222144,8858653840,0,2347008,7936,41091072,41070592,8858653840,,,,369672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4481981Z","2025-11-10 14:18:33.4481981Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3316 bash.exe",1916,,," 3316 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313448198100,,18446606103145218048,18446606103145189376,4299165696,0,2322432,1916,34359738368,34359644160,4299165696,,,,90229396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4483488Z","2025-11-10 14:18:33.4483488Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3316 bash.exe",6900,,," 3316 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313448348800,,18446606103145381888,18446606103145353216,140737324634384,0,2338816,6900,12713984,12709888,140737324634384,,,,85062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4483869Z","2025-11-10 14:18:33.4483869Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3316 bash.exe",7208,,," 3316 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313448386900,,18446606103145316352,18446606103145287680,140737324634384,0,2330624,7208,10616832,10612736,140737324634384,,,,1627414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4488024Z","2025-11-10 14:18:33.4488024Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop "," 3316 bash.exe",7208,,," 3316 bash.exe",,,"bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313448802400,,,,,,,,,,,,,,,,134072579132273526,,,,,,,,25930,,,,,,,,,,,,,7667712,7716864,93059409,256,134072579134485564,149,0,3,1,3,0,0
"2025-11-10 14:18:33.4530670Z","2025-11-10 14:18:33.4530670Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 6768 bash.exe",8284,,," 6768 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453067000,,18446606103145086976,18446606103145058304,8858653840,0,3198976,8284,47841280,47824896,8858653840,,,,822334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4530684Z","2025-11-10 14:18:33.4530684Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 6768 bash.exe",9416,,," 6768 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453068400,,18446606103145054208,18446606103145025536,8858653840,0,3190784,9416,38928384,38907904,8858653840,,,,1420784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4531302Z","2025-11-10 14:18:33.4531302Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 6768 bash.exe",1908,,," 6768 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453130200,,18446606103138304000,18446606103138275328,4299165696,0,3166208,1908,34359738368,34359672832,4299165696,,,,73195864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4533616Z","2025-11-10 14:18:33.4533616Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 6768 bash.exe",9640,,," 6768 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453361600,,18446606103144988672,18446606103144960000,140737324634384,0,3182592,9640,11337728,11333632,140737324634384,,,,81784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4534264Z","2025-11-10 14:18:33.4534264Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 6768 bash.exe",6200,,," 6768 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453426400,,18446606103133913088,18446606103133884416,140737324634384,0,3174400,6200,9240576,9236480,140737324634384,,,,1653416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:33.4537958Z","2025-11-10 14:18:33.4537958Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop "," 6768 bash.exe",6200,,," 6768 bash.exe",,,"bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784313453795800,,,,,,,,,,,,,,,,134072579129382497,,,,,,,,25924,,,,,,,,,,,,,7680000,7729152,78427434,0,134072579134535409,138,0,39,1,3,11,1
"2025-11-10 14:18:35.0525466Z","2025-11-10 14:18:35.0525466Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4288 svchost.exe",1476,,," 4288 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784315052546600,,18446606103137255424,18446606103137226752,140737287943264,268,18314797056,1476,18319671296,18319638528,140737287943264,,,,625430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:37.4828544Z","2025-11-10 14:18:37.4828544Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","  476 firefox.exe",6984,,,"  476 firefox.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784317482854400,,18446606103138697216,18446606103138668544,2456893201264,0,341186060288,6984,341216329728,341216317440,2456893201264,,,,20305550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:37.4831802Z","2025-11-10 14:18:37.4831802Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","  476 firefox.exe",2676,,,"  476 firefox.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784317483180200,,18446606103140728832,18446606103140700160,2456893201264,0,341186052096,2676,341215019008,341215006720,2456893201264,,,,23026944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:37.5369933Z","2025-11-10 14:18:37.5369933Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2972 cyserver.exe",9664,,," 2972 cyserver.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784317536993300,,18446606103131439104,18446606103131410432,140737284519808,38,745075097600,9664,743046119424,743046098944,140737284519808,,,,435320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:38.1308837Z","2025-11-10 14:18:38.1308837Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 8416 rdpclip.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784318130883700,,18446606103131439104,18446606103131410432,140737324634384,0,234054451200,8196,234051928064,234051919872,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:38.1311050Z","2025-11-10 14:18:38.1311050Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8416 rdpclip.exe",8196,,," 8416 rdpclip.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784318131105000,,18446606103140728832,18446606103140700160,140737324634384,0,234054459392,12116,234052452352,234052444160,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:38.4602706Z","2025-11-10 14:18:38.4602706Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 2392 bash.exe",4224,,,"  784 bash.exe",,,"C:\Program Files\Git\usr\bin\bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,1762784318460270600,,,,,,,,,,,,,,,,134072579184602154,0,2616686,"0x","","",2392,24871,25934,3,0,1,1727168884,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:38.4713908Z","2025-11-10 14:18:38.4713908Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 2392 bash.exe",4224,,,"  784 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784318471390800,,18446606103138697216,18446606103138668544,4299165696,0,3854336,388,6291456,6287360,4299165696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:38.4838421Z","2025-11-10 14:18:38.4838421Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","  784 bash.exe",388,,,"  784 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784318483842100,,18446606103145381888,18446606103145353216,140737324634384,0,3862528,10136,11010048,11005952,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:38.4856480Z","2025-11-10 14:18:38.4856480Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","  784 bash.exe",10136,,,"  784 bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762784318485648000,,18446606103145250816,18446606103145222144,140737324634384,0,3870720,5744,13107200,13103104,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:18:38.4935915Z","2025-11-10 14:18:38.4935915Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","  784 bash.exe",388,,,"  784 bash.exe",,,,,,,,,,,,,,4301500416,134072579184602154,784,0,0,0,5066549580817742,134072579184602192,388,"RWX",134072579184602154,0,0,0,5066549580817742,1762784318493591500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R--",134072579184602154,784,0,0,0,5066549580817742,110592,,,,,,,,,,,,
