timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-18 12:59:58.7659319Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,140726143025152,140726143025152,1548713,1470464,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7665838Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,140726143025152,140726143025152,1548713,1482752,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7676130Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\Windows.UI.dll",,,,,,,,,,,,,,,,,,,140726008938496,140726008938496,1453868,1376256,528581563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7709618Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,140726143025152,140726143025152,1548713,1470464,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7714911Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,140726143025152,140726143025152,1548713,1482752,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7749992Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285262336,18446712763285237760,140726025744656,0,908654419968,15848,908661358592,908661354496,140726025744656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7762540Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\twinapi.appcore.dll",,,,,,,,,,,,,,,,,,,140726123233280,140726123233280,2401845,2330624,3022422777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7767266Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285291008,18446712763285266432,140726305414320,0,908654428160,1956,908662407168,908662403072,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7788364Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\KBDGR.DLL",,,,,,,,,,,,,,,,,,,140726080110592,140726080110592,75067,24576,3357678732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7789803Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\KBDGR.DLL",,,,,,,,,,,,,,,,,,,140726080110592,140726080110592,75067,36864,3357678732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7807547Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\msptls.dll",,,,,,,,,,,,,,,,,,,140723530760192,140723530760192,1975499,1961984,1752613149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7814839Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\riched20.dll",,,,,,,,,,,,,,,,,,,140723345555456,140723345555456,3711805,3678208,1752706160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7829884Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\oleacc.dll",,,,,,,,,,,,,,,,,,,140725809250304,140725809250304,520967,491520,2042839416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7852065Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,"C:\Windows\System32\Windows.Storage.ApplicationData.dll",,,,,,,,,,,,,,,,,,,140725733949440,140725733949440,440584,393216,3189851701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7871726Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285319680,18446712763285295104,140726278802720,0,908654436352,15944,908663455744,908663447552,140726278802720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7874486Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",1956,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285348352,18446712763285323776,140726305414320,0,908654444544,7548,908664504320,908664500224,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7877923Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285377024,18446712763285352448,140726278802720,0,908654452736,11568,908665552896,908665544704,140726278802720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7914929Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",8684,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285434368,18446712763285409792,140726261659520,0,908654460928,9816,908666601472,908666597376,140726261659520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.7928758Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285491712,18446712763285467136,140723652344160,0,908654469120,16132,908667650048,908667645952,140723652344160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8005082Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285520384,18446712763285495808,140723353691264,0,908654477312,12624,908668698624,908668694528,140723353691264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8005516Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285549056,18446712763285524480,140723354976480,0,908654485504,14364,908669747200,908669743104,140723354976480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8016192Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,"C:\Windows\System32\DXCore.dll",,,,,,,,,,,,,,,,,,,140726210396160,140726210396160,295445,278528,1414916739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8025277Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\Windows.ApplicationModel.dll",,,,,,,,,,,,,,,,,,,140725961490432,140725961490432,934359,880640,2317053172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8033374Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,"C:\Windows\System32\ResourcePolicyClient.dll",,,,,,,,,,,,,,,,,,,140726215901184,140726215901184,104020,81920,2069163340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8041547Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\Windows.UI.Immersive.dll",,,,,,,,,,,,,,,,,,,140726007562240,140726007562240,1417981,1363968,3585897068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8051450Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,"C:\Windows\System32\ResourcePolicyClient.dll",,,,,,,,,,,,,,,,,,,140726215901184,140726215901184,104020,94208,2069163340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8057641Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,"C:\Windows\System32\directxdatabasehelper.dll",,,,,,,,,,,,,,,,,,,140726158229504,140726158229504,417999,393216,3404396123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8102646Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,140726143025152,140726143025152,1548713,1470464,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8119459Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,"C:\Windows\System32\d3d10warp.dll",,,,,,,,,,,,,,,,,,,140726136864768,140726136864768,5991475,5951488,2825903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8124831Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,140726143025152,140726143025152,1548713,1482752,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8171181Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,"C:\Windows\System32\TextShaping.dll",,,,,,,,,,,,,,,,,,,140726001336320,140726001336320,757881,733184,1814550754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8183689Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285520384,18446712763285495808,140723353691264,0,908654477312,12624,908668698624,908668674048,140723353691264,51226660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8257115Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.Controls.dll",,,,,,,,,,,,,,,,,,,140723338870784,140723338870784,6651234,6660096,1585339835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8428815Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285520384,18446712763285495808,140726261659520,0,908654493696,14624,908668698624,908668694528,140726261659520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8439379Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\msctf.dll",,,,,,,,,,,,,,,,,,,140726301884416,140726301884416,1463488,1409024,155998747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8533480Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","  356 RuntimeBroker.exe",16032,,,"  356 RuntimeBroker.exe",,,,,,,,,,,,18446712763354718208,18446712763354693632,140726305414320,0,990929408000,16032,990930010112,990929960960,140726305414320,239020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8727683Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\dcompi.dll",,,,,,,,,,,,,,,,,,,140723495108608,140723495108608,1741498,1683456,724326035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8743606Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",12336,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\marshal.dll",,,,,,,,,,,,,,,,,,,140723727368192,140723727368192,527316,512000,308346505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8746007Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",11660,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\dwmcorei.dll",,,,,,,,,,,,,,,,,,,140723335987200,140723335987200,2872902,2867200,630923923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8746047Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",256,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.UI.Composition.OSSupport.dll",,,,,,,,,,,,,,,,,,,140725949693952,140725949693952,83672,57344,2325998336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8759461Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",256,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.InputStateManager.dll",,,,,,,,,,,,,,,,,,,140723641319424,140723641319424,489914,438272,196642477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8766077Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",11660,,,"11668 Notepad.exe",,,"C:\Windows\System32\D3DCompiler_47.dll",,,,,,,,,,,,,,,,,,,140726183329792,140726183329792,4689127,4714496,1211539553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8769654Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",12336,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.UI.Input.dll",,,,,,,,,,,,,,,,,,,140723374522368,140723374522368,1681036,1667072,1046078476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8773495Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",11660,,,"11668 Notepad.exe",,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,,,,,,,,,,140726245720064,140726245720064,169986,110592,1902435942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8805391Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763354718208,18446712763354693632,140723336208960,0,908654501888,6884,908670795776,908670791680,140723336208960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8812824Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285577728,18446712763285553152,140723337171744,0,908654510080,8760,908671844352,908671840256,140723337171744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8813871Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285606400,18446712763285581824,140723337421328,0,908654518272,13696,908672892928,908672888832,140723337421328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8814735Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285635072,18446712763285610496,140723337373440,0,908654526464,9256,908673941504,908673937408,140723337373440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8822029Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",13696,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763330879488,18446712763330854912,140726261659520,0,908654534656,14092,908674990080,908674985984,140726261659520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8844160Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,18446712763285692416,18446712763285667840,140726305414320,0,908654542848,11108,908676038656,908676034560,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8930666Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.UI.Windowing.dll",,,,,,,,,,,,,,,,,,,140723565690880,140723565690880,549845,540672,3095222898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8962964Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\UIAutomationCore.dll",,,,,,,,,,,,,,,,,,,140725845688320,140725845688320,4286434,4296704,2836356823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8986040Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\DataExchange.dll",,,,,,,,,,,,,,,,,,,140725803614208,140725803614208,386621,368640,3012487471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8997230Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11668 Notepad.exe",9816,,,"11668 Notepad.exe",,,"C:\Windows\System32\OneCoreUAPCommonProxyStub.dll",,,,,,,,,,,,,,,,,,,140726114582528,140726114582528,6686387,6602752,446971901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6501758Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6935741Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8181728Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195480576,,134026739986931543,11668,0,2,2,4785074604092291,134026739988004375,12624,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1913522Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",7548,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195415040,,134026739986931543,11668,0,2,2,4785074604092291,134026739987874086,7548,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1952286Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",7548,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195349504,,134026739986931543,11668,0,2,2,4785074604092291,134026739987874086,7548,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
