timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,fullregionsize,lastprotectionmask,targetaddress,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-18 13:47:04.6726864Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5024 svchost.exe",,,,,,,,,,,,18446712763351994368,18446712763351969792,140726305414320,0,459630649344,6012,459631230976,459631198208,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:04.6727449Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 4152 svchost.exe",,,,,,,,,,,,18446712763351306240,18446712763351281664,140726305414320,0,879707234304,4708,879706177536,879706144768,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:04.6728489Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5096 svchost.exe",,,,,,,,,,,,18446712763271155712,18446712763271131136,140726305414320,0,890653171712,7268,890651148288,890651115520,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:04.6728921Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 2812 svchost.exe",,,,,,,,,,,,18446712763271184384,18446712763271159808,140726305414320,0,85260722176,16280,85259255808,85259223040,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:04.6729357Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9456 svchost.exe",,,,,,,,,,,,18446712763271241728,18446712763271217152,140726305414320,0,344431722496,3864,344433098752,344433065984,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:04.6730207Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5296 svchost.exe",,,,,,,,,,,,18446712763271270400,18446712763271245824,140726305414320,0,494785236992,16372,494782840832,494782808064,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:04.7992721Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 7980 svchost.exe",,,,,,,,,,,,18446712763271299072,18446712763271274496,140726305414320,0,250774507520,10004,250776387584,250776354816,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:05.0836010Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5032 svchost.exe",,,,,,,,,,,,18446712763271385088,18446712763271360512,140726305414320,0,251682447360,5220,251684454400,251684421632,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:05.1958472Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",12800,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763260145664,18446712763260121088,140725142183712,0,870906802176,12800,870966099968,870966083584,140725142183712,2262520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:05.5139337Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5908 svchost.exe",,,,,,,,,,,,18446712763266560000,18446712763266535424,140726305414320,0,123899527168,14548,123900264448,123900231680,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:05.5610723Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5996 CrossDeviceResume.exe",,,,,,,,,,,,18446712763271442432,18446712763271417856,140726305414320,0,916177068032,9072,916180697088,916180692992,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:05.9735765Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6544 svchost.exe",11512,,," 6544 svchost.exe",,,,,,,,,,,,18446712763338006528,18446712763337981952,140726305414320,0,159325224960,11512,159324241920,159324209152,140726305414320,634220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:06.0059050Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6684 RuntimeBroker.exe",11048,,," 6684 RuntimeBroker.exe",,,,,,,,,,,,18446712763353485312,18446712763353460736,140726305414320,0,1002537377792,11048,1002539843584,1002539794432,140726305414320,571140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:06.9722748Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9232 ServiceHub.VSDetouredHost.exe",6392,,," 9232 ServiceHub.VSDetouredHost.exe",,,,,,,,,,,,18446712763354689536,18446712763354664960,140724659042256,0,277487865856,6392,277492006912,277491953664,140724659042256,58722160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:06.9731504Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9232 ServiceHub.VSDetouredHost.exe",15268,,," 9232 ServiceHub.VSDetouredHost.exe",,,,,,,,,,,,18446712763356753920,18446712763356729344,140724659042256,0,277487906816,15268,277506162688,277506109440,140724659042256,27694780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:06.9864343Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6544 svchost.exe",,,,,,,,,,,,18446712763356753920,18446712763356729344,140726305414320,0,159325233152,10852,159324241920,159324209152,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:07.0184081Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6684 RuntimeBroker.exe",,,,,,,,,,,,18446712763354689536,18446712763354664960,140726305414320,0,1002537385984,13420,1002539843584,1002539794432,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:07.2255019Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10892 ServiceHub.Host.dotnet.x64.exe",8988,,,"10892 ServiceHub.Host.dotnet.x64.exe",,,,,,,,,,,,18446712763354603520,18446712763354578944,140724659042256,0,869987803136,8988,869993545728,869993488384,140724659042256,141305660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:07.3678581Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7316 msedgewebview2.exe",4180,,," 7316 msedgewebview2.exe",,,,,,,,,,,,18446712763354001408,18446712763353976832,140726305414320,0,724321869824,4180,724339523584,724339519488,140726305414320,242060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:07.3678581Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7216 msedgewebview2.exe",11900,,," 7216 msedgewebview2.exe",,,,,,,,,,,,18446712763353972736,18446712763353948160,140726305414320,0,750520295424,11900,750553923584,750553919488,140726305414320,226100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:08.3828865Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 7316 msedgewebview2.exe",,,,,,,,,,,,18446712763271499776,18446712763271475200,140726305414320,0,724321878016,15604,724339523584,724339519488,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:08.3829459Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 7216 msedgewebview2.exe",,,,,,,,,,,,18446712763353972736,18446712763353948160,140726305414320,0,750520303616,12128,750553923584,750553919488,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:08.6845443Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11392 WidgetService.exe",14220,,,"11392 WidgetService.exe",,,,,,,,,,,,18446712763348525056,18446712763348500480,140726305414320,0,292346306560,14220,292348231680,292348227584,140726305414320,463600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:08.6845480Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 4184 svchost.exe",1652,,," 4184 svchost.exe",,,,,,,,,,,,18446712763348295680,18446712763348271104,140726305414320,0,461837643776,1652,461835927552,461835894784,140726305414320,311220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:08.8017641Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5752 VBoxTray.exe",10656,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763348525056,18446712763348500480,140696010091656,0,3686400,13388,7995392,7991296,140696010091656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:08.8021082Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5752 VBoxTray.exe",13388,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763348525056,18446712763348500480,140696010091656,0,3686400,13388,7995392,7987200,140696010091656,489440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:09.2402703Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","12692 msedgewebview2.exe",8816,,,"12692 msedgewebview2.exe",,,,,,,,,,,,18446712763354288128,18446712763354263552,140726305414320,0,1030644129792,8816,1028653056000,1028653051904,140726305414320,245480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:09.5260342Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9136 msedgewebview2.exe",15388,,," 9136 msedgewebview2.exe",,,,,,,,,,,,18446712763354316800,18446712763354292224,140726305414320,0,457591390208,15388,457743269888,457743265792,140726305414320,507680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:09.6849291Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11392 WidgetService.exe",,,,,,,,,,,,18446712763354316800,18446712763354292224,140726305414320,0,292346322944,15096,292348231680,292348227584,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:09.6850738Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 4184 svchost.exe",,,,,,,,,,,,18446712763271557120,18446712763271532544,140726305414320,0,461837651968,6448,461835927552,461835894784,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.1460956Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",14240,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763259895808,18446712763259871232,140725142183712,0,870906769408,14240,870919962624,870919938048,140725142183712,6722580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.1776422Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",16340,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763258736640,18446712763258712064,140725142183712,0,870906753024,16340,870915768320,870915747840,140725142183712,3715260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.1776854Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",12740,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763261706240,18446712763261681664,140725142183712,0,870906826752,12740,870978682880,870978666496,140725142183712,1109220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.1950662Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3120 PerfWatson2.exe",3112,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763271671808,18446712763271647232,140725141630640,0,870906851328,11232,870904758272,870904741888,140725141630640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.1952723Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3120 PerfWatson2.exe",11180,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763272101888,18446712763272077312,140725142183712,0,870906859520,6168,870919962624,870919946240,140725142183712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.1952797Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3120 PerfWatson2.exe",7732,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763272015872,18446712763271991296,140725142183712,0,870906867712,14680,870915768320,870915751936,140725142183712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.1969313Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3120 PerfWatson2.exe",15208,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763272130560,18446712763272105984,140725142183712,0,870906875904,15456,870957711360,870957694976,140725142183712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.2411506Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"12692 msedgewebview2.exe",,,,,,,,,,,,18446712763272192000,18446712763272167424,140726305414320,0,1030644137984,14388,1028653056000,1028653051904,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.2471124Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3120 PerfWatson2.exe",7732,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763272220672,18446712763272196096,140725142183712,0,870906884096,14896,870966099968,870966083584,140725142183712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.2830501Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3120 PerfWatson2.exe",15456,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763272278016,18446712763272253440,140725142183712,0,870906892288,14176,870978682880,870978666496,140725142183712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.2832711Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3120 PerfWatson2.exe",15208,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763272364032,18446712763272339456,140725142183712,0,870906900480,3128,870982877184,870982860800,140725142183712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.5274423Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9136 msedgewebview2.exe",,,,,,,,,,,,18446712763272392704,18446712763272368128,140726305414320,0,457591398400,15888,457743269888,457743265792,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.7966584Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","  120 svchost.exe",11936,,,"  120 svchost.exe",,,,,,,,,,,,18446712763354259456,18446712763354234880,140726305414320,0,133775663104,11936,133774704640,133774671872,140726305414320,256500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:10.9546608Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3428 svchost.exe",13428,,," 3428 svchost.exe",,,,,,,,,,,,18446712763268022272,18446712763267997696,140725169770912,248,783968051200,13428,783976759296,783976726528,140725169770912,42178860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1467223Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7652 ShellExperienceHost.exe",10688,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763272564736,18446712763272540160,140725981781760,0,189542498304,3916,189572055040,189572050944,140725981781760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1612625Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7652 ShellExperienceHost.exe",9244,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763272622080,18446712763272597504,140725981781760,0,189542506496,15404,189573103616,189573099520,140725981781760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1619665Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",12076,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763268194304,18446712763268169728,140726305414320,0,189542449152,12076,189565763584,189565755392,140726305414320,1382060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1620696Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",13224,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763269402624,18446712763269378048,140726305414320,0,189542432768,13224,189558423552,189558407168,140726305414320,9476820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1621330Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",4360,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763326226432,18446712763326201856,140726305414320,0,189542334464,4360,189587783680,189587771392,140726305414320,10070760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1622145Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",6016,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763268313088,18446712763268288512,140726305414320,0,189542440960,6016,189563666432,189563654144,140726305414320,1850600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1623614Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",9860,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763319160832,18446712763319136256,140726305414320,0,189542424576,9860,189543743488,189543739392,140726305414320,12883900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1624761Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",5060,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763269373952,18446712763269349376,140726305414320,0,189542481920,5060,189571006464,189570998272,140726305414320,413820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1625484Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",4440,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763269660672,18446712763269636096,140726305414320,0,189542465536,4440,189567860736,189567852544,140726305414320,1721780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1625951Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7652 ShellExperienceHost.exe",3528,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,18446712763269632000,18446712763269607424,140726305414320,0,189542473728,3528,189569957888,189569949696,140726305414320,1119480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.1635236Z","ETW","Microsoft-Windows-Kernel-Process",11,"ProcessFreezeStart ","  524 svchost.exe",8328,,," 7652 ShellExperienceHost.exe",,,,,,,,,,,,,,,,,,,,,,134024808555977796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:11.4316314Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3428 svchost.exe",12604,,," 3428 svchost.exe",,,,,,,,,,,,18446712763267534848,18446712763267510272,140725169770912,248,783968034816,12604,783974137856,783974105088,140725169770912,442146340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
