timestamp,type,providername,eventid,task,pid,tid,exe,ppid,targetpid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,targetprocessid,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,targetthreatid,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,id,process,reason,threadtime,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,channel,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-09-03 13:35:09.2386531Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,11040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,4096,0,6432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.2386877Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,11040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,4096,0,6432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.2387204Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,11040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,1052672,0,6432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.2387463Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,11040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,4096,0,22316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.2566438Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,22316,,,,,,,,,,,,,,,,,,,,,,,,18446639081666756608,18446639081666732032,140736917348896,0,735327309824,5976,735332794368,735332761600,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.5366906Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",528,13912,"svchost.exe",,,,528,,,,,,,,,,,,,,,,,,,,,,,876660,18446639081650040832,18446639081650016256,140736917348896,0,996249116672,13912,996252057600,996252024832,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.5525104Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",1884,20716,"svchost.exe",,,,1884,,,,,,,,,,,,,,,,,,,,,,,14385280,18446639081610571776,18446639081610547200,140736917348896,0,944722116608,20716,944723984384,944723951616,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.7430703Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,11040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,1052672,0,22316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:09.8691917Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",2056,20440,"svchost.exe",,,,2056,,,,,,,,,,,,,,,,,,,,,,,774820,18446639081651073024,18446639081651048448,140736917348896,0,263974555648,20440,263976386560,263976353792,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:10.1708687Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",10552,2160,"ServiceHub.IntellicodeModelService.exe",,,,10552,,,,,,,,,,,,,,,,,,,,,,,1416640,18446639081666383872,18446639081666359296,140735664156336,0,66626187264,2160,66630975488,66630959104,140735664156336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:10.2186652Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,3156,,,,,,,,,,,,,,,,,,,,,,,,18446639081610571776,18446639081610547200,140736917348896,0,1087359139840,20084,1087357976576,1087357943808,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:10.2187829Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,4316,,,,,,,,,,,,,,,,,,,,,,,,18446639081650040832,18446639081650016256,140736917348896,0,707724337152,17928,707726409728,707726376960,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:10.2188371Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,5260,,,,,,,,,,,,,,,,,,,,,,,,18446639081666355200,18446639081666330624,140736917348896,0,14097408000,11764,14096334848,14096302080,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:10.7327616Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",8480,16432,"VBoxTray.exe",,,,8480,,,,,,,,,,,,,,,,,,,,,,,418380,18446639081667043328,18446639081667018752,140700739562632,0,10526720,16432,16318464,16310272,140700739562632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.1245748Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",7024,18752,"msedgewebview2.exe",,,,7024,,,,,,,,,,,,,,,,,,,,,,,1054500,18446639081652879360,18446639081652854784,140736917348896,0,755921321984,18752,755939409920,755939405824,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7291100Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7291718Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7291877Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7291944Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292000Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292049Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292200Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292259Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292309Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292358Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292407Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292467Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.7292514Z","ETW","Microsoft-Antimalware-Engine",20,"Behavior Monitoring BmEtw",920,19440,"lsass.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:11.8722287Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,5436,,,,,,,,,,,,,,,,,,,,,,,,18446639081667043328,18446639081667018752,140736917348896,0,1014144040960,18868,1014142730240,1014142681088,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.1269808Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,7024,,,,,,,,,,,,,,,,,,,,,,,,18446639081667215360,18446639081667190784,140736917348896,0,755921330176,19592,755939409920,755939405824,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3326325Z","Custom","Injector-Attack",13337,"[<] Before starting subprocess to inject to",7612,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3338307Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",7612,19316,"attack.exe",,,,7612,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255079,,,,,,,,,,,1677786481,,,,,,,,,,,,,,,,,,,,,,,140736642285568,140736642285568,204800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3339732Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",7612,19316,"attack.exe",,,,7612,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776119,,,,,,,,,,,670765882,,,,,,,,,,,,,,,,,,,,,,,140736909082624,140736909082624,3690496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3340573Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",7612,11040,"attack.exe",,,,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3341545Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",7612,19316,"attack.exe",,,,7612,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703256,,,,,,,,,,,2240469762,,,,,,,,,,,,,,,,,,,,,,,140736868319232,140736868319232,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3341854Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",7612,11040,"attack.exe",,,,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3342307Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803847,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3343520Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803847,0,false,false,0,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3344015Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",7612,8900,"attack.exe",,,,7612,,,,,,,,,,,,,,,,,,,,,,,,18446639081667444736,18446639081667420160,140736917348896,0,733934354432,10400,733940285440,733940281344,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3345733Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",7612,9032,"attack.exe",,,,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3345932Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803848,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3346090Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",7612,21200,"attack.exe",,,,7612,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,,2107422311,,,,,,,,,,,,,,,,,,,,,,,140736866746368,140736866746368,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3346575Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803848,0,false,false,0,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3347755Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803849,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3348297Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803849,0,false,false,0,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3348373Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",7612,3012,"attack.exe",,,,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3349253Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803850,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3349587Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",7612,11040,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803850,0,false,false,0,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3357164Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",7612,19316,"attack.exe",,,,7612,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870321,,,,,,,,,,,156427775,,,,,,,,,,,,,,,,,,,,,,,140736830046208,140736830046208,8781824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3358572Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",7612,3012,"attack.exe",,,,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3358863Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",7612,3012,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803851,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3359427Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",7612,3012,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803851,0,false,false,0,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3366446Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",7612,19316,"attack.exe",,,,7612,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049363,,,,,,,,,,,742317482,,,,,,,,,,,,,,,,,,,,,,,140736902660096,140736902660096,1003520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3368067Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",7612,3012,"attack.exe",,,,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3368424Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",7612,3012,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803852,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3368911Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",7612,3012,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803852,0,false,false,0,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3372950Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",7612,19316,"attack.exe",,,,7612,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465141,,,,,,,,,,,17834217,,,,,,,,,,,,,,,,,,,,,,,140736890601472,140736890601472,434176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3374461Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",7612,3012,"attack.exe",,,,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3374773Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",7612,3012,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803853,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3375166Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",7612,3012,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,4803853,0,false,false,0,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3388505Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,7612,,,,,,,,,,,,,,,,,,,,,,,,18446639081667473408,18446639081667448832,140736917348896,0,733934362624,22424,733941334016,733941329920,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3390561Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",7612,22424,"attack.exe",,,,7612,,,,,,,,,,,,,,,,,,,,,,,,18446639081667502080,18446639081667477504,140736917348896,0,733934370816,12740,733942382592,733942378496,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3394523Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,5620,,,,,,,,,,,,,,,,,,,,,,,,18446639081667559424,18446639081667534848,140736917348896,0,395585122304,19416,395587354624,395587321856,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3399224Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",5620,3012,"svchost.exe",,7612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053888,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 13:35:12.3399537Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,3012,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,4096,0,5620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
