timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,classification,eventtype,fileid,fileusn,info,scansource,devicename,devicenamelength,drivername,drivernamelength,desiredaccess,linksourcename,linktargetname,returncode,codeintegrityoption,imagepath,data,startstop,threadtime,engineid,startqpc,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,first resource path,first resource type,flags,id,resource count,scan source,type,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid
"2025-11-01 13:27:26.8492142Z","2025-11-01 13:27:26.8492142Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","    4 System",6324,,,,,,,,,,,,,,,1762003646849214200,,,,,,,,,,,,,,,,,,,,,"\Device\GIO",11,"\Driver\y5hzCwhA",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:26.8492467Z","2025-11-01 13:27:26.8492467Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",30,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","  896 services.exe",8680,,,,,,,,,,,,,,,1762003646849246700,,,,,,,,,,,,,,,,,,,,,,,"\Driver\y5hzCwhA",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:26.8507461Z","2025-11-01 13:27:26.8507461Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",9480,,,,,,,,0,"!#BMRegistrySetBinary","0x38B3DCF7DA6D","8403d34bac053b235fffe718abf560ec1e2a1941",,,,1762003646850746100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:26.8510864Z","2025-11-01 13:27:26.8510864Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",9480,,,,,,,,0,"!#BMRegistrySetBinary","0x38B3DCF7DA6D","8403d34bac053b235fffe718abf560ec1e2a1941",,,,1762003646851086400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:26.8517253Z","2025-11-01 13:27:26.8517253Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\kernel.appcore.dll",,"0x8001",,,,,,,1762003646851725300,,,,,,,,,,,,,,,1,56,310226,3483507144,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:27.7460367Z","2025-11-01 13:27:27.7460367Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 8240 smartscreen.exe",,,,,,,,,,,,1762003647746036700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482497474560,18446737482497449984,140734327249856,0,526736650240,6884,526738522112,526738513920,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:27.8549859Z","2025-11-01 13:27:27.8549859Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",9480,,"    0 [System Process]",,,,,,,,,,,,,1762003647854985900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16501,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:27.8549899Z","2025-11-01 13:27:27.8549899Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",9480,,"    0 [System Process]",,,,,,,,,,,,,1762003647854989900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16501,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:29.2212768Z","2025-11-01 13:27:29.2212768Z","ETW","Microsoft-Antimalware-Engine",95,"Behavior Monitoring  BmFileOverwrite"," 5912 MsMpEng.exe",9480,,," 2964 EDRi.exe",,,"C:\Users\Public\Downloads\hooked.txt",,,,,,,,,1762003649221276800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,134064772170582624,0,5,1,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:29.2234749Z","2025-11-01 13:27:29.2234749Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",9480,,,,,,,,0,"!#BMLowfiTrigger.A","0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,1762003649223474900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2201991Z","2025-11-01 13:27:30.2201991Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",5172,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003650220199100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1814703308800,134064706181846822,5912,49,7,55,18295873486198557,134064706233146263,5172,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2218119Z","2025-11-01 13:27:30.2218119Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5172,,,,,,"C:\Windows\System32\SearchProtocolHost.exe",,"0x8001",,,,,,,1762003650221811900,,,,,,,,,,,,,,,1,56,323018,3483828224,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2281058Z","2025-11-01 13:27:30.2281058Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\ntdll.dll",,"0x8001",,,,,,,1762003650228105800,,,,,,,,,,,,,,,1,56,312272,3483880512,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2282965Z","2025-11-01 13:27:30.2282965Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\kernel32.dll",,"0x8001",,,,,,,1762003650228296500,,,,,,,,,,,,,,,1,56,310257,3483845752,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2285305Z","2025-11-01 13:27:30.2285305Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\KernelBase.dll",,"0x8001",,,,,,,1762003650228530500,,,,,,,,,,,,,,,1,56,310283,3483447368,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2287617Z","2025-11-01 13:27:30.2287617Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\msvcp_win.dll",,"0x8001",,,,,,,1762003650228761700,,,,,,,,,,,,,,,1,56,317830,3483657264,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2290125Z","2025-11-01 13:27:30.2290125Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\ucrtbase.dll",,"0x8001",,,,,,,1762003650229012500,,,,,,,,,,,,,,,1,56,317835,3483540472,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2292124Z","2025-11-01 13:27:30.2292124Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\oleaut32.dll",,"0x8001",,,,,,,1762003650229212400,,,,,,,,,,,,,,,1,56,312313,3483749592,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2293964Z","2025-11-01 13:27:30.2293964Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\combase.dll",,"0x8001",,,,,,,1762003650229396400,,,,,,,,,,,,,,,1,56,304953,3483642816,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2296402Z","2025-11-01 13:27:30.2296402Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",9480,,,,,,"C:\Windows\System32\rpcrt4.dll",,"0x8001",,,,,,,1762003650229640200,,,,,,,,,,,,,,,1,56,313912,3483875048,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2315183Z","2025-11-01 13:27:30.2315183Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\imm32.dll",,"0x8001",,,,,,,1762003650231518300,,,,,,,,,,,,,,,1,56,309859,3483860288,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2317206Z","2025-11-01 13:27:30.2317206Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\win32u.dll",,"0x8001",,,,,,,1762003650231720600,,,,,,,,,,,,,,,1,56,318895,3483594648,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2319942Z","2025-11-01 13:27:30.2319942Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\user32.dll",,"0x8001",,,,,,,1762003650231994200,,,,,,,,,,,,,,,1,56,318173,3483719968,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2322179Z","2025-11-01 13:27:30.2322179Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\gdi32.dll",,"0x8001",,,,,,,1762003650232217900,,,,,,,,,,,,,,,1,56,309179,3483783448,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2323816Z","2025-11-01 13:27:30.2323816Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\gdi32full.dll",,"0x8001",,,,,,,1762003650232381600,,,,,,,,,,,,,,,1,56,309185,3483446968,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2352236Z","2025-11-01 13:27:30.2352236Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\msvcrt.dll",,"0x8001",,,,,,,1762003650235223600,,,,,,,,,,,,,,,1,56,311804,3483686248,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2357466Z","2025-11-01 13:27:30.2357466Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\bcryptprimitives.dll",,"0x8001",,,,,,,1762003650235746600,,,,,,,,,,,,,,,1,56,304320,3483783792,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2363678Z","2025-11-01 13:27:30.2363678Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\advapi32.dll",,"0x8001",,,,,,,1762003650236367800,,,,,,,,,,,,,,,1,56,303458,3483426720,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2366061Z","2025-11-01 13:27:30.2366061Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\sechost.dll",,"0x8001",,,,,,,1762003650236606100,,,,,,,,,,,,,,,1,56,314171,3483777136,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2400078Z","2025-11-01 13:27:30.2400078Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\clbcatq.dll",,"0x8001",,,,,,,1762003650240007800,,,,,,,,,,,,,,,1,56,304978,3483772696,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2429959Z","2025-11-01 13:27:30.2429959Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\ole32.dll",,"0x8001",,,,,,,1762003650242995900,,,,,,,,,,,,,,,1,56,304641,3483777296,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2465202Z","2025-11-01 13:27:30.2465202Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\mssprxy.dll",,"0x8001",,,,,,,1762003650246520200,,,,,,,,,,,,,,,1,56,323001,3483793056,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2478808Z","2025-11-01 13:27:30.2478808Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\mssph.dll",,"0x8001",,,,,,,1762003650247880800,,,,,,,,,,,,,,,1,56,322999,3483547424,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2481377Z","2025-11-01 13:27:30.2481377Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\SHCore.dll",,"0x8001",,,,,,,1762003650248137700,,,,,,,,,,,,,,,1,56,315836,3483625208,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2490658Z","2025-11-01 13:27:30.2490658Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\authz.dll",,"0x8001",,,,,,,1762003650249065800,,,,,,,,,,,,,,,1,56,314264,3483816680,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2497917Z","2025-11-01 13:27:30.2497917Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",12244,,,,,,"C:\Windows\System32\ntmarta.dll",,"0x8001",,,,,,,1762003650249791700,,,,,,,,,,,,,,,1,56,314665,3483518432,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2508843Z","2025-11-01 13:27:30.2508843Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5172,,,,,,"C:\Windows\System32\SearchFilterHost.exe",,"0x8001",,,,,,,1762003650250884300,,,,,,,,,,,,,,,1,56,323012,3483478824,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2709500Z","2025-11-01 13:27:30.2709500Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\tquery.dll",,"0x8001",,,,,,,1762003650270950000,,,,,,,,,,,,,,,1,56,323028,3483828552,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2719554Z","2025-11-01 13:27:30.2719554Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\crypt32.dll",,"0x8001",,,,,,,1762003650271955400,,,,,,,,,,,,,,,1,56,305582,3483483720,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2722825Z","2025-11-01 13:27:30.2722825Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\SearchIndexerCore.dll",,"0x8001",,,,,,,1762003650272282500,,,,,,,,,,,,,,,1,56,323020,3483595888,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2726213Z","2025-11-01 13:27:30.2726213Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\bcrypt.dll",,"0x8001",,,,,,,1762003650272621300,,,,,,,,,,,,,,,1,56,304311,3483817784,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2727914Z","2025-11-01 13:27:30.2727914Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\DXCore.dll",,"0x8001",,,,,,,1762003650272791400,,,,,,,,,,,,,,,1,56,302926,3483748384,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2757058Z","2025-11-01 13:27:30.2757058Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\sxs.dll",,"0x8001",,,,,,,1762003650275705800,,,,,,,,,,,,,,,1,56,53669,3436449792,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2950644Z","2025-11-01 13:27:30.2950644Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\Query.dll",,"0x8001",,,,,,,1762003650295064400,,,,,,,,,,,,,,,1,56,305342,3483799632,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2953931Z","2025-11-01 13:27:30.2953931Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\icu.dll",,"0x8001",,,,,,,1762003650295393100,,,,,,,,,,,,,,,1,56,310189,3483830632,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2975808Z","2025-11-01 13:27:30.2975808Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\propsys.dll",,"0x8001",,,,,,,1762003650297580800,,,,,,,,,,,,,,,1,56,313454,3483537496,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.2994511Z","2025-11-01 13:27:30.2994511Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\windows.storage.dll",,"0x8001",,,,,,,1762003650299451200,,,,,,,,,,,,,,,1,56,312390,3483634464,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3005080Z","2025-11-01 13:27:30.3005080Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\shlwapi.dll",,"0x8001",,,,,,,1762003650300508000,,,,,,,,,,,,,,,1,56,316018,3483611728,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3089447Z","2025-11-01 13:27:30.3089447Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,"0x8001",,,,,,,1762003650308944700,,,,,,,,,,,,,,,1,56,322945,3483564456,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3112357Z","2025-11-01 13:27:30.3112357Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",11376,,,,,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,"0x8001",,,,,,,1762003650311235700,,,,,,,,,,,,,,,1,56,322940,3483555296,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
