timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,as version,av version,engine version,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,devicename,devicenamelength,drivername,drivernamelength,desiredaccess,linksourcename,linktargetname,returncode,codeintegrityoption,imagepath,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,targetthreadcreatetime,targetthreadid,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,featureid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,process,reason,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,processimagepath,taintreason,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-11-02 11:58:32.2507552Z","2025-11-02 11:58:32.2507552Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",1372,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482483740672,18446737482483716096,1814702990352,247,254999363584,1372,1762084712250755200,255019450368,255019384832,1814702990352,349980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2508995Z","2025-11-02 11:58:32.2508995Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",15480,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482533498880,18446737482533474304,1814702990352,247,254999371776,15480,1762084712250899500,255016828928,255016763392,1814702990352,704140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2538714Z","2025-11-02 11:58:32.2538714Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",10276,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482533498880,18446737482533474304,1814702990352,247,254999379968,8100,1762084712253871400,255016828928,255016763392,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2539521Z","2025-11-02 11:58:32.2539521Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",10276,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482483740672,18446737482483716096,1814702990352,247,254999388160,15128,1762084712253952100,255018926080,255018860544,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2540978Z","2025-11-02 11:58:32.2540978Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",10276,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482482851840,18446737482482827264,1814702990352,247,254999396352,14260,1762084712254097800,255019450368,255019384832,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2541520Z","2025-11-02 11:58:32.2541520Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",8100,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482533498880,18446737482533474304,1814702990352,247,254999379968,8100,1762084712254152000,255016828928,255016763392,1814702990352,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2541643Z","2025-11-02 11:58:32.2541643Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",10276,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482483769344,18446737482483744768,1814702990352,247,254999404544,13304,1762084712254164300,255019974656,255019909120,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2543734Z","2025-11-02 11:58:32.2543734Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",15128,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482483740672,18446737482483716096,1814702990352,247,254999388160,15128,1762084712254373500,255018926080,255018860544,1814702990352,819660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2544421Z","2025-11-02 11:58:32.2544421Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",14260,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482482851840,18446737482482827264,1814702990352,247,254999396352,14260,1762084712254442100,255019450368,255019384832,1814702990352,1065520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.2545604Z","2025-11-02 11:58:32.2545604Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",13304,,," 5912 MsMpEng.exe",,,,,,,,,,,,,18446737482483769344,18446737482483744768,1814702990352,247,254999404544,13304,1762084712254560400,255019974656,255019909120,1814702990352,781660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.5939538Z","2025-11-02 11:58:32.5939538Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 5708 CrossDeviceResume.exe",,,,,,,,,,,,,18446737482533498880,18446737482533474304,140734327249856,0,244955873280,10576,1762084712593953800,244958887936,244958883840,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.5940448Z","2025-11-02 11:58:32.5940448Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 4940 svchost.exe",,,,,,,,,,,,,18446737482483826688,18446737482483802112,140734327249856,0,922599501824,1476,1762084712594044800,922601127936,922601095168,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.7188314Z","2025-11-02 11:58:32.7188314Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5264 explorer.exe",5692,,," 5264 explorer.exe",,,,,,,,,,,,,18446737482483884032,18446737482483859456,140734325496880,0,7733248,8352,1762084712718831400,123535360,123478016,140734325496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.7388007Z","2025-11-02 11:58:32.7388007Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14856 EDRi.exe",10716,,,"14856 EDRi.exe",,,,,,,,,,,,,18446737482483912704,18446737482483888128,140734325749440,0,797420638208,10216,1762084712738800700,797434707968,797434703872,140734325749440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.7419243Z","2025-11-02 11:58:32.7419243Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8620 VBoxTray.exe",8668,,," 8620 VBoxTray.exe",,,,,,,,,,,,,18446737482483941376,18446737482483916800,140694682446768,0,875074232320,11744,1762084712741924300,875076517888,875076513792,140694682446768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.7421740Z","2025-11-02 11:58:32.7421740Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 8620 VBoxTray.exe",11744,,," 8620 VBoxTray.exe",,,,,,,,,,,,,18446737482483941376,18446737482483916800,140694682446768,0,875074232320,11744,1762084712742174000,875076517888,875076509696,140694682446768,472720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.7572570Z","2025-11-02 11:58:32.7572570Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14856 EDRi.exe",14452,,,"14856 EDRi.exe",,,,,,,,,,,,,18446737482483941376,18446737482483916800,140734327249856,0,797420646400,14252,1762084712757257000,797435756544,797435752448,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.7624112Z","2025-11-02 11:58:32.7624112Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14856 EDRi.exe",10216,,,"14856 EDRi.exe",,,,,,,,,,,,,18446737482483970048,18446737482483945472,140734325496880,0,797420654592,15280,1762084712762411200,797436805120,797436801024,140734325496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8418421Z","2025-11-02 11:58:32.8418421Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start ","14856 EDRi.exe",10216,,,"11896 attack-911.exe",,,"C:\Users\Public\Downloads\attack-911.exe",,,,,,,,,,,,,,,,1762084712841842100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134065583128417621,0,0,"0x","","",14856,10384,10389,2,1,0,1,1761550891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8423357Z","2025-11-02 11:58:32.8423357Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",14136,,," 5912 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762084712842335700,,,,,,,,,,,,,,,12288,1814320054272,134064706181846822,5912,49,7,55,18295873486198557,134064706233149182,14136,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8449671Z","2025-11-02 11:58:32.8449671Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",14136,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,,,,,,,1762084712844967100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8450664Z","2025-11-02 11:58:32.8450664Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",14136,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,,,,,,,1762084712845066400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8451447Z","2025-11-02 11:58:32.8451447Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",14136,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,"0x8002",,,,,,,,,,,,,,1762084712845144700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,116513,3519553304,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8452758Z","2025-11-02 11:58:32.8452758Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5912 MsMpEng.exe",14136,,,,,,"C:\Users\Public\Downloads\attack-911.exe","USN Cache","MISS",,,,,,,,,,,,,,1762084712845275800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8454948Z","2025-11-02 11:58:32.8454948Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",14136,,,"11896 attack-911.exe",,,,,,,,,,,,,,,,,,,1762084712845494800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8455027Z","2025-11-02 11:58:32.8455027Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring  ProcessMonitorFlags"," 5912 MsMpEng.exe",14136,,"11896 attack-911.exe",,,,"C:\Users\Public\Downloads\attack-911.exe",,,,,,,,,,,,,,,,1762084712845502700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134065583128417621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0x400003FF",,,,,,,,,,,,,,,,,,,140731983724544,"0x0","0x44","0x0","0x0","0x0","SyncStart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8457504Z","2025-11-02 11:58:32.8457504Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring  BmProcessCreate"," 5912 MsMpEng.exe",6132,"14856 EDRi.exe","11896 attack-911.exe",,,,"C:\Users\Public\Downloads\attack-911.exe",,,,,,,"'C:\Users\Public\Downloads\attack-911.exe' ",,,,,,,,,1762084712845750400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,,,,,,,,,,,,,,,,,,,,,,,,,,12288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8457808Z","2025-11-02 11:58:32.8457808Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5912 MsMpEng.exe",6132,,,"11896 attack-911.exe",,,,,,,,,,,,,,,,,,,1762084712845780800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8459580Z","2025-11-02 11:58:32.8459580Z","ETW","Microsoft-Antimalware-Engine",109,"Behavior Monitoring  BmProcessContextStart"," 5912 MsMpEng.exe",6132,,"11896 attack-911.exe",,,,,,,,,,,,,,,,,,,,1762084712845958000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\Public\Downloads\attack-911.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815004147936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8464300Z","2025-11-02 11:58:32.8464300Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14856 EDRi.exe",10216,,,"11896 attack-911.exe",,,,,,,,,,,,,18446737482484170752,18446737482484146176,140696094656256,0,192760418304,8848,1762084712846430000,192762871808,192762867712,140696094656256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8465609Z","2025-11-02 11:58:32.8465609Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",6132,,,,,,,,0,"Behavior:Win32/SuspFileDropExec.B",,"0x2DB39577E424","be6da5dce9ec06a483a97fb536927bd7101f878a",,,,,,,,,,1762084712846560900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8475025Z","2025-11-02 11:58:32.8475025Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",6132,,,,,,,,0,"Behavior:Win32/SuspFileDropExec.C",,"0x2DB31E4099C5","804d677493922ded3047a8d402e2723999676161",,,,,,,,,,1762084712847502500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8479605Z","2025-11-02 11:58:32.8479605Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",6132,,"11896 attack-911.exe",,,,,,,,,,,,"Parent","n/a",,,,,,,1762084712847960500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8485096Z","2025-11-02 11:58:32.8485096Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",12244,,"11896 attack-911.exe",,,,,,,,,,,,"Parent","n/a",,,,,,,1762084712848509600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8485351Z","2025-11-02 11:58:32.8485351Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",6132,,,,,,,,0,"!#BMLowfiTrigger.A",,"0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,,,,,,,1762084712848535100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 11:58:32.8488290Z","2025-11-02 11:58:32.8488290Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5912 MsMpEng.exe",12244,,"11896 attack-911.exe",,,,,,,,,,,,"Parent","n/a",,,,,,,1762084712848829000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
