timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,devicename,devicenamelength,drivername,drivernamelength,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,id,process,reason,threadtime,linksourcename,linktargetname,codeintegrityoption,imagepath,engineid,startqpc,channel,eventid,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,first resource path,first resource type,flags,resource count,scan source,type,detectionname,cloudresponse,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createtime,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,featureid,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,fullregionsize,lastprotectionmask,targetaddress,processimagepath,taintreason,effectivelevel,level,origin,triggersigseq,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime
"2025-11-01 11:37:32.5558789Z","2025-11-01 11:37:32.5558789Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6996 EDRi.exe",5716,,,"    4 System",,,,,,,,,,,,18446737482532036608,18446737482532012032,18446735280348638240,0,0,10920,1761997052555878900,0,0,18446735280348638240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.015367000Z","2025-11-01 11:37:33.0153700Z","myETW","EDRi-Provider",4242,"EDRi-Event"," 6996 EDRi.exe",,,,,,"++ EDRi START MARKER ++",,,,,,,,,,,,,,,,1761997053015370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.3343894Z","2025-11-01 11:37:33.3343894Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",13268,,," 5912 MsMpEng.exe",,,,,,,,,,,,18446737482519953408,18446737482519928832,140734284228224,247,255000342528,13268,1761997053334389400,255008964608,255008944128,140734284228224,582540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.3690023Z","2025-11-01 11:37:33.3690023Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",14136,,," 5912 MsMpEng.exe",,,,,,,,,,,,,,,,,,1761997053369002300,,,,,12288,1814702391296,134064706181846822,5912,49,7,55,18295873486198557,134064706233149182,14136,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.3703339Z","2025-11-01 11:37:33.3703339Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",12244,,," 5912 MsMpEng.exe",,,,,,,,,,,,18446737482527621120,18446737482527596544,140734284228224,247,255000522752,3916,1761997053370333900,255008964608,255008944128,140734284228224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4085439Z","2025-11-01 11:37:33.4085439Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",2792,,,,,,,,,,,,,,,,,,,,,1761997053408543900,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4086005Z","2025-11-01 11:37:33.4086005Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",2792,,,,,,,,,,,,,,,,,,,,,1761997053408600500,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4144142Z","2025-11-01 11:37:33.4144142Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",2792,,,,,,,,,,,,,,,,,,,,,1761997053414414200,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4145685Z","2025-11-01 11:37:33.4145685Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","    4 System",2476,,,,,,,,,,,,,,,,,,,,,1761997053414568500,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4146416Z","2025-11-01 11:37:33.4146416Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",2792,,,,,,,,,,,,,,,,,,,,,1761997053414641600,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4146802Z","2025-11-01 11:37:33.4146802Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",2792,,,,,,,,,,,,,,,,,,,,,1761997053414680200,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4164849Z","2025-11-01 11:37:33.4164849Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",2792,,,,,,,,,,,,,,,,,,,,,1761997053416484900,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4165942Z","2025-11-01 11:37:33.4165942Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","    4 System",9156,,,,,,,,,,,,,,,,,,,,,1761997053416594200,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4571294Z","2025-11-01 11:37:33.4571294Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",12752,,,,,,,,,,,,,,,,,,,,,1761997053457129400,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4571829Z","2025-11-01 11:37:33.4571829Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",12752,,,,,,,,,,,,,,,,,,,,,1761997053457182900,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4590290Z","2025-11-01 11:37:33.4590290Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",12752,,,,,,,,,,,,,,,,,,,,,1761997053459029000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4592106Z","2025-11-01 11:37:33.4592106Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","    4 System",2476,,,,,,,,,,,,,,,,,,,,,1761997053459210600,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4592661Z","2025-11-01 11:37:33.4592661Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",12752,,,,,,,,,,,,,,,,,,,,,1761997053459266100,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4592959Z","2025-11-01 11:37:33.4592959Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",31,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",12752,,,,,,,,,,,,,,,,,,,,,1761997053459295900,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4610386Z","2025-11-01 11:37:33.4610386Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE "," 8560 SecurityHealthService.exe",12752,,,,,,,,,,,,,,,,,,,,,1761997053461038600,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\RAW",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.4611701Z","2025-11-01 11:37:33.4611701Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",32,"KERNEL_THREATINT_TASK_DRIVER_DEVICE ","    4 System",9156,,,,,,,,,,,,,,,,,,,,,1761997053461170100,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(null)",6,"\FileSystem\FltMgr",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.5463007Z","2025-11-01 11:37:33.5463007Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",14136,,," 5912 MsMpEng.exe",,,,,,,,,,,,,,,,,,1761997053546300700,,,,,12288,1814702391296,134064706181846822,5912,49,7,55,18295873486198557,134064706233149182,14136,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.5517413Z","2025-11-01 11:37:33.5517413Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM ","  676 csrss.exe",692,,," 2540 <not found>",,,,,,,,,,,,,,,,,,1761997053551741300,,,,,,550296310536,134063874061254185,676,97,12,62,18295873486192646,134063874061314828,692,,,,,,,,,134064706535458120,0,0,0,18295873486198589,,,,,8,0,550294781952,4,12288,"",0,2097152,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.5524745Z","2025-11-01 11:37:33.5524745Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM ","  676 csrss.exe",692,,," 2540 <not found>",,,,,,,,,,,,,,,,,,1761997053552474500,,,,,,550296310520,134063874061254185,676,97,12,62,18295873486192646,134063874061314828,692,,,,,,,,,134064706535458120,0,0,0,18295873486198589,,,,,8,0,550294781952,4,12288,"",0,2097152,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.5525795Z","2025-11-01 11:37:33.5525795Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM ","  520 svchost.exe",11328,,," 2540 <not found>",,,,,,,,,,,,,,,,,,1761997053552579500,,,,,,2399641337856,134063874070059644,520,0,0,0,18295873486192653,134064700143086922,11328,,,,,,,,,134064706535458120,0,0,0,18295873486198589,,,,,4544,0,2399641337856,4,8192,"",0,8192,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.5525907Z","2025-11-01 11:37:33.5525907Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM ","  520 svchost.exe",11328,,," 2540 <not found>",,,,,,,,,,,,,,,,,,1761997053552590700,,,,,,550296310488,134063874070059644,520,0,0,0,18295873486192653,134064700143086922,11328,,,,,,,,,134064706535458120,0,0,0,18295873486198589,,,,,8,0,550294781952,4,12288,"",0,2097152,131072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.5526031Z","2025-11-01 11:37:33.5526031Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD ","  520 svchost.exe",11328,,," 2540 <not found>",,,,,,,,,,,,,,,,,,1761997053552603100,,,,,,,134063874070059644,520,0,0,0,18295873486192653,134064700143086922,11328,,,,,,,,,134064706535458120,0,0,0,18295873486198589,,,,,,0,,,,,,,,134064706535458173,8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:33.5869308Z","2025-11-01 11:37:33.5869308Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD "," 2540 <not found>",11696,,," 2540 <not found>",,,,,,,,,,,,,,,,,,1761997053586930800,,,,,,,134064706535458120,2540,0,0,0,18295873486198589,134064706535734090,11696,,,,,,,,,134064706535458120,0,0,0,18295873486198589,,,,,,0,,,,,,,,134064706535868357,12972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:34.0547958Z","2025-11-01 11:37:34.0547958Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",14260,,," 5912 MsMpEng.exe",,,,,,,,,,,,18446737482519953408,18446737482519928832,140734327249856,247,255000530944,8944,1761997054054795800,255019450368,255019384832,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:34.0548870Z","2025-11-01 11:37:34.0548870Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",14260,,," 5912 MsMpEng.exe",,,,,,,,,,,,18446737482532753408,18446737482532728832,140732469054016,247,255000539136,8992,1761997054054887000,255019974656,255019909120,140732469054016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:34.0550334Z","2025-11-01 11:37:34.0550334Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",8944,,," 5912 MsMpEng.exe",,,,,,,,,,,,18446737482532552704,18446737482532528128,140734327249856,0,255000547328,3724,1761997054055033400,255020498944,255020433408,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:34.0580350Z","2025-11-01 11:37:34.0580350Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",8992,,," 5912 MsMpEng.exe",,,,,,,,,,,,18446737482532753408,18446737482532728832,140732469054016,247,255000539136,8992,1761997054058035000,255019974656,255019909120,140732469054016,562780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:34.8351769Z","2025-11-01 11:37:34.8351769Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 7380 smartscreen.exe",11580,,," 7380 smartscreen.exe",,,,,,,,,,,,18446737482516283392,18446737482516258816,140734327249856,0,283938832384,11580,1761997054835176900,283940225024,283940216832,140734327249856,533140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:39.0472392Z","2025-11-01 11:37:39.0472392Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",14136,,," 5912 MsMpEng.exe",,,,,,,,,,,,,,,,,,1761997059047239200,,,,,12288,1814702391296,134064706181846822,5912,49,7,55,18295873486198557,134064706233149182,14136,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 11:37:39.1710960Z","2025-11-01 11:37:39.1710960Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6996 EDRi.exe",2724,,,"    4 System",,,,,,,,,,,,18446737482533212160,18446737482533187584,18446735280348638240,0,0,7852,1761997059171096000,0,0,18446735280348638240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
