timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,devicename,devicenamelength,drivername,drivernamelength,desiredaccess,linksourcename,linktargetname,returncode,codeintegrityoption,imagepath,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,featureid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,process,reason,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,processimagepath,taintreason
"2025-11-02 13:07:43.8504760Z","2025-11-02 13:07:43.8504760Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863850476000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8506196Z","2025-11-02 13:07:43.8506196Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5264 explorer.exe",6032,,," 5264 explorer.exe",,,,,,,,,,,,,18446737482469666816,18446737482469642240,140734325496880,0,7815168,8996,1762088863850619600,144834560,144777216,140734325496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8521617Z","2025-11-02 13:07:43.8521617Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",13388,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863852161700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8534101Z","2025-11-02 13:07:43.8534101Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",13388,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863853410100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8535054Z","2025-11-02 13:07:43.8535054Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",13388,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863853505400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8535069Z","2025-11-02 13:07:43.8535069Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",8996,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863853506900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8535231Z","2025-11-02 13:07:43.8535231Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",8996,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863853523100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8535516Z","2025-11-02 13:07:43.8535516Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",8996,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863853551600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8537964Z","2025-11-02 13:07:43.8537964Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",13388,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863853796400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,,,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8541519Z","2025-11-02 13:07:43.8541519Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863854151900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8541607Z","2025-11-02 13:07:43.8541607Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863854160700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8550956Z","2025-11-02 13:07:43.8550956Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5264 explorer.exe",6032,,," 5264 explorer.exe",,,,,,,,,,,,,18446737482468057088,18446737482468032512,140734325496880,0,7823360,9392,1762088863855095600,153681920,153624576,140734325496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8559438Z","2025-11-02 13:07:43.8559438Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",5820,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863855943800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8559690Z","2025-11-02 13:07:43.8559690Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",5820,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863855969000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8560185Z","2025-11-02 13:07:43.8560185Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8560290Z","2025-11-02 13:07:43.8560290Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856029000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8562856Z","2025-11-02 13:07:43.8562856Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",5820,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856285600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,,,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8562913Z","2025-11-02 13:07:43.8562913Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",9392,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856291300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8564277Z","2025-11-02 13:07:43.8564277Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856427700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8564359Z","2025-11-02 13:07:43.8564359Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856435900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8564634Z","2025-11-02 13:07:43.8564634Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",9392,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856463400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8566855Z","2025-11-02 13:07:43.8566855Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863856685500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8570906Z","2025-11-02 13:07:43.8570906Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5264 explorer.exe",6032,,," 5264 explorer.exe",,,,,,,,,,,,,18446737482469724160,18446737482469699584,140734325496880,0,7839744,8692,1762088863857090600,206897152,206839808,140734325496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8571211Z","2025-11-02 13:07:43.8571211Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  520 svchost.exe",15832,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863857121100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8574466Z","2025-11-02 13:07:43.8574466Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  520 svchost.exe",15832,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863857446600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8574953Z","2025-11-02 13:07:43.8574953Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",9392,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863857495300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8579401Z","2025-11-02 13:07:43.8579401Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",14772,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,,1762088863857940100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\apphelp.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8581023Z","2025-11-02 13:07:43.8581023Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",15780,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,,1762088863858102300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8582330Z","2025-11-02 13:07:43.8582330Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",15780,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,,1762088863858233000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035281,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8586695Z","2025-11-02 13:07:43.8586695Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863858669500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8591846Z","2025-11-02 13:07:43.8591846Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5936 svchost.exe",9016,,," 5936 svchost.exe",,,,,,,,,,,,,18446737482470039552,18446737482470014976,140734325496880,287,798960508928,4064,1762088863859184600,798963531776,798963499008,140734325496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8594355Z","2025-11-02 13:07:43.8594355Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5936 svchost.exe",4064,,," 5936 svchost.exe",,,,,,,,,,,,,18446737482468372480,18446737482468347904,140734325496880,287,798960517120,13800,1762088863859435500,798964056064,798964023296,140734325496880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8598172Z","2025-11-02 13:07:43.8598172Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863859817200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8598373Z","2025-11-02 13:07:43.8598373Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863859837300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8614090Z","2025-11-02 13:07:43.8614090Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863861409000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8614205Z","2025-11-02 13:07:43.8614205Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5264 explorer.exe",6032,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863861420500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8614253Z","2025-11-02 13:07:43.8614253Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","11736 attack-762.exe",4516,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863861425300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8620717Z","2025-11-02 13:07:43.8620717Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 4912 svchost.exe",16244,,," 4912 svchost.exe",,,,,,,,,,,,,18446737482469466112,18446737482469441536,140734327249856,297,279955636224,16052,1762088863862071700,279957733376,279957700608,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8636104Z","2025-11-02 13:07:43.8636104Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5936 svchost.exe",13800,,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,1762088863863610400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8755085Z","2025-11-02 13:07:43.8755085Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",15780,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,,1762088863875508500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8755397Z","2025-11-02 13:07:43.8755397Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11736 attack-762.exe",4516,,,"11736 attack-762.exe",,,,,,,,,,,,,18446737482470068224,18446737482470043648,140734327249856,0,1089512108032,12236,1762088863875539700,1089514504192,1089514500096,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8756003Z","2025-11-02 13:07:43.8756003Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",14772,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,,1762088863875600300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8757993Z","2025-11-02 13:07:43.8757993Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",14772,,"11736 attack-762.exe",,,,,,,,,,,,,,,,,,,,1762088863875799300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035282,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:43.8760329Z","2025-11-02 13:07:43.8760329Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11736 attack-762.exe",12236,,,"11736 attack-762.exe",,,,,,,,,,,,,18446737482470125568,18446737482470100992,140734327249856,0,1089512116224,13196,1762088863876032900,1089515552768,1089515548672,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
