timestamp,type,providername,eventid,task,pid,tid,exe,ppid,targetpid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,stacktrace,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,channel,desiredaccess,returncode,targetprocessid,targetthreatid,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,processid,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,id,process,reason,threadtime,data,startstop,deltacpu,deltawall,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,ttid,startqpc,processimagepath,taintreason,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-09-02 16:09:54.7452254Z","ETW","Microsoft-Antimalware-Engine",4,"Versions Info ",1912,3012,"MsMpEng.exe",,,,,,,,,,,,,"1.435.533.0","1.435.533.0","1.1.25070.4",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8155793Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,9368,"explorer.exe",,,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,1157670,,,,,,,,,,,3411663920,140736783384576,140736783384576,1101824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8155842Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\dxgi.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736916999751,140736917165517,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,1361123,,,,,,,,,,,179780312,140736821395456,140736821395456,1302528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8159980Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,9368,"explorer.exe",,,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,1276090,,,,,,,,,,,3802617839,140736813531136,140736813531136,1200128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8160435Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\wininet.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736916999751,140736917165517,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,2716732,,,,,,,,,,,302585447,140736707100672,140736707100672,2658304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8164462Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,22348,"explorer.exe",,,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,769574,,,,,,,,,,,1095616687,140736820019200,140736820019200,716800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8164648Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\dwmapi.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736916999751,140736917165517,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,264900,,,,,,,,,,,960295296,140736822902784,140736822902784,217088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8166833Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,9368,"explorer.exe",,,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,322206,,,,,,,,,,,100434550,140736851083264,140736851083264,299008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8168846Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917202269,140736917259140,140736916999751,140736917165517,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,457799,,,,,,,,,,,2858637235,140736866091008,140736866091008,385024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8169028Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,22348,"explorer.exe",,,,"C:\Windows\System32\userenv.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,247163,,,,,,,,,,,4021294584,140736854753280,140736854753280,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8172264Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\twinapi.appcore.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917202269,140736917259140,140736916999751,140736917165517,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,2408796,,,,,,,,,,,2889134449,140736717651968,140736717651968,2326528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8173566Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,22348,"explorer.exe",,,,"C:\Windows\System32\mscms.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,893310,,,,,,,,,,,3904747775,140736729186304,140736729186304,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8176581Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\wtsapi32.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736916999751,140736917165517,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,119123,,,,,,,,,,,2751019176,140736825393152,140736825393152,90112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8179678Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,9368,"explorer.exe",,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917202269,140736917259140,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,158572,,,,,,,,,,,4117383687,140736848265216,140736848265216,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8181575Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,8216,"explorer.exe",,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917202269,140736917259140,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,158572,,,,,,,,,,,4117383687,11075584,11075584,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8182099Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ",21976,8216,"explorer.exe",,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,[140736918203892,140736917192863,140736917191278,140736917210764,140736917202269,140736917259140,140736917255216,140736917350945,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,158572,,,,,,,,,,,4117383687,11075584,11075584,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8193813Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"!BMGroup:DridexVulnDlls.A","0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8196611Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8198728Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917190209,140736916804181,140736916785218,140736916786774,140736917021315,140736917023197,140736882386290,140736882460095,140736881997317,140736540963826,140736540722969,140736876766998,140736540729490,140736540729867,140736918195438,140736917219838,140736917215596,140736916995194,140736916995238,140736917165788,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,705120,,,,,,,,,,,3318233078,140736867663872,140736867663872,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8205243Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8209282Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"!BMGroup:DridexVulnDlls.A","0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8210127Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917190209,140736916804181,140736916785218,140736916784352,140736917101952,140736872000198,140736914283356,140736914516183,140736918195438,140736917219838,140736917215596,140736916995194,140736916995238,140736917165788,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,237947,,,,,,,,,,,2763417762,140736896630784,140736896630784,192512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8211535Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8213334Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8214587Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"!BMGroup:DridexVulnDlls.A","0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8217018Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8218685Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8227189Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"!BMGroup:DridexVulnDlls.A","0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8229354Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8231056Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,20192,"MsMpEng.exe",,,,,,0,"Behavior:Win32/LolBinInj.D","0x15B3C1BE95E1","3248011e0b8bf539a4f9aae0cccb1bd0dc6f0bde",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8232640Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736916785248,140736916786774,140736917021315,140736917023197,140736866119074,140736866136530,140736866130783,140736866132678,140736918195438,140736917219838,140736917215596,140736916995194,140736916995238,140736917165788,140736917158036,140736917157502,140736916971470],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,140109,,,,,,,,,,,212057710,140736865959936,140736865959936,81920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8239663Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\DXCore.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917202269,140736917259140,140736916785248,140736916786774,140736917098157,140736917021756,140736917023197,140736821738210,140736821866033,140736821548391,140696088246000,140696088445621,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,351724,,,,,,,,,,,2132968074,140736821067776,140736821067776,315392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8245006Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2496,2756,"svchost.exe",,,,,,,,,,,,,,,,[140736918203764,140736624153375,140736624146038,140736624145118,140736624193741,140700308678045,140736881194535,140736897083607,140736916996940],,,,,,,,,5240,0,21976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8245811Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",2496,9992,"svchost.exe",,,,,,,,,,,,,,,,[140736918212548,140736624141675,140736624140828,140736624140307,140736624148436,140736624147998,140736624154053,140736917453874,140736917350976,140736897083607,140736916996940],,,,,,,,,64,0,21976,16268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8245891Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2496,9992,"svchost.exe",,,,,,,,,,,,,,,,[140736918203764,140736624141781,140736624140828,140736624140307,140736624148436,140736624147998,140736624154053,140736917453874,140736917350976,140736897083607,140736916996940],,,,,,,,,1024,0,21976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8255296Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917190209,140736916804181,140736916785218,140736916786774,140736917021315,140736917023197,140736832559570,140736833645584,140736831753900,140736831753736,140736836069215,140696087822127,140696087820784,140696088246747,140696088445621,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,1774113,,,,,,,,,,,916019586,140736897744896,140736897744896,1703936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8269542Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",21976,16268,"explorer.exe",,,,,,,,,,,,,,,,[140736918214756,140736917452953,140736917451578,140736872925435,140736902953060,140736832976842,140736831176163,140736831162825,140736830472602,140736830653742,140736830472602,140736830661589,140736831753823,140736836069215,140696087822127,140696087820784,140696088246747,140696088445621,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,18446639081591881728,18446639081591857152,140736917348896,0,5304320,10020,12451840,12394496,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8273817Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,10020,"explorer.exe",,,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917201516,140736917258922,140736916785248,140736916786774,140736917021315,140736917023197,140736832559570,140736833625714,140736831161379,140736831155753,140736902972741,140736917453874,140736917350976,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,378754,,,,,,,,,,,836129831,140736862748672,140736862748672,356352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8276772Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917190209,140736916804181,140736916785218,140736916786774,140736917021315,140736917023197,140736910389554,140736910688281,140736910347186,140736911036234,140736909552714,140736909548907,140736909576880,140736831110115,140736831108494,140736830672190,140736830669168,140736830719212,140736831164869,140736830472602,140736830653742,140736830472602,140736830661589,140736831753823,140736836069215,140696087822127,140696087820784,140696088246747,140696088445621,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,700133,,,,,,,,,,,1600192633,140736892108800,140736892108800,688128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8278695Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",21976,10020,"explorer.exe",,,,,,,,,,,,,,,,[140736918214756,140736917452953,140736917451578,140736872925435,140736830614835,140736830614542,140736831161776,140736831155753,140736902972741,140736917453874,140736917350976,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,18446639081623298048,18446639081623273472,140736917348896,0,5312512,13628,46596096,46538752,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8294991Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3064,"MsMpEng.exe",,,,,,,,,,,,,,,,[140736918212548,140736872857142,140736738243895,140736738242452,140736657604428,140736657598535,140736657597146,140736658259206,140736657749938,140736657909615,140736658079503,140736897083607,140736916996940],,,,,,,,,2097151,0,1912,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8295231Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,3064,"MsMpEng.exe",,,,,,,,,,,,,,,,[140736918203764,140736872731894,140733810479103,140733810478599,140733809630809,140733809420559,140733811789991,140733811785301,140736738242841,140736657604428,140736657598535,140736657597146,140736658259206,140736657749938,140736657909615,140736658079503,140736897083607,140736916996940],,,,,,,,,1052672,0,21976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8298858Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3064,"MsMpEng.exe",,,,,,,,,,,,,,,,[140736918212548,140736872857142,140736738243895,140736738242452,140736657604428,140736657598535,140736657597146,140736658259206,140736657749938,140736657909615,140736658079503,140736897083607,140736916996940],,,,,,,,,2097151,0,1912,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:09:57.8307441Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",21976,16268,"explorer.exe",,,,"C:\Windows\System32\rmclient.dll",,,,,,,,,,,,[140736918203828,140736917192506,140736917191278,140736917210764,140736917202269,140736917259140,140736916785248,140736916786774,140736917021315,140736917023197,140696088101570,140696088454803,140696088246769,140696088445621,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,21976,,,,,,,,,,,,,,,,254612,,,,,,,,,,,3900896147,140736825524224,140736825524224,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
