timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 18:41:06.1448093Z","2025-10-27 18:41:06.1448093Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2932 svchost.exe",1808,,," 2932 svchost.exe",,,,,,,,,,,,18446692455378984960,18446692455378960384,140721973582784,0,9993388032,1808,9997123584,9997090816,140721973582784,796480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1450132Z","2025-10-27 18:41:06.1450132Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",9980,,,"11948 svchost.exe",,,,,,,,,,,,18446692455362416640,18446692455362392064,140721973582784,0,187033333760,9980,187039219712,187039186944,140721973582784,361760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1454172Z","2025-10-27 18:41:06.1454172Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  892 services.exe",11152,,,"  892 services.exe",,,,,,,,,,,,18446692455362416640,18446692455362392064,140721973582784,0,141392863232,2316,141398376448,141398343680,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1454830Z","2025-10-27 18:41:06.1454830Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10076,,," 2932 svchost.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,,,,,,,,,,,,140109,,,,,,,,,,,212057710,140721922703360,140721922703360,94208,,,,,,,,,,,,
"2025-10-27 18:41:06.1455881Z","2025-10-27 18:41:06.1455881Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10076,,," 2932 svchost.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,,,,,,457799,,,,,,,,,,,2858637235,140721922834432,140721922834432,397312,,,,,,,,,,,,
"2025-10-27 18:41:06.1457027Z","2025-10-27 18:41:06.1457027Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10076,,," 2932 svchost.exe",,,"C:\Windows\System32\FrameServerMonitor.dll",,,,,,,,,,,,,,,,,,,,,451561,,,,,,,,,,,504583039,140721728782336,140721728782336,430080,,,,,,,,,,,,
"2025-10-27 18:41:06.1457130Z","2025-10-27 18:41:06.1457130Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",1296,,,"11948 svchost.exe",,,"C:\Windows\System32\mfsensorgroup.dll",,,,,,,,,,,,,,,,,,,,,654319,,,,,,,,,,,1431556356,140721358110720,140721358110720,643072,,,,,,,,,,,,
"2025-10-27 18:41:06.1458193Z","2025-10-27 18:41:06.1458193Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",1296,,,"11948 svchost.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,,,378754,,,,,,,,,,,836129831,140721919819776,140721919819776,368640,,,,,,,,,,,,
"2025-10-27 18:41:06.1460837Z","2025-10-27 18:41:06.1460837Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11948 svchost.exe",1296,,,"11948 svchost.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,,,127421,,,,,,,,,,,2379411910,140721914314752,140721914314752,77824,,,,,,,,,,,,
"2025-10-27 18:41:06.1461368Z","2025-10-27 18:41:06.1461368Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,,,378754,,,,,,,,,,,836129831,140721919819776,140721919819776,368640,,,,,,,,,,,,
"2025-10-27 18:41:06.1464223Z","2025-10-27 18:41:06.1464223Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,,,127421,,,,,,,,,,,2379411910,140721914314752,140721914314752,77824,,,,,,,,,,,,
"2025-10-27 18:41:06.1464567Z","2025-10-27 18:41:06.1464567Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",1296,,,"11948 svchost.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,,,127421,,,,,,,,,,,2379411910,140721914314752,140721914314752,90112,,,,,,,,,,,,
"2025-10-27 18:41:06.1465551Z","2025-10-27 18:41:06.1465551Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",1296,,,"11948 svchost.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,,,1534966,,,,,,,,,,,2566642874,140721927094272,140721927094272,1548288,,,,,,,,,,,,
"2025-10-27 18:41:06.1467010Z","2025-10-27 18:41:06.1467010Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",1296,,,"11948 svchost.exe",,,"C:\Windows\System32\FrameServer.dll",,,,,,,,,,,,,,,,,,,,,1218674,,,,,,,,,,,4243340036,140719342223360,140719342223360,1228800,,,,,,,,,,,,
"2025-10-27 18:41:06.1467068Z","2025-10-27 18:41:06.1467068Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,,,,,,127421,,,,,,,,,,,2379411910,140721914314752,140721914314752,90112,,,,,,,,,,,,
"2025-10-27 18:41:06.1468053Z","2025-10-27 18:41:06.1468053Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,,,1534966,,,,,,,,,,,2566642874,140721927094272,140721927094272,1548288,,,,,,,,,,,,
"2025-10-27 18:41:06.1469088Z","2025-10-27 18:41:06.1469088Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\mfsensorgroup.dll",,,,,,,,,,,,,,,,,,,,,654319,,,,,,,,,,,1431556356,140721358110720,140721358110720,643072,,,,,,,,,,,,
"2025-10-27 18:41:06.1469508Z","2025-10-27 18:41:06.1469508Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",1296,,,"11948 svchost.exe",,,,,,,,,,,,18446692455362846720,18446692455362822144,140721973582784,0,187033309184,1296,187038171136,187038138368,140721973582784,7151220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1469509Z","2025-10-27 18:41:06.1469509Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",4032,,,"11948 svchost.exe",,,,,,,,,,,,18446692455363792896,18446692455363768320,140721973582784,0,187033317376,4032,187038695424,187038662656,140721973582784,234460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1469741Z","2025-10-27 18:41:06.1469741Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",11284,,,"11948 svchost.exe",,,,,,,,,,,,18446692455362789376,18446692455362764800,140721973582784,0,187033300992,11284,187037646848,187037614080,140721973582784,1315940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1469992Z","2025-10-27 18:41:06.1469992Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",11704,,,"11948 svchost.exe",,,,,,,,,,,,18446692455355404288,18446692455355379712,140721973582784,0,187033276416,11704,187036073984,187036041216,140721973582784,1769280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1470011Z","2025-10-27 18:41:06.1470011Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",9600,,,"11948 svchost.exe",,,,,,,,,,,,18446692455362387968,18446692455362363392,140721973582784,0,187033284608,9600,187036598272,187036565504,140721973582784,930240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1470202Z","2025-10-27 18:41:06.1470202Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",12232,,,"11948 svchost.exe",,,,,,,,,,,,18446692455354802176,18446692455354777600,140721973582784,0,187033268224,12232,187035549696,187035516928,140721973582784,1827420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1470268Z","2025-10-27 18:41:06.1470268Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2932 svchost.exe",10076,,," 2932 svchost.exe",,,,,,,,,,,,18446692455364366336,18446692455364341760,140721973582784,0,9993379840,10076,9999745024,9999712256,140721973582784,4325160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1470453Z","2025-10-27 18:41:06.1470453Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2932 svchost.exe",10460,,," 2932 svchost.exe",,,,,,,,,,,,18446692455362088960,18446692455362064384,140721973582784,0,9993330688,10460,9996599296,9996566528,140721973582784,1185600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1470495Z","2025-10-27 18:41:06.1470495Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2932 svchost.exe",1960,,," 2932 svchost.exe",,,,,,,,,,,,18446692455362646016,18446692455362621440,140721973582784,0,9993347072,1960,9997647872,9997615104,140721973582784,141740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1470804Z","2025-10-27 18:41:06.1470804Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2932 svchost.exe",11344,,," 2932 svchost.exe",,,,,,,,,,,,18446692455354974208,18446692455354949632,140721973582784,0,9993322496,11344,9996075008,9996042240,140721973582784,2273160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1471103Z","2025-10-27 18:41:06.1471103Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2932 svchost.exe",10064,,," 2932 svchost.exe",,,,,,,,,,,,18446692455354773504,18446692455354748928,140721973582784,0,9993314304,10064,9995550720,9995517952,140721973582784,7055080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1475385Z","2025-10-27 18:41:06.1475385Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,,,,,,,,,,18446692455354081280,18446692455354056704,140697977966560,0,9993306112,10496,9992929280,9992892416,140697977966560,51748020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1475435Z","2025-10-27 18:41:06.1475435Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,,,,,,,,,,18446692455354343424,18446692455354318848,140697977966560,0,187033260032,4028,187035025408,187034988544,140697977966560,49742000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:06.1479109Z","2025-10-27 18:41:06.1479109Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\svchost.exe",,,,,,,,,,,,,,,,,,,,,143552,,,,,,,,,,,14788416,140697977946112,140697977946112,77824,,,,,,,,,,,,
"2025-10-27 18:41:06.1479319Z","2025-10-27 18:41:06.1479319Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\svchost.exe",,,,,,,,,,,,,,,,,,,,,143552,,,,,,,,,,,14788416,140697977946112,140697977946112,77824,,,,,,,,,,,,
"2025-10-27 18:41:06.1479742Z","2025-10-27 18:41:06.1479742Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\mfcore.dll",,,,,,,,,,,,,,,,,,,,,4364896,,,,,,,,,,,3888994729,140720900079616,140720900079616,4300800,,,,,,,,,,,,
"2025-10-27 18:41:06.1479880Z","2025-10-27 18:41:06.1479880Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\mf.dll",,,,,,,,,,,,,,,,,,,,,655741,,,,,,,,,,,1447457026,140721029316608,140721029316608,622592,,,,,,,,,,,,
"2025-10-27 18:41:06.1480015Z","2025-10-27 18:41:06.1480015Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\mfcore.dll",,,,,,,,,,,,,,,,,,,,,4364896,,,,,,,,,,,3888994729,140720900079616,140720900079616,4300800,,,,,,,,,,,,
"2025-10-27 18:41:06.1480094Z","2025-10-27 18:41:06.1480094Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\RTWorkQ.dll",,,,,,,,,,,,,,,,,,,,,303111,,,,,,,,,,,2301215835,140721639915520,140721639915520,249856,,,,,,,,,,,,
"2025-10-27 18:41:06.1480154Z","2025-10-27 18:41:06.1480154Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\mf.dll",,,,,,,,,,,,,,,,,,,,,655741,,,,,,,,,,,1447457026,140721029316608,140721029316608,622592,,,,,,,,,,,,
"2025-10-27 18:41:06.1480238Z","2025-10-27 18:41:06.1480238Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\mfplat.dll",,,,,,,,,,,,,,,,,,,,,2237877,,,,,,,,,,,1087296321,140721640177664,140721640177664,2191360,,,,,,,,,,,,
"2025-10-27 18:41:06.1480342Z","2025-10-27 18:41:06.1480342Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\RTWorkQ.dll",,,,,,,,,,,,,,,,,,,,,303111,,,,,,,,,,,2301215835,140721639915520,140721639915520,249856,,,,,,,,,,,,
"2025-10-27 18:41:06.1480362Z","2025-10-27 18:41:06.1480362Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\avrt.dll",,,,,,,,,,,,,,,,,,,,,95033,,,,,,,,,,,2710746190,140721831804928,140721831804928,45056,,,,,,,,,,,,
"2025-10-27 18:41:06.1480467Z","2025-10-27 18:41:06.1480467Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,,3162933716,140721905336320,140721905336320,110592,,,,,,,,,,,,
"2025-10-27 18:41:06.1480557Z","2025-10-27 18:41:06.1480557Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,,,361158,,,,,,,,,,,783585637,140721908088832,140721908088832,299008,,,,,,,,,,,,
"2025-10-27 18:41:06.1480559Z","2025-10-27 18:41:06.1480559Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\mfplat.dll",,,,,,,,,,,,,,,,,,,,,2237877,,,,,,,,,,,1087296321,140721640177664,140721640177664,2191360,,,,,,,,,,,,
"2025-10-27 18:41:06.1480646Z","2025-10-27 18:41:06.1480646Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\avrt.dll",,,,,,,,,,,,,,,,,,,,,95033,,,,,,,,,,,2710746190,140721831804928,140721831804928,45056,,,,,,,,,,,,
"2025-10-27 18:41:06.1480750Z","2025-10-27 18:41:06.1480750Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,,3162933716,140721905336320,140721905336320,110592,,,,,,,,,,,,
"2025-10-27 18:41:06.1480758Z","2025-10-27 18:41:06.1480758Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,,,189286,,,,,,,,,,,2931463764,140721923293184,140721923293184,155648,,,,,,,,,,,,
"2025-10-27 18:41:06.1480853Z","2025-10-27 18:41:06.1480853Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,,,361158,,,,,,,,,,,783585637,140721908088832,140721908088832,299008,,,,,,,,,,,,
"2025-10-27 18:41:06.1480904Z","2025-10-27 18:41:06.1480904Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,649125,,,,,,,,,,,1093144332,140721924407296,140721924407296,667648,,,,,,,,,,,,
"2025-10-27 18:41:06.1480964Z","2025-10-27 18:41:06.1480964Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,,,,,,,,,,,,140109,,,,,,,,,,,212057710,140721922703360,140721922703360,81920,,,,,,,,,,,,
"2025-10-27 18:41:06.1481028Z","2025-10-27 18:41:06.1481028Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,1399211,,,,,,,,,,,1508749768,140721925128192,140721925128192,1355776,,,,,,,,,,,,
"2025-10-27 18:41:06.1481133Z","2025-10-27 18:41:06.1481133Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,,1265787,,,,,,,,,,,1728895390,140721928667136,140721928667136,1232896,,,,,,,,,,,,
"2025-10-27 18:41:06.1481199Z","2025-10-27 18:41:06.1481199Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,,,,,,457799,,,,,,,,,,,2858637235,140721922834432,140721922834432,385024,,,,,,,,,,,,
"2025-10-27 18:41:06.1481308Z","2025-10-27 18:41:06.1481308Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,,,189286,,,,,,,,,,,2931463764,140721923293184,140721923293184,155648,,,,,,,,,,,,
"2025-10-27 18:41:06.1481336Z","2025-10-27 18:41:06.1481336Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,,,189889,,,,,,,,,,,3893946825,140721929912320,140721929912320,159744,,,,,,,,,,,,
"2025-10-27 18:41:06.1481411Z","2025-10-27 18:41:06.1481411Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,649125,,,,,,,,,,,1093144332,140721924407296,140721924407296,667648,,,,,,,,,,,,
"2025-10-27 18:41:06.1481472Z","2025-10-27 18:41:06.1481472Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,4201576,,,,,,,,,,,1981517683,140721930108928,140721930108928,4136960,,,,,,,,,,,,
"2025-10-27 18:41:06.1481501Z","2025-10-27 18:41:06.1481501Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,1399211,,,,,,,,,,,1508749768,140721925128192,140721925128192,1355776,,,,,,,,,,,,
"2025-10-27 18:41:06.1481573Z","2025-10-27 18:41:06.1481573Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,,1265787,,,,,,,,,,,1728895390,140721928667136,140721928667136,1232896,,,,,,,,,,,,
"2025-10-27 18:41:06.1481598Z","2025-10-27 18:41:06.1481598Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,655169,,,,,,,,,,,3977788271,140721935810560,140721935810560,622592,,,,,,,,,,,,
"2025-10-27 18:41:06.1481768Z","2025-10-27 18:41:06.1481768Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,773618,,,,,,,,,,,4119808238,140721937252352,140721937252352,724992,,,,,,,,,,,,
"2025-10-27 18:41:06.1481777Z","2025-10-27 18:41:06.1481777Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,,,189889,,,,,,,,,,,3893946825,140721929912320,140721929912320,159744,,,,,,,,,,,,
"2025-10-27 18:41:06.1481884Z","2025-10-27 18:41:06.1481884Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,4201576,,,,,,,,,,,1981517683,140721930108928,140721930108928,4136960,,,,,,,,,,,,
"2025-10-27 18:41:06.1481969Z","2025-10-27 18:41:06.1481969Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,655169,,,,,,,,,,,3977788271,140721935810560,140721935810560,622592,,,,,,,,,,,,
"2025-10-27 18:41:06.1482033Z","2025-10-27 18:41:06.1482033Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,3695857,,,,,,,,,,,2074935505,140721945706496,140721945706496,3649536,,,,,,,,,,,,
"2025-10-27 18:41:06.1482075Z","2025-10-27 18:41:06.1482075Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,3695857,,,,,,,,,,,2074935505,140721945706496,140721945706496,3649536,,,,,,,,,,,,
"2025-10-27 18:41:06.1482215Z","2025-10-27 18:41:06.1482215Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,1185784,,,,,,,,,,,3598429018,140721951408128,140721951408128,1146880,,,,,,,,,,,,
"2025-10-27 18:41:06.1482341Z","2025-10-27 18:41:06.1482341Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,731199,,,,,,,,,,,117823328,140721952587776,140721952587776,679936,,,,,,,,,,,,
"2025-10-27 18:41:06.1482428Z","2025-10-27 18:41:06.1482428Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,1185784,,,,,,,,,,,3598429018,140721951408128,140721951408128,1146880,,,,,,,,,,,,
"2025-10-27 18:41:06.1482544Z","2025-10-27 18:41:06.1482544Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 2932 svchost.exe",10496,,," 2932 svchost.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,,1879241,,,,,,,,,,,560336548,140721953374208,140721953374208,1855488,,,,,,,,,,,,
"2025-10-27 18:41:06.1482545Z","2025-10-27 18:41:06.1482545Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,731199,,,,,,,,,,,117823328,140721952587776,140721952587776,679936,,,,,,,,,,,,
"2025-10-27 18:41:06.1482644Z","2025-10-27 18:41:06.1482644Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11948 svchost.exe",4028,,,"11948 svchost.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,,1879241,,,,,,,,,,,560336548,140721953374208,140721953374208,1855488,,,,,,,,,,,,
