timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,lastprotectionmask,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,cycletime
"2025-11-10 14:20:46.1328400Z","2025-11-10 14:20:46.1328400Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-os_process_contexts.json",,,,,,,,,,1762784446132840000,128,84017250,18446690209907939120,18446690209760897800,9960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1328515Z","2025-11-10 14:20:46.1328515Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-os_process_contexts.json",,,,,,,,,,1762784446132851600,,,,,,,18446714997486817648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1350559Z","2025-11-10 14:20:46.1350559Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-causality_contexts.json",,,,,,,,,,1762784446135055900,128,84017250,18446690209907932720,18446690209780429736,9960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1350687Z","2025-11-10 14:20:46.1350687Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-causality_contexts.json",,,,,,,,,,1762784446135068700,,,,,,,18446714997406155120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1373473Z","2025-11-10 14:20:46.1373473Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-containers.json",,,,,,,,,,1762784446137347300,128,84017250,18446690209907937920,18446690209780429736,9960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1373623Z","2025-11-10 14:20:46.1373623Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-containers.json",,,,,,,,,,1762784446137362300,,,,,,,18446714997189591408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1395431Z","2025-11-10 14:20:46.1395431Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-injecting_contexts.json",,,,,,,,,,1762784446139543100,128,84017250,18446690209907948320,18446690209780429736,9960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1395527Z","2025-11-10 14:20:46.1395527Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-injecting_contexts.json",,,,,,,,,,1762784446139552700,,,,,,,18446714997353496944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1419642Z","2025-11-10 14:20:46.1419642Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-checksum.txt",,,,,,,,,,1762784446141964200,128,84017250,18446690209907943920,18446690209644706568,9960,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1419733Z","2025-11-10 14:20:46.1419733Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-114-checksum.txt",,,,,,,,,,1762784446141973300,,,,,,,18446714997428638064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1491109Z","2025-11-10 14:20:46.1491109Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-146.tar.xz",,,,,,,,,,1762784446149110900,128,84017248,18446690209798446144,18446690209927442680,9960,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1491244Z","2025-11-10 14:20:46.1491244Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\LocalSystem\Ecl\edr-2025-11-10_14-20-46-146.tar.xz",,,,,,,,,,1762784446149124400,,,,,,,18446714997297791344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1574274Z","2025-11-10 14:20:46.1574274Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\Prevention\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7\ecl.tar",,,,,,,,,,1762784446157427400,128,84017248,18446690209782471344,18446690209927442680,9960,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.1574402Z","2025-11-10 14:20:46.1574402Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\Prevention\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7\ecl.tar",,,,,,,,,,1762784446157440200,,,,,,,18446714997428638064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3106671Z","2025-11-10 14:20:46.3106671Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\Prevention\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7.json",,,,,,,,,,1762784446310667200,128,84017248,18446690209907948320,18446690209766511528,9960,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3106832Z","2025-11-10 14:20:46.3106832Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",9960,,,,,,"C:\ProgramData\Cyvera\Prevention\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7.json",,,,,,,,,,1762784446310683200,,,,,,,18446714997406155120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3172157Z","2025-11-10 14:20:46.3172157Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\23a176db-5921-4e07-9f7d-fc4a87c94038\ecl_dse_path_canon.json",,,,,,,,,,1762784446317215700,,,,,,,18446714997486817648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3497836Z","2025-11-10 14:20:46.3497836Z","ETW","Microsoft-Windows-Kernel-Network",43,"KERNEL_NETWORK_TASK_UDPIP Data received over UDP protocol. ","    4 System",276,," 2016 svchost.exe",,,,,,,,,,,,,,1762784446349783700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275453356,26869,23598508,0,107,13568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3548149Z","2025-11-10 14:20:46.3548149Z","ETW","Microsoft-Windows-Kernel-Network",12,"KERNEL_NETWORK_TASK_TCPIP Connection attempted. ","    4 System",276,," 2972 cyserver.exe",,,,,,,,,,,,,,1762784446354814900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4206138658,47873,275453356,0,0,45054,1412,262632,8,1,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3567254Z","2025-11-10 14:20:46.3567254Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7\ecl_dse_path_canon.json",,,,,,,,,,1762784446356725500,,,,,,,18446714997347656048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3800404Z","2025-11-10 14:20:46.3800404Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\b27bf9d3-dbd5-4414-a566-1bde9b9c77f2\Logs\Traps_native_log.8.7.0.7735.etl.001",,,,,,,,,,1762784446380040400,,,,,,,18446714997330051440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3801372Z","2025-11-10 14:20:46.3801372Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\b27bf9d3-dbd5-4414-a566-1bde9b9c77f2\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,1762784446380137200,,,,,,,18446714997318062448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3802095Z","2025-11-10 14:20:46.3802095Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\b27bf9d3-dbd5-4414-a566-1bde9b9c77f2\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762784446380209500,,,,,,,18446714997353496944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3802768Z","2025-11-10 14:20:46.3802768Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\b27bf9d3-dbd5-4414-a566-1bde9b9c77f2\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762784446380276800,,,,,,,18446714997189591408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3803443Z","2025-11-10 14:20:46.3803443Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\b27bf9d3-dbd5-4414-a566-1bde9b9c77f2\Logs\traps_native_log.8.7.0.7735.tmf",,,,,,,,,,1762784446380344300,,,,,,,18446714997231182192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3804135Z","2025-11-10 14:20:46.3804135Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\b27bf9d3-dbd5-4414-a566-1bde9b9c77f2\Logs\xdrhealth.log",,,,,,,,,,1762784446380413500,,,,,,,18446714997431206256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3952677Z","2025-11-10 14:20:46.3952677Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\e166473f-9d94-423a-bf12-415418a12b1c\e166473f-9d94-423a-bf12-415418a12b1c.xml",,,,,,,,,,1762784446395267700,,,,,,,18446714997515764080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.3958292Z","2025-11-10 14:20:46.3958292Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\e166473f-9d94-423a-bf12-415418a12b1c\Logs\cydump.log",,,,,,,,,,1762784446395829200,,,,,,,18446714997200413040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.4029007Z","2025-11-10 14:20:46.4029007Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5208,,,,,,"C:\ProgramData\Cyvera\Prevention\e166473f-9d94-423a-bf12-415418a12b1c\RecentFiles\{f14cc117-68ce-4ecf-be3c-a72fb023b0f0}",,,,,,,,,,1762784446402900700,,,,,,,18446714997538287984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.5760600Z","2025-11-10 14:20:46.5760600Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",4856,,,,,,"C:\ProgramData\Cyvera\Prevention\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7\reported",,,,,,,,,,1762784446576060000,128,84017248,18446690209949595808,18446690209905010120,4856,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:46.5760765Z","2025-11-10 14:20:46.5760765Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",4856,,,,,,"C:\ProgramData\Cyvera\Prevention\25fd19be-99c8-4b16-a236-c3d9bdf7e4f7\reported",,,,,,,,,,1762784446576076500,,,,,,,18446714997483516272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6138235Z","2025-11-10 14:20:49.6138235Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 6464 explorer.exe",10648,,,"10432 attack-326.exe",,,"C:\Users\Public\Downloads\attack-326.exe",,,,,,,,,,1762784449613823500,,,,,,,,134072580496137615,0,0,"0x","","",6464,138,26092,3,0,1,1761550891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6201714Z","2025-11-10 14:20:49.6201714Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",7160,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449620171400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147483648,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6276950Z","2025-11-10 14:20:49.6276950Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6464 explorer.exe",10648,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449627695100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446606103153127424,18446606103153098752,140702739154688,0,258020757504,9384,258022047744,258022043648,140702739154688,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6277174Z","2025-11-10 14:20:49.6277174Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6464 explorer.exe",10648,,,"10432 attack-326.exe",9384,,,,,,,,,,,,1762784449627717400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6282046Z","2025-11-10 14:20:49.6282046Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  576 csrss.exe",3336,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449628204700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6282149Z","2025-11-10 14:20:49.6282149Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  576 csrss.exe",3336,,,"10432 attack-326.exe",9384,,,,,,,,,,,,1762784449628214900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6349521Z","2025-11-10 14:20:49.6349521Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5804 svchost.exe",6304,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449634952100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6410880Z","2025-11-10 14:20:49.6410880Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5804 svchost.exe",4460,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449641088000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6458374Z","2025-11-10 14:20:49.6458374Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start ","10432 attack-326.exe",9384,,," 3200 conhost.exe",,,"C:\Windows\System32\conhost.exe",,,,,,,,,,1762784449645837400,,,,,,,,134072580496457672,0,907531,"0x","","",10432,26092,26093,3,0,1,2536827738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6465597Z","2025-11-10 14:20:49.6465597Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2972 cyserver.exe",10288,,,"10432 attack-326.exe",9384,,,,,,,,,,,,1762784449646559700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6465699Z","2025-11-10 14:20:49.6465699Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",10288,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449646569900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6482968Z","2025-11-10 14:20:49.6482968Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2972 cyserver.exe",7728,,,"10432 attack-326.exe",9384,,,,,,,,,,,,1762784449648296800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6483066Z","2025-11-10 14:20:49.6483066Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",7728,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449648306600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6576940Z","2025-11-10 14:20:49.6576940Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","10432 attack-326.exe",9384,,," 3200 conhost.exe",,,,,,,,,,,,,1762784449657694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446606103153160192,18446606103153131520,140700242212704,0,199900065792,12020,199897448448,199897440256,140700242212704,,,,,,,,,,,,,,
"2025-11-10 14:20:49.6746122Z","2025-11-10 14:20:49.6746122Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3200 conhost.exe",1620,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449674612200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7335561Z","2025-11-10 14:20:49.7335561Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449733556100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7335783Z","2025-11-10 14:20:49.7335783Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449733578300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7336173Z","2025-11-10 14:20:49.7336173Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449733617300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7337709Z","2025-11-10 14:20:49.7337709Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449733771000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7337895Z","2025-11-10 14:20:49.7337895Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449733789500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7350946Z","2025-11-10 14:20:49.7350946Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449735094600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7351206Z","2025-11-10 14:20:49.7351206Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449735120600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:20:49.7355269Z","2025-11-10 14:20:49.7355269Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"10432 attack-326.exe",,,,,,,,,,,,,1762784449735526900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,
