timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,bytescopied,operationstatus,defaultbase,imagebase,imagesize,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,desiredaccess,returncode,targetthreadcreatetime,targetthreadid
"2025-11-10 13:56:58.1577438Z","2025-11-10 13:56:58.1577438Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,1762783018157743800,,,,,,,,,,,,,,,,,,,,,,,,,,,2048895,,,,,,,,,2127151453,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737324318720,140737324318720,2064384,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1655336Z","2025-11-10 13:56:58.1655336Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,1762783018165533600,,,,,,,,,,,,,,,,,,,,,,,,,,,801304,,,,,,,,,4007722010,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737321435136,140737321435136,794624,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1658508Z","2025-11-10 13:56:58.1658508Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,1762783018165850800,,,,,,,,,,,,,,,,,,,,,,,,,,,3171178,,,,,,,,,1448155220,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737318289408,140737318289408,3104768,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1676337Z","2025-11-10 13:56:58.1676337Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\apphelp.dll",,,,,,,,,,,,,,,,1762783018167633700,,,,,,,,,,,,,,,,,,,,,,,,,,,632897,,,,,,,,,3449839701,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737235517440,140737235517440,606208,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1687174Z","2025-11-10 13:56:58.1687174Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","11812 notepad.exe",7868,,,"11812 notepad.exe",,,,,,,,,,,,,,,,,,,1762783018168717400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,
"2025-11-10 13:56:58.1694727Z","2025-11-10 13:56:58.1694727Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,1762783018169472700,,,,,,,,,,,,,,,,,,,,,,,,,,,210990,,,,,,,,,2413768611,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737309507584,140737309507584,176128,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1697242Z","2025-11-10 13:56:58.1697242Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,1762783018169724200,,,,,,,,,,,,,,,,,,,,,,,,,,,183095,,,,,,,,,3760910660,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737281196032,140737281196032,139264,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1699133Z","2025-11-10 13:56:58.1699133Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,1762783018169913300,,,,,,,,,,,,,,,,,,,,,,,,,,,1167211,,,,,,,,,1288019395,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737281392640,140737281392640,1150976,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1702004Z","2025-11-10 13:56:58.1702004Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,1762783018170200400,,,,,,,,,,,,,,,,,,,,,,,,,,,659111,,,,,,,,,958749903,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737279819776,140737279819776,643072,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1704254Z","2025-11-10 13:56:58.1704254Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,1762783018170425400,,,,,,,,,,,,,,,,,,,,,,,,,,,1076532,,,,,,,,,2177850761,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737283162112,140737283162112,1048576,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1706689Z","2025-11-10 13:56:58.1706689Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,,,,,,,,,,,18446606103135223808,18446606103135195136,140737324634384,0,764965007360,10796,1762783018170669000,764966076416,764966006784,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1706884Z","2025-11-10 13:56:58.1706884Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","11812 notepad.exe",7868,,,"11812 notepad.exe",10796,,,,,,,,,,,,,,,,,,1762783018170688400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,
"2025-11-10 13:56:58.1708059Z","2025-11-10 13:56:58.1708059Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,1762783018170805900,,,,,,,,,,,,,,,,,,,,,,,,,,,1767867,,,,,,,,,1351922499,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737322287104,140737322287104,1708032,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1708184Z","2025-11-10 13:56:58.1708184Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11812 notepad.exe",10796,,,"11812 notepad.exe",,,,,,,,,,,,,18446606103130771456,18446606103130742784,140737324634384,0,764965015552,1296,1762783018170818400,764966600704,764966531072,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1708403Z","2025-11-10 13:56:58.1708403Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","11812 notepad.exe",10796,,,"11812 notepad.exe",1296,,,,,,,,,,,,,,,,,,1762783018170840300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,
"2025-11-10 13:56:58.1711771Z","2025-11-10 13:56:58.1711771Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,1762783018171177100,,,,,,,,,,,,,,,,,,,,,,,,,,,3535278,,,,,,,,,144435709,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737287094272,140737287094272,3489792,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1714578Z","2025-11-10 13:56:58.1714578Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,1762783018171457800,,,,,,,,,,,,,,,,,,,,,,,,,,,1217917,,,,,,,,,2756017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737317109760,140737317109760,1179648,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1717181Z","2025-11-10 13:56:58.1717181Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,1762783018171718200,,,,,,,,,,,,,,,,,,,,,,,,,,,705789,,,,,,,,,3896055862,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737304985600,140737304985600,708608,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1719164Z","2025-11-10 13:56:58.1719164Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,1762783018171916400,,,,,,,,,,,,,,,,,,,,,,,,,,,681663,,,,,,,,,2616593924,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737314357248,140737314357248,647168,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1727347Z","2025-11-10 13:56:58.1727347Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",1296,,,"11812 notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.6456_none_60b8a6cb71f64256\comctl32.dll",,,,,,,,,,,,,,,,1762783018172734700,,,,,,,,,,,,,,,,,,,,,,,,,,,2755026,,,,,,,,,1852891267,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737005158400,140737005158400,2732032,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1750133Z","2025-11-10 13:56:58.1750133Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,1762783018175013300,,,,,,,,,,,,,,,,,,,,,,,,,,,238320,,,,,,,,,770155462,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737309310976,140737309310976,192512,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1790512Z","2025-11-10 13:56:58.1790512Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5276 svchost.exe",4792,,," 5276 svchost.exe",,,,,,,,,,,,,18446606103124316160,18446606103124287488,140737324634384,0,651878481920,4792,1762783018179051200,651889213440,651889180672,140737324634384,4977027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1791731Z","2025-11-10 13:56:58.1791731Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5276 svchost.exe",10136,,," 5276 svchost.exe",,,,,,,,,,,,,18446606103122128896,18446606103122100224,140737324634384,0,651878465536,10136,1762783018179173100,651887116288,651887083520,140737324634384,2832790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1795727Z","2025-11-10 13:56:58.1795727Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,1762783018179572700,,,,,,,,,,,,,,,,,,,,,,,,,,,531569,,,,,,,,,3309379821,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737282572288,140737282572288,532480,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1801318Z","2025-11-10 13:56:58.1801318Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,1762783018180131800,,,,,,,,,,,,,,,,,,,,,,,,,,,744837,,,,,,,,,4166620877,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737306951680,140737306951680,724992,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1803735Z","2025-11-10 13:56:58.1803735Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,1762783018180373500,,,,,,,,,,,,,,,,,,,,,,,,,,,647124,,,,,,,,,2117042745,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737308262400,140737308262400,651264,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1805943Z","2025-11-10 13:56:58.1805943Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,1762783018180594300,,,,,,,,,,,,,,,,,,,,,,,,,,,171668,,,,,,,,,2220160889,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737279623168,140737279623168,159744,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1821290Z","2025-11-10 13:56:58.1821290Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,1762783018182129100,,,,,,,,,,,,,,,,,,,,,,,,,,,122143,,,,,,,,,1990571354,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737244561408,140737244561408,73728,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1828445Z","2025-11-10 13:56:58.1828445Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,1762783018182844500,,,,,,,,,,,,,,,,,,,,,,,,,,,640454,,,,,,,,,3697381598,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737239515136,140737239515136,647168,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1833574Z","2025-11-10 13:56:58.1833574Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1400 svchost.exe",1528,,,"11812 notepad.exe",,,,,,,,,,,,,,,,,,,1762783018183357400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240,0,,
"2025-11-10 13:56:58.1834161Z","2025-11-10 13:56:58.1834161Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1400 svchost.exe",10776,,,"11812 notepad.exe",7868,,,,,,,,,,,,,,,,,,1762783018183416100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,
"2025-11-10 13:56:58.1834684Z","2025-11-10 13:56:58.1834684Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1400 svchost.exe",10776,,,"11812 notepad.exe",,,,,,,,,,,,,,,,,,,1762783018183468400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,
"2025-11-10 13:56:58.1844903Z","2025-11-10 13:56:58.1844903Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,1762783018184490300,,,,,,,,,,,,,,,,,,,,,,,,,,,736478,,,,,,,,,97696835,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737306230784,140737306230784,692224,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1855511Z","2025-11-10 13:56:58.1855511Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\MrmCoreR.dll",,,,,,,,,,,,,,,,1762783018185551100,,,,,,,,,,,,,,,,,,,,,,,,,,,1082222,,,,,,,,,3021248151,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737111719936,140737111719936,1015808,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1886610Z","2025-11-10 13:56:58.1886610Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,1762783018188661000,,,,,,,,,,,,,,,,,,,,,,,,,,,7833200,,,,,,,,,2665716595,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737294565376,140737294565376,7798784,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1897065Z","2025-11-10 13:56:58.1897065Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,1762783018189706500,,,,,,,,,,,,,,,,,,,,,,,,,,,8070697,,,,,,,,,3799131624,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737246658560,140737246658560,8015872,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1902416Z","2025-11-10 13:56:58.1902416Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\wldp.dll",,,,,,,,,,,,,,,,1762783018190241600,,,,,,,,,,,,,,,,,,,,,,,,,,,228764,,,,,,,,,2234436135,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737272610816,140737272610816,176128,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1905389Z","2025-11-10 13:56:58.1905389Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,1762783018190539000,,,,,,,,,,,,,,,,,,,,,,,,,,,849765,,,,,,,,,3559841777,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737315012608,140737315012608,839680,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1918071Z","2025-11-10 13:56:58.1918071Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,1762783018191807100,,,,,,,,,,,,,,,,,,,,,,,,,,,402188,,,,,,,,,2061718160,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737286504448,140737286504448,372736,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1933847Z","2025-11-10 13:56:58.1933847Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\msctf.dll",,,,,,,,,,,,,,,,1762783018193384700,,,,,,,,,,,,,,,,,,,,,,,,,,,1159359,,,,,,,,,3815625169,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737291616256,140737291616256,1134592,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.1942316Z","2025-11-10 13:56:58.1942316Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"11812 notepad.exe",,,,,,,,,,,,,,,,,,,1762783018194231600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,
"2025-11-10 13:56:58.1985608Z","2025-11-10 13:56:58.1985608Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\TextShaping.dll",,,,,,,,,,,,,,,,1762783018198560800,,,,,,,,,,,,,,,,,,,,,,,,,,,733720,,,,,,,,,3719025828,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736930578432,140736930578432,704512,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.2002459Z","2025-11-10 13:56:58.2002459Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 6464 explorer.exe",4280,,,"11812 notepad.exe",,,,,,,,,,,,,,,,,,,1762783018200245900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,
"2025-11-10 13:56:58.2007736Z","2025-11-10 13:56:58.2007736Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\efswrt.dll",,,,,,,,,,,,,,,,1762783018200773600,,,,,,,,,,,,,,,,,,,,,,,,,,,911061,,,,,,,,,237156128,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736924680192,140736924680192,909312,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.2012597Z","2025-11-10 13:56:58.2012597Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\mpr.dll",,,,,,,,,,,,,,,,1762783018201259700,,,,,,,,,,,,,,,,,,,,,,,,,,,129330,,,,,,,,,931921329,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737039761408,140737039761408,118784,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.2014575Z","2025-11-10 13:56:58.2014575Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",10796,,,"11812 notepad.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,1762783018201457600,,,,,,,,,,,,,,,,,,,,,,,,,,,1464350,,,,,,,,,1125245035,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737219854336,140737219854336,1404928,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.2026743Z","2025-11-10 13:56:58.2026743Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,"C:\Windows\System32\twinapi.appcore.dll",,,,,,,,,,,,,,,,1762783018202674300,,,,,,,,,,,,,,,,,,,,,,,,,,,2132988,,,,,,,,,3181309955,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736975339520,140736975339520,2109440,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.2033322Z","2025-11-10 13:56:58.2033322Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11812 notepad.exe",7868,,,"11812 notepad.exe",,,,,,,,,,,,,18446606103122128896,18446606103122100224,140737324634384,0,764965023744,6300,1762783018203332200,764967124992,764967055360,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:56:58.2033555Z","2025-11-10 13:56:58.2033555Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","11812 notepad.exe",7868,,,"11812 notepad.exe",6300,,,,,,,,,,,,,,,,,,1762783018203355500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,
"2025-11-10 13:56:58.2048667Z","2025-11-10 13:56:58.2048667Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",3488,,,"11812 notepad.exe",7868,,,,,,,,,,,,,,,,,,1762783018204866800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,
"2025-11-10 13:56:58.2048759Z","2025-11-10 13:56:58.2048759Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  940 svchost.exe",3488,,,"11812 notepad.exe",7868,,,,,,,,,,,,,,,,,,1762783018204875900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,
"2025-11-10 13:56:58.2051311Z","2025-11-10 13:56:58.2051311Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  828 svchost.exe",11888,,,"11812 notepad.exe",,,,,,,,,,,,,,,,,,,1762783018205131100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,
"2025-11-10 13:56:58.2051774Z","2025-11-10 13:56:58.2051774Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  940 svchost.exe",3488,,,"11812 notepad.exe",,,,,,,,,,,,,,,,,,,1762783018205177400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048576,0,,
"2025-11-10 13:56:58.2060370Z","2025-11-10 13:56:58.2060370Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  720 lsass.exe",11040,,,"11812 notepad.exe",7868,,,,,,,,,,,,,,,,,,1762783018206037000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,
