timestamp,type,provider_name,event_id,task_name,process_id,thread_id,exe,ppid,pid,targetpid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,desiredaccess,returncode,targetprocessid,targetthreatid,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,id,process,reason,threadtime,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,channel,eventid,startqpc,processimagepath,taintreason,ttid,connid,daddr,dport,saddr,seqnum,size,sport,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-09-04 13:19:46.5242499Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,22256,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,3221225483,4294967295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5270321Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5339493Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5343556Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5375164Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",13708,4800,"WindowsTerminal.exe",,,,,13708,,,,,,,,,,,,,2837840,18446639081648549888,18446639081648525312,140736678173040,0,862622969856,4800,862630969344,862630957056,140736678173040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5470226Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5474634Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5758137Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5763137Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5774898Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5883478Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5891140Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.5907393Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",5380,21088,"explorer.exe",,,,,5380,,,,,,,,,,,,,24658200,18446639081620426752,18446639081620402176,140736902700080,0,9547776,21088,107282432,107225088,140736902700080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6121806Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",1912,17332,"MsMpEng.exe",,20384,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6138359Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,22256,"MsMpEng.exe",,,,,,,,0,"!BMGroup:DridexVulnDlls.A","0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6249254Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,17388,"attack.exe",,,,,18544,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804270,,,,,,,,,,,2886261828,,,,,,,,,,,,,,,,,,,,,,,140736895844352,140736895844352,737280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6250443Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,17388,"attack.exe",,,,,18544,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729924,,,,,,,,,,,2634004398,,,,,,,,,,,,,,,,,,,,,,,140736913342464,140736913342464,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6250963Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6251228Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",18544,17388,"attack.exe",,,,,18544,,,,,,,,,,,,,,18446639081649266688,18446639081649242112,140736917348896,0,792625934336,7224,792629084160,792629080064,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6251258Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6251821Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,17388,"attack.exe",,,,,18544,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733904,,,,,,,,,,,918957807,,,,,,,,,,,,,,,,,,,,,,,140736881033216,140736881033216,679936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6252379Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516488,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6252926Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,17388,"attack.exe",,,,,18544,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201440,,,,,,,,,,,755903142,,,,,,,,,,,,,,,,,,,,,,,140736881754112,140736881754112,1146880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6253988Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,17388,"attack.exe",,,,,18544,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418583,,,,,,,,,,,3686092271,,,,,,,,,,,,,,,,,,,,,,,140736876314624,140736876314624,1355776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6254853Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",18544,7224,"attack.exe",,,,,18544,,,,,,,,,,,,,,18446639081648922624,18446639081648898048,140736917348896,0,792625942528,19460,792630132736,792630128640,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6258967Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",18544,19460,"attack.exe",,,,,18544,,,,,,,,,,,,,,18446639081649065984,18446639081649041408,140736917348896,0,792625950720,19960,792631181312,792631177216,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6259343Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,17388,"attack.exe",,,,,18544,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57827,,,,,,,,,,,240324076,,,,,,,,,,,,,,,,,,,,,,,140736531857408,140736531857408,49152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6260918Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6261126Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6261828Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516489,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6262663Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,17388,"attack.exe",,,,,18544,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146072,,,,,,,,,,,254123393,,,,,,,,,,,,,,,,,,,,,,,140736525959168,140736525959168,122880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6262774Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6262929Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516490,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6263478Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516490,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6264248Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6264504Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,22256,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6265060Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,22256,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516491,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6265242Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",18544,7224,"attack.exe",,,,,18544,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570439,,,,,,,,,,,1564323704,,,,,,,,,,,,,,,,,,,,,,,140735460147200,140735460147200,561152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6266384Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6266655Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,22256,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516492,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6267013Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,22256,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516492,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6267568Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,17332,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6268205Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,17332,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6268743Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,17332,"MsMpEng.exe",,18544,,,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6268880Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6269360Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516493,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6270569Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6270940Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516494,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6271849Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516495,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6272154Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,17332,"MsMpEng.exe",,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516495,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6274282Z","Custom","Injector-Attack",1337,"[+] Injector started with PID 18544",18544,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6318285Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.6323264Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3040,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,1912,3040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7298531Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,3012,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1052672,0,20032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7306504Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,5356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7307719Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7307974Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7308152Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7308287Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7308399Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,3221225483,4294967295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7308507Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,13708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:46.7308935Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1912,8288,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,13708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
