timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,accessmask,washardened,data,startstop,threadtime,deltacpu,deltawall,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,fullregionsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetaddress,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,classification,eventtype,fileid,fileusn,info,scansource,attrid,attrseq,attrsubset,id,process,reason,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,resource count,scan source,type,startqpc,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,allocationtype,devicename,devicenamelength,drivername,drivernamelength,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,cycletime,processimagepath,taintreason,channel,eventid,scanreason,scanresult,level,stopreason,triggersigseq,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,guid,signatureid,targetprocesscreationtime
"2025-09-23 20:29:12.7967170Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 7284 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7968376Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 7664 backgroundTaskHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7970258Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 8280 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7970825Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 8412 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7971907Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 8568 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:11.8852591Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 1616 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.1405774Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 1616 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.3963486Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 1616 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.6512415Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 1616 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7973038Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 8860 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7973978Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 9048 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7974936Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 8260 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7975913Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 9264 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7976744Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 9556 SecurityHealthSystray.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7979126Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 9732 vmtoolsd.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7981043Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 9792 ctfmon.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7985095Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 9856 msedge.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7986164Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 9892 msedge.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7987394Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe","10096 msedge.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7988612Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe","10104 msedge.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7989565Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe","10128 msedge.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7990583Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 7400 OneDrive.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7991786Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe","10696 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7992856Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe","10832 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7993798Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe","10888 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7995340Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 7132 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7995823Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 1556 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7996719Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 3196 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7997800Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 3116 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7998577Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 6456 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.7999437Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",5200,," 5440 procexp64.exe"," 7840 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8000277Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 8960 FileCoAuth.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8001064Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 6820 dllhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8001840Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 7980 dllhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8002847Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 7404 powershell.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8015411Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe","10536 conhost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8017856Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 7140 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8019177Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe","10424 SecHealthUI.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8026827Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 9436 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8027709Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe","10332 SecurityHealthHost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8028864Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 8616 git-bash.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-23 20:29:12.8030273Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess"," 3620 MsMpEng.exe",2408,," 5440 procexp64.exe"," 6916 mintty.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
