timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,lastprotectionmask,viewsize
"2025-12-15 10:51:45.0152101Z","ETW","0","0","2025-12-15 10:51:45.0152101Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015210100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0152464Z","ETW","0","0","2025-12-15 10:51:45.0152464Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015246400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0152819Z","ETW","0","0","2025-12-15 10:51:45.0152819Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015281900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0153204Z","ETW","0","0","2025-12-15 10:51:45.0153204Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015320400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0153576Z","ETW","0","0","2025-12-15 10:51:45.0153576Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015357600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0153968Z","ETW","0","0","2025-12-15 10:51:45.0153968Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015396800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0154396Z","ETW","0","0","2025-12-15 10:51:45.0154396Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015439600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0154810Z","ETW","0","0","2025-12-15 10:51:45.0154810Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015481000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0155156Z","ETW","0","0","2025-12-15 10:51:45.0155156Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015515600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0155517Z","ETW","0","0","2025-12-15 10:51:45.0155517Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015551700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0155871Z","ETW","0","0","2025-12-15 10:51:45.0155871Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015587100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0156248Z","ETW","0","0","2025-12-15 10:51:45.0156248Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015624800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0156673Z","ETW","0","0","2025-12-15 10:51:45.0156673Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015667300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0157093Z","ETW","0","0","2025-12-15 10:51:45.0157093Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015709300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0157494Z","ETW","0","0","2025-12-15 10:51:45.0157494Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015749400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0157934Z","ETW","0","0","2025-12-15 10:51:45.0157934Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015793500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0158317Z","ETW","0","0","2025-12-15 10:51:45.0158317Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015831700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0158714Z","ETW","0","0","2025-12-15 10:51:45.0158714Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015871400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0159131Z","ETW","0","0","2025-12-15 10:51:45.0159131Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015913100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0159574Z","ETW","0","0","2025-12-15 10:51:45.0159574Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905015957400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0160000Z","ETW","0","0","2025-12-15 10:51:45.0160000Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0160448Z","ETW","0","0","2025-12-15 10:51:45.0160448Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016044800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0160910Z","ETW","0","0","2025-12-15 10:51:45.0160910Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016091000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0161387Z","ETW","0","0","2025-12-15 10:51:45.0161387Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016138800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0161807Z","ETW","0","0","2025-12-15 10:51:45.0161807Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016180700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0162232Z","ETW","0","0","2025-12-15 10:51:45.0162232Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016223200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0162657Z","ETW","0","0","2025-12-15 10:51:45.0162657Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016265700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0163112Z","ETW","0","0","2025-12-15 10:51:45.0163112Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016311200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0163549Z","ETW","0","0","2025-12-15 10:51:45.0163549Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016354900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0164004Z","ETW","0","0","2025-12-15 10:51:45.0164004Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016400400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0164459Z","ETW","0","0","2025-12-15 10:51:45.0164459Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016445900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0164938Z","ETW","0","0","2025-12-15 10:51:45.0164938Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016493800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0165329Z","ETW","0","0","2025-12-15 10:51:45.0165329Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016532900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0165745Z","ETW","0","0","2025-12-15 10:51:45.0165745Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016574600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0166180Z","ETW","0","0","2025-12-15 10:51:45.0166180Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016618000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0166592Z","ETW","0","0","2025-12-15 10:51:45.0166592Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016659200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0166965Z","ETW","0","0","2025-12-15 10:51:45.0166965Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016696500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0167360Z","ETW","0","0","2025-12-15 10:51:45.0167360Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016736000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0167784Z","ETW","0","0","2025-12-15 10:51:45.0167784Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016778500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0168213Z","ETW","0","0","2025-12-15 10:51:45.0168213Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016821300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0168578Z","ETW","0","0","2025-12-15 10:51:45.0168578Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016857800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0168939Z","ETW","0","0","2025-12-15 10:51:45.0168939Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016893900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0169289Z","ETW","0","0","2025-12-15 10:51:45.0169289Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016928900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0169669Z","ETW","0","0","2025-12-15 10:51:45.0169669Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905016966900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0170026Z","ETW","0","0","2025-12-15 10:51:45.0170026Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017002600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0170363Z","ETW","0","0","2025-12-15 10:51:45.0170363Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017036300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0170712Z","ETW","0","0","2025-12-15 10:51:45.0170712Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017071200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0171120Z","ETW","0","0","2025-12-15 10:51:45.0171120Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0171517Z","ETW","0","0","2025-12-15 10:51:45.0171517Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017151700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0171936Z","ETW","0","0","2025-12-15 10:51:45.0171936Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017193600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0172320Z","ETW","0","0","2025-12-15 10:51:45.0172320Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4252,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017232000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0172720Z","ETW","0","0","2025-12-15 10:51:45.0172720Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017272000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0173084Z","ETW","0","0","2025-12-15 10:51:45.0173084Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017308400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0173426Z","ETW","0","0","2025-12-15 10:51:45.0173426Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017342600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0173844Z","ETW","0","0","2025-12-15 10:51:45.0173844Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017384400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0174250Z","ETW","0","0","2025-12-15 10:51:45.0174250Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0174636Z","ETW","0","0","2025-12-15 10:51:45.0174636Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",4944,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017463600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0175051Z","ETW","0","0","2025-12-15 10:51:45.0175051Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017505200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0175365Z","ETW","0","0","2025-12-15 10:51:45.0175365Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6096,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017536500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:51:45.0175704Z","ETW","0","0","2025-12-15 10:51:45.0175704Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",1616,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795905017570400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
