timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize
"2025-12-15 10:58:37.7144969Z","ETW","0","0","2025-12-15 10:58:37.7144969Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317714496900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7161877Z","ETW","0","0","2025-12-15 10:58:37.7161877Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716187700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7161929Z","ETW","0","0","2025-12-15 10:58:37.7161929Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716192900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7163748Z","ETW","0","0","2025-12-15 10:58:37.7163748Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716374800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7163792Z","ETW","0","0","2025-12-15 10:58:37.7163792Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716379200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7164559Z","ETW","0","0","2025-12-15 10:58:37.7164559Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716455900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7164597Z","ETW","0","0","2025-12-15 10:58:37.7164597Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716459700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7166332Z","ETW","0","0","2025-12-15 10:58:37.7166332Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716633200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7166372Z","ETW","0","0","2025-12-15 10:58:37.7166372Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317716637200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7173848Z","ETW","0","0","2025-12-15 10:58:37.7173848Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317717384800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7173894Z","ETW","0","0","2025-12-15 10:58:37.7173894Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317717389400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7175629Z","ETW","0","0","2025-12-15 10:58:37.7175629Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317717563000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7175675Z","ETW","0","0","2025-12-15 10:58:37.7175675Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317717567500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7176382Z","ETW","0","0","2025-12-15 10:58:37.7176382Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317717638200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7176420Z","ETW","0","0","2025-12-15 10:58:37.7176420Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1256 svchost.exe",4084,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317717642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7177997Z","ETW","0","0","2025-12-15 10:58:37.7177997Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8204,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317717799700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7184636Z","ETW","0","0","2025-12-15 10:58:37.7184636Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8204,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317718463600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7194258Z","ETW","0","0","2025-12-15 10:58:37.7194258Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8204,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317719425800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7195619Z","ETW","0","0","2025-12-15 10:58:37.7195619Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8204,,," 4500 WmiPrvSE.exe",1768,,,,,,,,,,,,1765796317719561900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7202501Z","ETW","0","0","2025-12-15 10:58:37.7202501Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317720250100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7206051Z","ETW","0","0","2025-12-15 10:58:37.7206051Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317720605200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7209254Z","ETW","0","0","2025-12-15 10:58:37.7209254Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317720925400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7218574Z","ETW","0","0","2025-12-15 10:58:37.7218574Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",5436,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317721857400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7222093Z","ETW","0","0","2025-12-15 10:58:37.7222093Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317722209300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7226076Z","ETW","0","0","2025-12-15 10:58:37.7226076Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317722607600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7229207Z","ETW","0","0","2025-12-15 10:58:37.7229207Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317722920700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7233932Z","ETW","0","0","2025-12-15 10:58:37.7233932Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317723393200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7234968Z","ETW","0","0","2025-12-15 10:58:37.7234968Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317723496800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7235633Z","ETW","0","0","2025-12-15 10:58:37.7235633Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317723563300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7237640Z","ETW","0","0","2025-12-15 10:58:37.7237640Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317723764000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7240384Z","ETW","0","0","2025-12-15 10:58:37.7240384Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317724038400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7241699Z","ETW","0","0","2025-12-15 10:58:37.7241699Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317724169900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7242667Z","ETW","0","0","2025-12-15 10:58:37.7242667Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317724266700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7242674Z","ETW","0","0","2025-12-15 10:58:37.7242674Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4500 WmiPrvSE.exe",8584,,," 3164 svchost.exe",8472,,,,,,,,,,,,1765796317724267400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7242788Z","ETW","0","0","2025-12-15 10:58:37.7242788Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4500 WmiPrvSE.exe",8584,,," 3164 svchost.exe",8472,,,,,,,,,,,,1765796317724278900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7245710Z","ETW","0","0","2025-12-15 10:58:37.7245710Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317724571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7263018Z","ETW","0","0","2025-12-15 10:58:37.7263018Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4500 WmiPrvSE.exe",8584,,," 3164 svchost.exe",6608,,,,,,,,,,,,1765796317726301900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7263058Z","ETW","0","0","2025-12-15 10:58:37.7263058Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4500 WmiPrvSE.exe",8584,,," 3164 svchost.exe",6608,,,,,,,,,,,,1765796317726305900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7264374Z","ETW","0","0","2025-12-15 10:58:37.7264374Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",5436,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317726437400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7266425Z","ETW","0","0","2025-12-15 10:58:37.7266425Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",5436,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317726642500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7267561Z","ETW","0","0","2025-12-15 10:58:37.7267561Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317726756100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7268574Z","ETW","0","0","2025-12-15 10:58:37.7268574Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",3100,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,1765796317726857400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7270309Z","ETW","0","0","2025-12-15 10:58:37.7270309Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317727030900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7271061Z","ETW","0","0","2025-12-15 10:58:37.7271061Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",6960,,," 3376 vmtoolsd.exe",5212,,,,,,,,,,,,1765796317727106100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:37.7590473Z","ETW","1","0","2025-12-15 10:58:37.7590473Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5948 powershell.exe",4252,,," 5948 powershell.exe",,,,,,,,,,,,,1765796317759047300,,,,,,467062,18446729281151217664,18446729281151188992,140724815457968,0,740411830272,4252,740409802752,740409794560,140724815457968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:38.0556067Z","ETW","0","0","2025-12-15 10:58:38.0556067Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6032 svchost.exe",3648,,," 3844 explorer.exe",5516,,,,,,,,,,,,1765796318055606700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:38.0556190Z","ETW","0","0","2025-12-15 10:58:38.0556190Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6032 svchost.exe",3648,,," 3844 explorer.exe",5516,,,,,,,,,,,,1765796318055619000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:38.3211325Z","myETW","1","1","2025-12-15 10:58:38.321124500Z","Attack-Provider",1337,"AttackTask"," 4204 attack-749.exe",,,,,,"Before writing shellcode",,,,,,,,,,,1765796318321124500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:38.3221773Z","myETW","1","1","2025-12-15 10:58:38.322171000Z","Attack-Provider",1337,"AttackTask"," 4204 attack-749.exe",,,,,,"After writing shellcode at 000001F6D1C80000",,,,,,,,,,,1765796318322171000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:38.7430911Z","ETW","1","0","2025-12-15 10:58:38.7430911Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5532 csrss.exe",8116,,," 5532 csrss.exe",,,,,,,,,,,,,1765796318743091100,,,,,,284506,18446729281140260864,18446729281140232192,140725747044624,0,684909383680,8116,684908871680,684908838912,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.0713876Z","ETW","0","0","2025-12-15 10:58:39.0713876Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",7748,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796319071387600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.0715554Z","ETW","0","0","2025-12-15 10:58:39.0715554Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",7748,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796319071555400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.0717549Z","ETW","0","0","2025-12-15 10:58:39.0717549Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",7748,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796319071754900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.0718260Z","ETW","0","0","2025-12-15 10:58:39.0718260Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",7748,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796319071826000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.0719241Z","ETW","0","0","2025-12-15 10:58:39.0719241Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",7748,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796319071924100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.2745721Z","ETW","1","0","2025-12-15 10:58:39.2745721Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 8216 svchost.exe",8428,,," 8216 svchost.exe",,,,,,,,,,,,,1765796319274572100,,,,,,213660,18446729281138819072,18446729281138790400,140725747044624,0,706407137280,8428,706412019712,706411986944,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.3055732Z","myETW","1","1","2025-12-15 10:58:39.305568300Z","Attack-Provider",1337,"AttackTask"," 4204 attack-749.exe",,,,,,"Before changing memory protection to PAGE_EXECUTE_READ",,,,,,,,,,,1765796319305568300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:39.3057905Z","ETW-TI","1","0","2025-12-15 10:58:39.3057905Z","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 4204 attack-749.exe",1816,,," 4204 attack-749.exe",,,,,,,,,,,,,1765796319305790500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159593127936,134102699162503021,4204,0,0,0,7599824371192618,134102699162503063,1816,"R-X",134102699162503021,0,0,0,7599824371192618,,"RW-",134102699162503021,4204,0,0,0,7599824371192618,351363
