timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,lastprotectionmask,viewsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-12-15 13:12:55.7081294Z","ETW","1","1","2025-12-15 13:12:55.7081294Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\forensic_scripts.log",,,,,,,,,,,,,,,,1765804375708129400,,,,,,,,,,,,,,,,18446631937087512944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7088624Z","ETW","1","1","2025-12-15 13:12:55.7088624Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,,,,,,,1765804375708862500,,,,,,,,,,8224,83886148,18446676481312011696,18446676481410995800,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7088649Z","ETW","1","1","2025-12-15 13:12:55.7088649Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,,,,,,,1765804375708864900,,,,,,,,,,,,,,,,18446631937193357680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7118333Z","ETW","1","1","2025-12-15 13:12:55.7118333Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.1.log.gz",,,,,,,,,,,,,,,,1765804375711833400,,,,,,,,,,8224,83886148,18446676481312012096,18446676481422665368,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7118361Z","ETW","1","1","2025-12-15 13:12:55.7118361Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.1.log.gz",,,,,,,,,,,,,,,,1765804375711836100,,,,,,,,,,,,,,,,18446631937194602864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7125983Z","ETW","1","1","2025-12-15 13:12:55.7125983Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.2.log.gz",,,,,,,,,,,,,,,,1765804375712598300,,,,,,,,,,8224,83886148,18446676481312010496,18446676481466558040,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7126011Z","ETW","1","1","2025-12-15 13:12:55.7126011Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.2.log.gz",,,,,,,,,,,,,,,,1765804375712601100,,,,,,,,,,,,,,,,18446631937194713456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7133389Z","ETW","1","1","2025-12-15 13:12:55.7133389Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.3.log.gz",,,,,,,,,,,,,,,,1765804375713339000,,,,,,,,,,8224,83886148,18446676481312014896,18446676481418779400,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7133416Z","ETW","1","1","2025-12-15 13:12:55.7133416Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.3.log.gz",,,,,,,,,,,,,,,,1765804375713341600,,,,,,,,,,,,,,,,18446631937275007344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7141752Z","ETW","1","0","2025-12-15 13:12:55.7141752Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Program Files\Palo Alto Networks\Traps\cyrprtui.exe",,,,,,,,,,,,,,,,1765804375714175200,,,,,140695580114944,140695580114944,649765,602112,1738162012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7141802Z","ETW","0","0","2025-12-15 13:12:55.7141802Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",1988,,," 3172 cyserver.exe",4836,,,,,,,,,,,,,,,,,,1765804375714180200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7142285Z","ETW","1","0","2025-12-15 13:12:55.7142285Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,1765804375714228500,,,,,140725746728960,140725746728960,2048895,2064384,2127151453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7142902Z","ETW","0","0","2025-12-15 13:12:55.7142902Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",1988,,," 3172 cyserver.exe",4836,,,,,,,,,,,,,,,,,,1765804375714290200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7143680Z","ETW","0","0","2025-12-15 13:12:55.7143680Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",1988,,," 3172 cyserver.exe",4836,,,,,,,,,,,,,,,,,,1765804375714368000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7144118Z","ETW","1","1","2025-12-15 13:12:55.7144118Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.4.log.gz",,,,,,,,,,,,,,,,1765804375714411800,,,,,,,,,,8224,83886148,18446676481312011296,18446676481429009320,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7144144Z","ETW","1","1","2025-12-15 13:12:55.7144144Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.4.log.gz",,,,,,,,,,,,,,,,1765804375714414500,,,,,,,,,,,,,,,,18446631937187963248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7151642Z","ETW","1","1","2025-12-15 13:12:55.7151642Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.5.log.gz",,,,,,,,,,,,,,,,1765804375715164200,,,,,,,,,,8224,83886148,18446676481312021296,18446676481410995800,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7151670Z","ETW","1","1","2025-12-15 13:12:55.7151670Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.5.log.gz",,,,,,,,,,,,,,,,1765804375715167100,,,,,,,,,,,,,,,,18446631937181327728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7152301Z","ETW","1","0","2025-12-15 13:12:55.7152301Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,1765804375715230100,,,,,140725743845376,140725743845376,801304,794624,4007722010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7155312Z","ETW","1","0","2025-12-15 13:12:55.7155312Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,1765804375715531200,,,,,140725740699648,140725740699648,3171178,3104768,1448155220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7158863Z","ETW","1","1","2025-12-15 13:12:55.7158863Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.log",,,,,,,,,,,,,,,,1765804375715886300,,,,,,,,,,8224,83886148,18446676481312012496,18446676481418779400,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7158888Z","ETW","1","1","2025-12-15 13:12:55.7158888Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.log",,,,,,,,,,,,,,,,1765804375715888800,,,,,,,,,,,,,,,,18446631937213279072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7167976Z","ETW","0","0","2025-12-15 13:12:55.7167976Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5532 csrss.exe",6288,,," 6860 cyrprtui.exe",,,,,,,,,,,,,,,,,,,1765804375716797600,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7168078Z","ETW","0","0","2025-12-15 13:12:55.7168078Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5532 csrss.exe",6288,,," 6860 cyrprtui.exe",7148,,,,,,,,,,,,,,,,,,1765804375716807800,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7172463Z","ETW","1","1","2025-12-15 13:12:55.7172463Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.log.1",,,,,,,,,,,,,,,,1765804375717246400,,,,,,,,,,8224,83886148,18446676481312015296,18446676481466558040,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7172494Z","ETW","1","1","2025-12-15 13:12:55.7172494Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.log.1",,,,,,,,,,,,,,,,1765804375717249400,,,,,,,,,,,,,,,,18446631937174032752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7176124Z","ETW","1","0","2025-12-15 13:12:55.7176124Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,1765804375717612400,,,,,140725730476032,140725730476032,402188,372736,2061718160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7177256Z","ETW","1","0","2025-12-15 13:12:55.7177256Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,1765804375717725600,,,,,140725735653376,140725735653376,681663,647168,2616593924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7178218Z","ETW","1","0","2025-12-15 13:12:55.7178218Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,,,,,,,,,,,18446729281123844096,18446729281123815424,140725747044624,0,744562954240,3096,1765804375717821800,744565506048,744565501952,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7178324Z","ETW","0","0","2025-12-15 13:12:55.7178324Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",3096,,,,,,,,,,,,,,,,,,1765804375717832400,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7180084Z","ETW","1","0","2025-12-15 13:12:55.7180084Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,1765804375718008400,,,,,140725744697344,140725744697344,1767867,1708032,1351922499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7181499Z","ETW","1","0","2025-12-15 13:12:55.7181499Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,1765804375718149900,,,,,140725708718080,140725708718080,183095,139264,3760910660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7182477Z","ETW","1","0","2025-12-15 13:12:55.7182477Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,1765804375718247700,,,,,140725736308736,140725736308736,210990,176128,2413768611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7184120Z","ETW","1","0","2025-12-15 13:12:55.7184120Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,1765804375718412000,,,,,140725707538432,140725707538432,1167211,1150976,1288019395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7185113Z","ETW","1","0","2025-12-15 13:12:55.7185113Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,1765804375718511300,,,,,140725702819840,140725702819840,659111,643072,958749903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7186126Z","ETW","1","0","2025-12-15 13:12:55.7186126Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,1765804375718612600,,,,,140725704523776,140725704523776,1076532,1048576,2177850761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7187725Z","ETW","1","0","2025-12-15 13:12:55.7187725Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,1765804375718772500,,,,,140725730869248,140725730869248,744837,724992,4166620877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7189337Z","ETW","1","0","2025-12-15 13:12:55.7189337Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,1765804375718933700,,,,,140725728968704,140725728968704,647124,651264,2117042745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7190638Z","ETW","1","0","2025-12-15 13:12:55.7190638Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,1765804375719063800,,,,,140725739520000,140725739520000,1217917,1179648,2756017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7191707Z","ETW","1","0","2025-12-15 13:12:55.7191707Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,1765804375719170700,,,,,140725702033408,140725702033408,171668,159744,2220160889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7193127Z","ETW","1","0","2025-12-15 13:12:55.7193127Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,1765804375719312700,,,,,140725710749696,140725710749696,7833200,7798784,2665716595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7194617Z","ETW","1","0","2025-12-15 13:12:55.7194617Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,1765804375719461700,,,,,140725731655680,140725731655680,1230514,1224704,2672968490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7203051Z","ETW","1","0","2025-12-15 13:12:55.7203051Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,1765804375720305100,,,,,140725725429760,140725725429760,3535278,3489792,144435709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7236199Z","ETW","1","1","2025-12-15 13:12:55.7236199Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.log.2",,,,,,,,,,,,,,,,1765804375723619900,,,,,,,,,,8224,83886148,18446676481311973696,18446676481410995800,3648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7236226Z","ETW","1","1","2025-12-15 13:12:55.7236226Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3172 cyserver.exe",3648,,,,,,"C:\ProgramData\Cyvera\Prevention\abe638e7-d3f0-4099-8a56-00193cad4073\Logs\python_service.log.2",,,,,,,,,,,,,,,,1765804375723622600,,,,,,,,,,,,,,,,18446631937150558576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7243534Z","ETW","1","0","2025-12-15 13:12:55.7243534Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 6860 cyrprtui.exe",7148,,," 6860 cyrprtui.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,1765804375724353400,,,,,140725718548480,140725718548480,238320,192512,770155462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7251382Z","ETW","0","0","2025-12-15 13:12:55.7251382Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4932 AggregatorHost.exe",6384,,," 3136 svchost.exe",3556,,,,,,,,,,,,,,,,,,1765804375725138200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7259386Z","ETW","0","0","2025-12-15 13:12:55.7259386Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1432 svchost.exe",2664,,," 2028 cyrprtui.exe",7920,,,,,,,,,,,,,,,,,,1765804375725938600,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7259700Z","ETW","0","0","2025-12-15 13:12:55.7259700Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1432 svchost.exe",2664,,," 2028 cyrprtui.exe",,,,,,,,,,,,,,,,,,,1765804375725970100,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7262341Z","ETW","0","0","2025-12-15 13:12:55.7262341Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4932 AggregatorHost.exe",6824,,," 3136 svchost.exe",3556,,,,,,,,,,,,,,,,,,1765804375726234100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7271367Z","ETW","0","0","2025-12-15 13:12:55.7271367Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4932 AggregatorHost.exe",6824,,," 3136 svchost.exe",3556,,,,,,,,,,,,,,,,,,1765804375727136700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:12:55.7272205Z","ETW","0","0","2025-12-15 13:12:55.7272205Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4932 AggregatorHost.exe",6824,,," 3136 svchost.exe",3556,,,,,,,,,,,,,,,,,,1765804375727220500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
