timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,action,key,vault,id,process,reason,threadtime,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,fullregionsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetaddress,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,featureid,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,data,startstop,deltacpu,deltawall,devicename,devicenamelength,drivername,drivernamelength,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,first resource path,first resource type,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,channel,eventid,guid,signatureid,count,terminationtime,linksourcename,linktargetname
"2025-12-02 16:43:46.5289421Z","ETW","1","0","2025-12-02 16:43:46.5289421Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8964 smartscreen.exe",7080,,," 8964 smartscreen.exe",,,,,,,,,,,,,18446695195901870080,18446695195901841408,140724903304128,0,323096567808,5176,1764693826528942100,323099820032,323099811840,140724903304128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5291735Z","ETW","1","0","2025-12-02 16:43:46.5291735Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,1764693826529173500,,,,140724874313728,140724874313728,1923284,1863680,675224942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5294566Z","ETW","1","0","2025-12-02 16:43:46.5294566Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,1764693826529456600,,,,140724853866496,140724853866496,230350,159744,2551303736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5297187Z","ETW","1","0","2025-12-02 16:43:46.5297187Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,1764693826529718700,,,,140724880932864,140724880932864,230873,176128,527442843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5299744Z","ETW","1","0","2025-12-02 16:43:46.5299744Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,1764693826529974400,,,,140724859633664,140724859633664,1243850,1228800,792084382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5302219Z","ETW","1","0","2025-12-02 16:43:46.5302219Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,1764693826530221900,,,,140724864483328,140724864483328,700029,667648,3371602543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5304771Z","ETW","1","0","2025-12-02 16:43:46.5304771Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\smartscreen.dll",,,,,,,,,,,,,,,,1764693826530477100,,,,140724285734912,140724285734912,6028386,6057984,1751620389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5305311Z","ETW","1","0","2025-12-02 16:43:46.5305311Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,1764693826530531100,,,,140724865204224,140724865204224,1584869,1536000,3438168074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5307897Z","ETW","1","0","2025-12-02 16:43:46.5307897Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,1764693826530789700,,,,140724873527296,140724873527296,761372,737280,71854833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5308683Z","ETW","1","0","2025-12-02 16:43:46.5308683Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,1764693826530868300,,,,140724877000704,140724877000704,899838,880640,2878277657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5310292Z","ETW","1","0","2025-12-02 16:43:46.5310292Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5176,,," 8964 smartscreen.exe",,,"C:\Windows\System32\winhttp.dll",,,,,,,,,,,,,,,,1764693826531029200,,,,140724742389760,140724742389760,1261038,1212416,84984727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5311865Z","ETW","1","0","2025-12-02 16:43:46.5311865Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,1764693826531186500,,,,140724884537344,140724884537344,760295,692224,460960534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5312332Z","ETW","1","0","2025-12-02 16:43:46.5312332Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\ws2_32.dll",,,,,,,,,,,,,,,,1764693826531233200,,,,140724869267456,140724869267456,513405,475136,3967481067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5313952Z","ETW","1","0","2025-12-02 16:43:46.5313952Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5176,,," 8964 smartscreen.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,1764693826531395200,,,,140724866777088,140724866777088,716301,679936,3291623140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5315257Z","ETW","1","0","2025-12-02 16:43:46.5315257Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,1764693826531525700,,,,2445036748800,2445036748800,716301,679936,3291623140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5316927Z","ETW","1","0","2025-12-02 16:43:46.5316927Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,1764693826531692700,,,,2445036748800,2445036748800,716301,692224,3291623140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5318104Z","ETW","1","0","2025-12-02 16:43:46.5318104Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,1764693826531810400,,,,140724885258240,140724885258240,7769948,7663616,2341846616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5320738Z","ETW","1","0","2025-12-02 16:43:46.5320738Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\dnsapi.dll",,,,,,,,,,,,,,,,1764693826532073800,,,,140724828766208,140724828766208,1293169,1228800,1381219389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5322055Z","ETW","1","0","2025-12-02 16:43:46.5322055Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,1764693826532205500,,,,140724862255104,140724862255104,1524912,1486848,1404855129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5325643Z","ETW","1","0","2025-12-02 16:43:46.5325643Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\wintrust.dll",,,,,,,,,,,,,,,,1764693826532564300,,,,140724859043840,140724859043840,590783,520192,452262045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5327087Z","ETW","1","0","2025-12-02 16:43:46.5327087Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",7080,,," 8964 smartscreen.exe",,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,,,,,,,1764693826532708700,,,,140724843315200,140724843315200,146168,110592,1658328178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5328587Z","ETW","1","0","2025-12-02 16:43:46.5328587Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",2332,,," 8964 smartscreen.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,1764693826532858700,,,,140724881981440,140724881981440,1689904,1667072,1018821057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5329868Z","ETW","1","0","2025-12-02 16:43:46.5329868Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5176,,," 8964 smartscreen.exe",,,"C:\Windows\System32\IPHLPAPI.DLL",,,,,,,,,,,,,,,,1764693826532986800,,,,140724828504064,140724828504064,233044,212992,945822897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5364618Z","ETW","1","0","2025-12-02 16:43:46.5364618Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\nsi.dll",,,,,,,,,,,,,,,,1764693826536461800,,,,140724898824192,140724898824192,111648,40960,4223476491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5377548Z","ETW","1","0","2025-12-02 16:43:46.5377548Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,1764693826537754800,,,,140724883685376,140724883685376,233556,200704,1625678811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5407117Z","ETW","1","0","2025-12-02 16:43:46.5407117Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\msasn1.dll",,,,,,,,,,,,,,,,1764693826540711700,,,,140724843773952,140724843773952,150871,77824,2536054058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5421434Z","ETW","1","0","2025-12-02 16:43:46.5421434Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,,,,,,,,,,,18446695195879395328,18446695195879366656,140724289561984,0,323096576000,7696,1764693826542143400,323100344320,323100336128,140724289561984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5426117Z","ETW","1","0","2025-12-02 16:43:46.5426117Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",7696,,," 8964 smartscreen.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,1764693826542611700,,,,140724834729984,140724834729984,158678,110592,3554393863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5431363Z","ETW","1","0","2025-12-02 16:43:46.5431363Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,1764693826543136300,,,,140724863762432,140724863762432,741046,675840,2283238626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5439997Z","ETW","1","0","2025-12-02 16:43:46.5439997Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 8964 smartscreen.exe",,,,,,,,,,,,,18446695195901804544,18446695195901775872,140724903304128,0,323096584192,1756,1764693826543999700,323100868608,323100860416,140724903304128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5440130Z","ETW","0","0","2025-12-02 16:43:46.5440130Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","    4 System",72,,," 8964 smartscreen.exe",1756,,,,,,,,,,,,,,,,,,1764693826544013000,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5443424Z","ETW","1","0","2025-12-02 16:43:46.5443424Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",1756,,," 8964 smartscreen.exe",,,"C:\Windows\System32\wtdsensor.dll",,,,,,,,,,,,,,,,1764693826544342500,,,,140724632944640,140724632944640,56489,45056,4237415889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5450798Z","ETW","0","0","2025-12-02 16:43:46.5450798Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  720 svchost.exe",544,,," 8964 smartscreen.exe",,,,,,,,,,,,,,,,,,,1764693826545079800,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5451168Z","ETW","0","0","2025-12-02 16:43:46.5451168Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1124 svchost.exe",7852,,," 8964 smartscreen.exe",,,,,,,,,,,,,,,,,,,1764693826545116800,,,,,,,,,,,,,,,,,,,,1048576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5464312Z","ETW","1","0","2025-12-02 16:43:46.5464312Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,1764693826546431200,,,,140724876214272,140724876214272,783429,720896,2294669044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-02 16:43:46.5482989Z","ETW","1","0","2025-12-02 16:43:46.5482989Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8964 smartscreen.exe",5644,,," 8964 smartscreen.exe",,,,,,,,,,,,,18446695195889958912,18446695195889930240,140724870979664,0,323096592384,2880,1764693826548298900,323101392896,323101384704,140724870979664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
