timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-18 11:11:20.0735858Z","2025-11-18 11:11:20.0735858Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","10428 ServiceHub.IntellicodeModelService.exe",10712,,,"10428 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,,,18446735872164835328,18446735872164810752,140712303849120,0,757791416320,6744,1763464280073585800,757790408704,757790392320,140712303849120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:20.1138509Z","2025-11-18 11:11:20.1138509Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9492 ServiceHub.IdentityHost.exe",3540,,," 9492 ServiceHub.IdentityHost.exe",,,,,,,,,,,,,271962,18446735872224702464,18446735872224677888,140713571605440,0,354743549952,3540,1763464280113850900,354748465152,354748461056,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:20.1139039Z","2025-11-18 11:11:20.1139039Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4644 ShellHost.exe",9660,,," 4644 ShellHost.exe",,,,,,,,,,,,,1168943,18446735872174546944,18446735872174522368,140713571605440,0,778767339520,9660,1763464280113903900,778770579456,778770567168,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:20.1139097Z","2025-11-18 11:11:20.1139097Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4644 ShellHost.exe",768,,," 4644 ShellHost.exe",,,,,,,,,,,,,2127409,18446735872218959872,18446735872218935296,140713571605440,0,778767331328,768,1763464280113909700,778766450688,778766438400,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:20.1139207Z","2025-11-18 11:11:20.1139207Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9492 ServiceHub.IdentityHost.exe",6200,,," 9492 ServiceHub.IdentityHost.exe",,,,,,,,,,,,,2371832,18446735872224673792,18446735872224649216,140713571605440,0,354743541760,6200,1763464280113920700,354746892288,354746880000,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:20.1535918Z","2025-11-18 11:11:20.1535918Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4824 AggregatorHost.exe",4016,,," 4824 AggregatorHost.exe",,,,,,,,,,,,,126358228,18446735872178024448,18446735872177999872,140713571605440,0,387164917760,4016,1763464280153591800,387167813632,387167797248,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:20.1536375Z","2025-11-18 11:11:20.1536375Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4824 AggregatorHost.exe",7996,,," 4824 AggregatorHost.exe",,,,,,,,,,,,,135267305,18446735872215625728,18446735872215601152,140713571605440,0,387164909568,7996,1763464280153637500,387167289344,387167272960,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:21.4906637Z","2025-11-18 11:11:21.4906637Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5128 ServiceHub.Host.dotnet.x64.exe",3656,,," 5128 ServiceHub.Host.dotnet.x64.exe",,,,,,,,,,,,,1829420,18446735872223670272,18446735872223645696,140713571605440,0,75615109120,3656,1763464281490663700,75621728256,75621715968,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:21.4907064Z","2025-11-18 11:11:21.4907064Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5128 ServiceHub.Host.dotnet.x64.exe",3648,,," 5128 ServiceHub.Host.dotnet.x64.exe",,,,,,,,,,,,,438684,18446735872224874496,18446735872224849920,140713571605440,0,75615117312,3648,1763464281490706400,75631165440,75631161344,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:11:21.5761245Z","2025-11-18 11:11:21.5761245Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","10428 ServiceHub.IntellicodeModelService.exe",6744,,,"10428 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,,576740,18446735872164835328,18446735872164810752,140712303849120,0,757791416320,6744,1763464281576124500,757790408704,757790392320,140712303849120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
