timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,accessmask,washardened,featureid,data,startstop,threadtime,deltacpu,deltawall,startqpc,channel,eventid,cycletime,id,process,reason,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 10:43:21.9373033Z","2025-11-10 10:43:21.9373033Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771401937303300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:21.9373494Z","2025-11-10 10:43:21.9373494Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771401937349400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:21.9373901Z","2025-11-10 10:43:21.9373901Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771401937390100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:21.9374217Z","2025-11-10 10:43:21.9374217Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771401937421700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:21.9374517Z","2025-11-10 10:43:21.9374517Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771401937451700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:22.0668973Z","2025-11-10 10:43:22.0668973Z","ETW","Microsoft-Windows-Kernel-Network",12,"KERNEL_NETWORK_TASK_TCPIP Connection attempted. ","    0 [System Process]",0,," 3568 MpDefenderCoreService.exe",,,,,,,,,,,,,,1762771402066897300,,,,,,,,0,243301172,47873,1440,262144,8,1,409671084,0,0,8,38085,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:23.830191500Z","2025-11-10 10:43:23.8302048Z","myETW","Attack-Provider",1337,"Attack-Provider"," 2752 attack-458.exe",,,,,,"Starting deconditioning round 2",,,,,,,,,,,1762771403830204800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:23.835818300Z","2025-11-10 10:43:23.8358219Z","myETW","Attack-Provider",1337,"Attack-Provider"," 2752 attack-458.exe",,,,,,"Finished deconditioning round 2",,,,,,,,,,,1762771403835821900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8521070Z","2025-11-10 10:43:24.8521070Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852107000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8521907Z","2025-11-10 10:43:24.8521907Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852190700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8522075Z","2025-11-10 10:43:24.8522075Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852207500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8522280Z","2025-11-10 10:43:24.8522280Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8522469Z","2025-11-10 10:43:24.8522469Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852246900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8522590Z","2025-11-10 10:43:24.8522590Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852259000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8522693Z","2025-11-10 10:43:24.8522693Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852269300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8522796Z","2025-11-10 10:43:24.8522796Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852279600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8522968Z","2025-11-10 10:43:24.8522968Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852296800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8523070Z","2025-11-10 10:43:24.8523070Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852307000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8523162Z","2025-11-10 10:43:24.8523162Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852316200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8523252Z","2025-11-10 10:43:24.8523252Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852325200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8523364Z","2025-11-10 10:43:24.8523364Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852336400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8523574Z","2025-11-10 10:43:24.8523574Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852357400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8523863Z","2025-11-10 10:43:24.8523863Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852386300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8524147Z","2025-11-10 10:43:24.8524147Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852414700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8524430Z","2025-11-10 10:43:24.8524430Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8525270Z","2025-11-10 10:43:24.8525270Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852527000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8525718Z","2025-11-10 10:43:24.8525718Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852571800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8526141Z","2025-11-10 10:43:24.8526141Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852614100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8526428Z","2025-11-10 10:43:24.8526428Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852642800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8526709Z","2025-11-10 10:43:24.8526709Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852670900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8526992Z","2025-11-10 10:43:24.8526992Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852699200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8527277Z","2025-11-10 10:43:24.8527277Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852727700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8527587Z","2025-11-10 10:43:24.8527587Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852758700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8527878Z","2025-11-10 10:43:24.8527878Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852787800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8528330Z","2025-11-10 10:43:24.8528330Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852833000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8528654Z","2025-11-10 10:43:24.8528654Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852865400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8528943Z","2025-11-10 10:43:24.8528943Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852894300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8529237Z","2025-11-10 10:43:24.8529237Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852923700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8529566Z","2025-11-10 10:43:24.8529566Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852956600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8529857Z","2025-11-10 10:43:24.8529857Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404852985700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8530131Z","2025-11-10 10:43:24.8530131Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853013100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8530583Z","2025-11-10 10:43:24.8530583Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853058300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8530854Z","2025-11-10 10:43:24.8530854Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853085400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8530960Z","2025-11-10 10:43:24.8530960Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853096000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531055Z","2025-11-10 10:43:24.8531055Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853105500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531150Z","2025-11-10 10:43:24.8531150Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853115000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531253Z","2025-11-10 10:43:24.8531253Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853125300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531352Z","2025-11-10 10:43:24.8531352Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853135200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531448Z","2025-11-10 10:43:24.8531448Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853144800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531544Z","2025-11-10 10:43:24.8531544Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853154400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531640Z","2025-11-10 10:43:24.8531640Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853164000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531761Z","2025-11-10 10:43:24.8531761Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853176100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531853Z","2025-11-10 10:43:24.8531853Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853185300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8531936Z","2025-11-10 10:43:24.8531936Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853193600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8532021Z","2025-11-10 10:43:24.8532021Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853202100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8532108Z","2025-11-10 10:43:24.8532108Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853210800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8532197Z","2025-11-10 10:43:24.8532197Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853219700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8532836Z","2025-11-10 10:43:24.8532836Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,1762771404853283600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,,,,,
