timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,cycletime,accessmask,washardened,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,engineid,first resource path,first resource type,id,resource count,scan source,threadtime,type,startqpc,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,channel,eventid,processimagepath,taintreason,process,reason,scanreason,scanresult,level,stopreason,triggersigseq,guid,signatureid
"2025-11-10 10:43:24.8989127Z","2025-11-10 10:43:24.8989127Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404898912700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.8989166Z","2025-11-10 10:43:24.8989166Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404898916600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8989278Z","2025-11-10 10:43:24.8989278Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404898927800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8989376Z","2025-11-10 10:43:24.8989376Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404898937600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8993041Z","2025-11-10 10:43:24.8993041Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",6596,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771404899304100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8994989Z","2025-11-10 10:43:24.8994989Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404899498900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8995208Z","2025-11-10 10:43:24.8995208Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404899520800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.8995248Z","2025-11-10 10:43:24.8995248Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404899524800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8995369Z","2025-11-10 10:43:24.8995369Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404899536900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8995473Z","2025-11-10 10:43:24.8995473Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404899547300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.8998893Z","2025-11-10 10:43:24.8998893Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",6596,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771404899889300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9000512Z","2025-11-10 10:43:24.9000512Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900051200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9000654Z","2025-11-10 10:43:24.9000654Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404900065400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.9000679Z","2025-11-10 10:43:24.9000679Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900067900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9000756Z","2025-11-10 10:43:24.9000756Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900075600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9000823Z","2025-11-10 10:43:24.9000823Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900082300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9003380Z","2025-11-10 10:43:24.9003380Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",6596,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771404900338000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9004912Z","2025-11-10 10:43:24.9004912Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900491200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9005031Z","2025-11-10 10:43:24.9005031Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404900503100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.9005055Z","2025-11-10 10:43:24.9005055Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900505500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9005115Z","2025-11-10 10:43:24.9005115Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900511500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9005172Z","2025-11-10 10:43:24.9005172Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900517200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9007794Z","2025-11-10 10:43:24.9007794Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",6596,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771404900779400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9009522Z","2025-11-10 10:43:24.9009522Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900952200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9009651Z","2025-11-10 10:43:24.9009651Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404900965100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.9009676Z","2025-11-10 10:43:24.9009676Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900967600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9009736Z","2025-11-10 10:43:24.9009736Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900973600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9009799Z","2025-11-10 10:43:24.9009799Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404900979900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9015911Z","2025-11-10 10:43:24.9015911Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",6596,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771404901591100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9017532Z","2025-11-10 10:43:24.9017532Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404901753200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9017692Z","2025-11-10 10:43:24.9017692Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404901769200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.9017718Z","2025-11-10 10:43:24.9017718Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404901771800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9017801Z","2025-11-10 10:43:24.9017801Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404901780100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9017865Z","2025-11-10 10:43:24.9017865Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404901786500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9020300Z","2025-11-10 10:43:24.9020300Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",6596,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771404902030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9021832Z","2025-11-10 10:43:24.9021832Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404902183200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9021938Z","2025-11-10 10:43:24.9021938Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404902193800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.9021959Z","2025-11-10 10:43:24.9021959Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404902195900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9022016Z","2025-11-10 10:43:24.9022016Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404902201600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9022072Z","2025-11-10 10:43:24.9022072Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404902207200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9025053Z","2025-11-10 10:43:24.9025053Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",6596,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771404902505300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9027126Z","2025-11-10 10:43:24.9027126Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404902712600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9027282Z","2025-11-10 10:43:24.9027282Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",6596,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771404902728200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:24.9027310Z","2025-11-10 10:43:24.9027310Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404902731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:24.9027382Z","2025-11-10 10:43:24.9027382Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",6596,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771404902738200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
