timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,targettid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,oldfilename,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,channel,eventid,id,process,reason,threadtime,data,startstop,deltacpu,deltawall,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,count,processcontextid,terminationtime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,accessmask,washardened,featureid,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,startqpc,processimagepath,taintreason,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-05 14:13:40.5701811Z","ETW","Microsoft-Antimalware-Engine",4,"Versions "," 1912 MsMpEng.exe",3012,,,,,,,,,,,,,,,,"1.435.594.0","1.435.594.0","1.1.25070.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:40.5706928Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile","    4 System",20340,,,,,,,"C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEDRi.etl",,,,,,,,,,,,128,83886112,18446660011127439040,18446660011106982424,20340,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:40.5707037Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate","    4 System",20340,,,,,,,"C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEDRi.etl",,,,,,,,,,,,,,,,,,18446708904547246448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:40.5708441Z","ETW","Microsoft-Antimalware-Engine",71,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"    4 System",,,,,"C:\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEDRi.etl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:40.7589091Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"","10464 copilot-language-server.exe",22004,,,"10596 devenv.exe",,,,,,,,,,,,,,,,,,,,,,,1025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.1229624Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart","    4 System",72,,,"19580 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081652764672,18446639081652740096,140736917348896,0,409443835904,5524,409605242880,409605238784,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.1230733Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart","    4 System",72,,,"17448 msedgewebview2.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081652736000,18446639081652711424,140736917348896,0,494233264128,11712,494250491904,494250487808,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.3460805Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop"," 2472 svchost.exe",484,,," 2472 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081682755584,18446639081682731008,140736917348896,0,149596684288,484,149595619328,149595586560,140736917348896,22685620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.3460905Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop"," 2952 svchost.exe",12372,,," 2952 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081640468480,18446639081640443904,140736917348896,0,650145308672,12372,650147004416,650146971648,140736917348896,312360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5537892Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2456 chrome.exe",17456,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5538362Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5108 chrome.exe",15416,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5539037Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 6060 chrome.exe",17708,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5539554Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"","18792 chrome.exe",21956,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5540015Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"","22368 chrome.exe",18232,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5540248Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"","21604 chrome.exe",19088,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5540440Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"","21964 chrome.exe",8084,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.5540761Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"","22084 chrome.exe",14692,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1049601,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8703190Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart"," 2320 MpDefenderCoreService.exe",5732,,," 2320 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081640468480,18446639081640443904,140736917348896,107,316806324224,4748,316806201344,316806135808,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8874461Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate","  504 PerfWatson2.exe",12996,,,,,,,"C:\Users\hacker\AppData\Local\Microsoft\VSApplicationInsights\vstelf3e86b4023cc43f0be495508d51f588a\20250905141337_6ca1ce7d324d41378338b3733c636b12.trn",,,,,,,,,,,,,,,,,,18446708904519143792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8875915Z","ETW","Microsoft-Antimalware-Engine",16,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"  504 PerfWatson2.exe",,,,,"C:\Users\hacker\AppData\Local\Microsoft\VSApplicationInsights\vstelf3e86b4023cc43f0be495508d51f588a\20250905141337_6ca1ce7d324d41378338b3733c636b12.trn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\hacker\AppData\Local\Microsoft\VSApplicationInsights\vstelf3e86b4023cc43f0be495508d51f588a\20250905141337_275b72bf8acb4f2a9251183ea17b01e6.trn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8876621Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"  504 PerfWatson2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16386,5922325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8877282Z","ETW","Microsoft-Antimalware-Engine",59,"Message "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8877953Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"  504 PerfWatson2.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16386,5922325,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8878942Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTask"," 1912 MsMpEng.exe",3012,,,,,,,,,2147943568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",6872900882976902785,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.8879250Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart","  504 PerfWatson2.exe",12996,,,"  504 PerfWatson2.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081652793344,18446639081652768768,140735664156336,0,264449703936,21124,264459517952,264459501568,140735664156336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.9492189Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop"," 3200 svchost.exe",13444,,," 3200 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081640984576,18446639081640960000,140736917348896,0,530763419648,13444,530761252864,530761220096,140736917348896,821940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.9492311Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop"," 3568 svchost.exe",15020,,," 3568 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081636093952,18446639081636069376,140736917348896,0,909009616896,15020,909011582976,909011550208,140736917348896,928720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.9492992Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop"," 3640 svchost.exe",19264,,," 3640 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081641013248,18446639081640988672,140736917348896,0,1009835802624,19264,1009834524672,1009834491904,140736917348896,224580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.9493058Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop"," 3736 svchost.exe",13232,,," 3736 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081636122624,18446639081636098048,140736917348896,0,901862891520,13232,901864488960,901864456192,140736917348896,308560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:41.9494311Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop","10552 ServiceHub.IntellicodeModelService.exe",4112,,,"10552 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,,,,,,,,,,,,,,18446639081652248576,18446639081652224000,140735664156336,0,66626441216,4112,66630975488,66630959104,140735664156336,1116060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2976950Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1024,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977043Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1024,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977084Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,,,,,1024,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977159Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977199Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977236Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977272Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  124 Registry",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977308Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  124 Registry",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977388Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  124 Registry",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977429Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  492 smss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977464Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  492 smss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977500Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  492 smss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977538Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  676 csrss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977573Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  676 csrss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977623Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  676 csrss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977663Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  752 wininit.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977693Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  752 wininit.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977723Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  752 wininit.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977755Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  760 csrss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977785Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  760 csrss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977815Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  760 csrss.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2977922Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  824 winlogon.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2978118Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  824 winlogon.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2978215Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  824 winlogon.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2978274Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  900 services.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:42.2978306Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"  900 services.exe",,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
