timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,targettid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,desiredaccess,returncode,targetthreatid,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,id,process,reason,threadtime,data,startstop,deltacpu,deltawall,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,defaultbase,imagebase,imagesize,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,connid,daddr,dport,saddr,seqnum,size,sport,channel,eventid,startqpc,processimagepath,taintreason,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-09-04 20:48:31.1487723Z","ETW","Microsoft-Antimalware-Engine",4,"Versions Info "," 1912 MsMpEng.exe",20860,,,,,,,,,,,,,,,,"1.435.575.0","1.435.575.0","1.1.25070.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:32.2672647Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10596 devenv.exe",5480,,,"10596 devenv.exe",,,,,,,,,,,,,,,,4562280,18446639081641820160,18446639081641795584,140736917348896,0,831467708416,5480,831612518400,831612489728,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:32.2675847Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10596 devenv.exe",10872,,,"10596 devenv.exe",,,,,,,,,,,,,,,,9807040,18446639081608503296,18446639081608478720,140736917348896,0,831467364352,10872,831469649920,831469637632,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:32.5043052Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10008 dllhost.exe",11492,,,"10008 dllhost.exe",,,,,,,,,,,,,,,,242440,18446639081650814976,18446639081650790400,140736917348896,0,324124692480,11492,324126375936,324126343168,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:32.5043535Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2020 svchost.exe",6880,,," 2020 svchost.exe",,,,,,,,,,,,,,,,153520,18446639081651216384,18446639081651191808,140736917348896,0,113964892160,6880,113966579712,113966546944,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:32.5043853Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1516 svchost.exe",10580,,," 1516 svchost.exe",,,,,,,,,,,,,,,,332120,18446639081651187712,18446639081651163136,140736917348896,0,535615500288,10580,535614586880,535614554112,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:32.9969712Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","  504 PerfWatson2.exe",17692,,,"  504 PerfWatson2.exe",,,,,,,,,,,,,,,,1462240,18446639081609080832,18446639081609056256,140736917348896,0,264450269184,17692,264522694656,264522678272,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.1873150Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","15528 MSBuild.exe",2884,,,"15528 MSBuild.exe",,,,,,,,,,,,,,,,829920,18446639081637285888,18446639081637261312,140736910320112,0,249789820928,2884,249837912064,249837895680,140736910320112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.2034989Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/PossiblePrifou.C","0x39B31D40F3EE","07862b071506fa6403b840e947e3b06cbfdf5579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.2041616Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/PossiblePrifou.C","0x39B31D40F3EE","07862b071506fa6403b840e947e3b06cbfdf5579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.2046493Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",11040,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.2049236Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",11040,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.5857208Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",11040,,,,,,,,,0,"Behavior:Win32/PossiblePrifou.C","0x39B31D40F3EE","07862b071506fa6403b840e947e3b06cbfdf5579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.5866726Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",11040,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.5869124Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",11040,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.6406024Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",11040,,,,,,,,,0,"Behavior:Win32/PossiblePrifou.C","0x39B31D40F3EE","07862b071506fa6403b840e947e3b06cbfdf5579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.6410762Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",11040,,,,,,,,,0,"Behavior:Win32/PossiblePrifou.C","0x39B31D40F3EE","07862b071506fa6403b840e947e3b06cbfdf5579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.6414687Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:33.6416996Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:34.9866540Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 8480 VBoxTray.exe",11244,,," 8480 VBoxTray.exe",,,,,,,,,,,,,,,,382660,18446639081666928640,18446639081666904064,140700739562632,0,11509760,11244,16318464,16310272,140700739562632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:35.3940599Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/PossiblePrifou.C","0x39B31D40F3EE","07862b071506fa6403b840e947e3b06cbfdf5579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:35.3948950Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",20860,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:35.3951161Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",20860,,,,,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:36.1077646Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13396 vctip.exe",17116,,,"13396 vctip.exe",,,,,,,,,,,,,,,,1285920,18446639081630158848,18446639081630134272,140736917348896,0,495121948672,17116,495125004288,495124996096,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:36.1078016Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13396 vctip.exe",21480,,,"13396 vctip.exe",,,,,,,,,,,,,,,,371260,18446639081639694336,18446639081639669760,140736917348896,0,495121956864,21480,495126052864,495126044672,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:36.1870535Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 4388 TimelineExplorer.exe",16432,,," 4388 TimelineExplorer.exe",,,,,,,,,,,,,,,,1092500,18446639081663373312,18446639081663348736,140733818511152,0,741673701376,16432,741695029248,741695021056,140733818511152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:36.2819674Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13396 vctip.exe",15844,,,"13396 vctip.exe",,,,,,,,,,,,,,,,16879600,18446639081620021248,18446639081619996672,140736917348896,0,495121743872,15844,495123955712,495123943424,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:36.4257578Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","  504 PerfWatson2.exe",22068,,,"  504 PerfWatson2.exe",,,,,,,,,,,,,,,,2169420,18446639081652842496,18446639081652817920,140735664709408,0,264450756608,22068,264480227328,264480210944,140735664709408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:36.8696656Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14404 msedgewebview2.exe",20812,,,"14404 msedgewebview2.exe",,,,,,,,,,,,,,,,260680,18446639081634717696,18446639081634693120,140736917348896,0,89295241216,20812,89372229632,89372225536,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:37.2803941Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1912 MsMpEng.exe",2888,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,572280,18446639081655918592,18446639081655894016,140736879718784,246,400566091776,2888,400581722112,400581701632,140736879718784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:37.4711344Z","Custom","EDRi-Provider",911,"[+] EDRi START MARKER"," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:37.7244608Z","Custom","EDRi-Provider",911,"[+] EDRi START MARKER"," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:37.9306788Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7456 ServiceHub.RoslynCodeAnalysisService.exe",4256,,," 7456 ServiceHub.RoslynCodeAnalysisService.exe",,,,,,,,,,,,,,,,476900,18446639081662111744,18446639081662087168,140735077234640,0,151431749632,4256,151436394496,151436386304,140735077234640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:37.9307665Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7456 ServiceHub.RoslynCodeAnalysisService.exe",6860,,," 7456 ServiceHub.RoslynCodeAnalysisService.exe",,,,,,,,,,,,,,,,1995380,18446639081663717376,18446639081663692800,140735077234640,0,151431741440,6860,151434821632,151434813440,140735077234640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:37.9781194Z","Custom","EDRi-Provider",911,"[+] EDRi START MARKER"," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:38.2380951Z","Custom","EDRi-Provider",911,"[<] Before decrypting attack exe"," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:38.2392488Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 1912 MsMpEng.exe",3036,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:38.2393410Z","Custom","EDRi-Provider",911,"[>]  After decrypting attack exe"," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:38.2493851Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3036,,," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:38.2708125Z","ETW","Microsoft-Antimalware-Engine",95,"Behavior Monitoring BmFileOverwrite"," 1912 MsMpEng.exe",3012,,," 7332 EDRi.exe",,,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,33791,134014925024460287,0,33791,2,0,33792,33792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:38.5977214Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10552 ServiceHub.IntellicodeModelService.exe",12008,,,"10552 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,,,,,1040060,18446639081620021248,18446639081619996672,140735664156336,0,66625675264,12008,66630975488,66630959104,140735664156336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:39.0060179Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2364 VBoxService.exe",5948,,," 2364 VBoxService.exe",,,,,,,,,,,,,,,,1317080,18446639081610428416,18446639081610403840,140736917348896,0,11001856,5948,17498112,17489920,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:39.2429851Z","Custom","EDRi-Provider",911,"[<] Before executing attack exe"," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:39.9948412Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 8480 VBoxTray.exe",19864,,," 8480 VBoxTray.exe",,,,,,,,,,,,,,,,369740,18446639081610428416,18446639081610403840,140700739562632,0,11517952,19864,16318464,16310272,140700739562632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2596297Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart "," 7332 EDRi.exe",844,,,"21636 <not found>",,,,"C:\Windows\System32\cmd.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134014925202595556,0,399494,"0x","","",7332,43075,43076,2,1,0,1,4203077948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2598086Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 1912 MsMpEng.exe",3036,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2656530Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3036,,,"21636 <not found>",,,,,,,,,,,,,,,,,,,,,,,,,,1536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2658700Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3012,,,"21636 cmd.exe",,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2671340Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/ProcfromOfficeWmi.A","0x25B3CC65E091","8fa40716e9a7e71d26950ac358df39fd6ecba4f0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2672394Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"Behavior:Win32/LaunchingSuspCMD.B","0x32B39F178A3A","c46f56ddccfc42c31c318ea67dbad6a0f0155ead",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2683142Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3012,,," 7332 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2690204Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",9628,,,,,,,,,0,"!#BM:ParentToInteractiveRelay.A","0x41B393E77B73","89696bd1a3201a3cc488e4e1f5734171b62aa66e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2691482Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info "," 1912 MsMpEng.exe",3012,,,,,,,,,0,"!#BMLowfiTrigger.A","0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2697723Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",9628,,,"21636 cmd.exe",,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2743348Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart ","21636 cmd.exe",10840,,,"12028 <not found>",,,,"C:\Windows\explorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134014925202742761,0,3042828,"0x","","",21636,43076,43077,2,1,0,1,3173288389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2744729Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 1912 MsMpEng.exe",3036,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 20:48:40.2765984Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1912 MsMpEng.exe",3036,,,"12028 <not found>",,,,,,,,,,,,,,,,,,,,,,,,,,1536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
