timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-19 08:22:19.6578418Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 8772 msedgewebview2.exe",7236,,," 8772 msedgewebview2.exe",,,,,,,,,,,,1693562,18446656690325532672,18446656690325504000,140725944310960,0,1005224214528,7236,1005250936832,1005250920448,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:20.2285378Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3688 svchost.exe",9592,,," 3688 svchost.exe",,,,,,,,,,,,,18446656690362023936,18446656690361995264,140725566788000,246,454308323328,3332,454313377792,454313345024,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:20.2735335Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3688 svchost.exe",9592,,," 3688 svchost.exe",,,,,,,,,,,,,18446656690383843328,18446656690383814656,140725566788000,246,454308331520,11084,454315999232,454315966464,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:20.2736527Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3688 svchost.exe",9592,,," 3688 svchost.exe",,,,,,,,,,,,,18446656690383876096,18446656690383847424,140725566788000,246,454308339712,8320,454316523520,454316490752,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:20.2737484Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3688 svchost.exe",9592,,," 3688 svchost.exe",,,,,,,,,,,,,18446656690383908864,18446656690383880192,140725566788000,246,454308347904,692,454318620672,454318587904,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:20.2746033Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 4620 WmiPrvSE.exe",6244,,," 4620 WmiPrvSE.exe",,,,,,,,,,,,,18446656690383941632,18446656690383912960,140725944310960,0,384407408640,4060,384411631616,384411566080,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:20.3106742Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5432 SecurityHealthService.exe",11292,,," 5432 SecurityHealthService.exe",,,,,,,,,,,,2683257,18446656690413240320,18446656690413211648,140725944310960,0,1047428218880,11292,1047426433024,1047426424832,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:20.5022953Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9208 msedgewebview2.exe",1940,,," 9208 msedgewebview2.exe",,,,,,,,,,,,2360110,18446656690351505408,18446656690351476736,140725944310960,0,1044673257472,1940,1044700463104,1044700446720,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:21.3244572Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5432 SecurityHealthService.exe",,,,,,,,,,,,,18446656690351505408,18446656690351476736,140725944310960,0,1047428243456,6508,1047426433024,1047426424832,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:22.2982148Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9980 WidgetService.exe",6504,,," 9980 WidgetService.exe",,,,,,,,,,,,2360978,18446656690419728384,18446656690419699712,140725944310960,0,492736249856,6504,492739493888,492739485696,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:22.8811586Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6044 msedge.exe",5276,,," 6044 msedge.exe",,,,,,,,,,,,,18446656690419728384,18446656690419699712,140725944310960,0,615766155264,9900,615960805376,615960801280,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:22.8818520Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6044 msedge.exe",9900,,," 6044 msedge.exe",,,,,,,,,,,,,18446656690384203776,18446656690384175104,140725944310960,0,615766163456,11040,615969193984,615969189888,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:23.8960521Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9196 msedgewebview2.exe",7512,,," 9196 msedgewebview2.exe",,,,,,,,,,,,288722,18446656690370805760,18446656690370777088,140725944310960,0,874514341888,7512,874548035584,874548031488,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:24.4392000Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11720 msedge.exe",,,,,,,,,,,,,18446656690383548416,18446656690383519744,140725944310960,0,960118980608,7560,960204111872,960204107776,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:24.5346407Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3352 svchost.exe",8032,,," 3352 svchost.exe",,,,,,,,,,,,762016,18446656690351079424,18446656690351050752,140725944310960,0,923666628608,8032,923668054016,923668021248,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:24.8974158Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9196 msedgewebview2.exe",,,,,,,,,,,,,18446656690383974400,18446656690383945728,140725944310960,0,874514350080,964,874548035584,874548031488,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:25.0413156Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6024 svchost.exe",10864,,," 6024 svchost.exe",,,,,,,,,,,,549959,18446656690353209344,18446656690353180672,140725944310960,0,158419042304,10864,158422007808,158421975040,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:25.6634937Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11132 MicrosoftStartFeedProvider.exe",,,,,,,,,,,,,18446656690353209344,18446656690353180672,140725944310960,0,651369684992,11732,651374362624,651374358528,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:25.9806585Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2740 MsMpEng.exe",10940,,," 2740 MsMpEng.exe",,,,,,,,,,,,367700,18446656690346983424,18446656690346954752,140725944310960,0,495566266368,10940,495565078528,495565012992,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:26.3642552Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","  668 msedge.exe",12280,,,"  668 msedge.exe",,,,,,,,,,,,339638,18446656690372050944,18446656690372022272,140725944310960,0,677006692352,12280,677157797888,677157793792,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:26.4452912Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11172 RuntimeBroker.exe",9768,,,"11172 RuntimeBroker.exe",,,,,,,,,,,,239540,18446656690348392448,18446656690348363776,140725944310960,0,1061269643264,9768,1061271109632,1061271060480,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:26.6063745Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6516 explorer.exe",8432,,," 6516 explorer.exe",,,,,,,,,,,,2188266,18446656690350850048,18446656690350821376,140725919259696,0,3006464,8432,390725632,390668288,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:26.6693461Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6516 explorer.exe",7440,,," 6516 explorer.exe",,,,,,,,,,,,4582507,18446656690376867840,18446656690376839168,140725919259696,0,2998272,7440,385155072,385097728,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:26.6851926Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7316 RuntimeBroker.exe",7176,,," 7316 RuntimeBroker.exe",,,,,,,,,,,,940803,18446656690419138560,18446656690419109888,140725944310960,0,26905067520,7176,26906984448,26906935296,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:26.7800800Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6516 explorer.exe",11988,,," 6516 explorer.exe",,,,,,,,,,,,236976926,18446656690376278016,18446656690376249344,140725919259696,0,2981888,11988,155910144,155852800,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:27.2265782Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6516 explorer.exe",10692,,," 6516 explorer.exe",,,,,,,,,,,,35822859,18446656690376605696,18446656690376577024,140725919259696,0,2965504,10692,122814464,122757120,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:27.3667150Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"  668 msedge.exe",,,,,,,,,,,,,18446656690376867840,18446656690376839168,140725944310960,0,677006700544,6984,677157797888,677157793792,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:27.4471977Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11172 RuntimeBroker.exe",,,,,,,,,,,,,18446656690384039936,18446656690384011264,140725944310960,0,1061269651456,3552,1061271109632,1061271060480,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:28.3344150Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7316 RuntimeBroker.exe",8468,,," 7316 RuntimeBroker.exe",,,,,,,,,,,,,18446656690384138240,18446656690384109568,140725944310960,0,26905092096,6392,26906984448,26906935296,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:28.3346708Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 1076 msedge.exe",,,,,,,,,,,,,18446656690384302080,18446656690384273408,140725944310960,0,88216068096,9784,88308973568,88308969472,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:28.5414660Z","Custom","EDRi-Provider",4242,"[+] EDRi START MARKER","10292 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:28.7927452Z","Custom","EDRi-Provider",4242,"[+] EDRi START MARKER","10292 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0302530Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 1012 svchost.exe",,,,,,,,,,,,,18446656690384367616,18446656690384338944,140725944310960,0,711502651392,476,711500365824,711500333056,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0307796Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 1012 svchost.exe",476,,," 1012 svchost.exe",,,,,,,,,,,,,18446656690384465920,18446656690384437248,140725944310960,53,711502659584,6440,711503380480,711503347712,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0329616Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6552 ShellHost.exe",,,,,,,,,,,,,18446656690384498688,18446656690384470016,140725944310960,0,179931742208,11932,179934068736,179934060544,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0335011Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7396 SearchHost.exe",2884,,," 7396 SearchHost.exe",,,,,,,,,,,,,18446656690350850048,18446656690350821376,140725944310960,0,924583440384,11140,924589228032,924589223936,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0335163Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6552 ShellHost.exe",11932,,," 6552 ShellHost.exe",,,,,,,,,,,,,18446656690384662528,18446656690384633856,140725944310960,0,179931750400,3908,179934593024,179934584832,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0354236Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 1116 svchost.exe",,,,,,,,,,,,,18446656690384728064,18446656690384699392,140725944310960,0,500702044160,1960,500708147200,500708114432,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0358408Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 2560 svchost.exe",10320,,," 2560 svchost.exe",,,,,,,,,,,,,18446656690384760832,18446656690384732160,140725944310960,95,224203788288,10916,224205471744,224205438976,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0359858Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8772 msedgewebview2.exe",6484,,," 8772 msedgewebview2.exe",,,,,,,,,,,,,18446656690384793600,18446656690384764928,140725944310960,0,1005224230912,10312,1005250936832,1005250932736,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0359911Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"  640 svchost.exe",,,,,,,,,,,,,18446656690384826368,18446656690384797696,140725944310960,0,439892180992,7908,439889821696,439889788928,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0360785Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5636 svchost.exe",,,,,,,,,,,,,18446656690384859136,18446656690384830464,140725944310960,0,807625277440,11204,807626866688,807626833920,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0362801Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  640 svchost.exe",7908,,,"  640 svchost.exe",,,,,,,,,,,,,18446656690384924672,18446656690384896000,140725944310960,273,439892189184,7652,439893360640,439893327872,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0366238Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5636 svchost.exe",11204,,," 5636 svchost.exe",,,,,,,,,,,,,18446656690385088512,18446656690385059840,140725944310960,28,807625285632,2320,807627390976,807627358208,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.0454106Z","Custom","EDRi-Provider",4242,"[+] EDRi START MARKER","10292 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.3007298Z","Custom","EDRi-Provider",4242,"[+] EDRi START MARKER","10292 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.5528154Z","Custom","EDRi-Provider",4242,"[<] Before decrypting the attack exe","10292 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:29.5595587Z","Custom","EDRi-Provider",4242,"[>]  After decrypting the attack exe","10292 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:30.0109632Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6516 explorer.exe",3836,,," 6516 explorer.exe",,,,,,,,,,,,135287382,18446656690378895360,18446656690378866688,140725919259696,0,3031040,3836,393347072,393289728,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:30.0418482Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6516 explorer.exe",11648,,," 6516 explorer.exe",,,,,,,,,,,,18498133,18446656690376933376,18446656690376904704,140725919259696,0,2990080,11648,384630784,384573440,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:30.5661897Z","Custom","EDRi-Provider",4242,"[<] Before executing the attack exe","10292 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:30.6518699Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10176 OneDrive.exe",10184,,,"10176 OneDrive.exe",,,,,,,,,,,,,18446656690348392448,18446656690348363776,140725895116672,0,456012394496,6372,456017313792,456017309696,140725895116672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:30.6519952Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10176 OneDrive.exe",10184,,,"10176 OneDrive.exe",,,,,,,,,,,,,18446656690385321984,18446656690385293312,140725895116672,0,456012402688,6364,456019410944,456019406848,140725895116672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.1191757Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5432 SecurityHealthService.exe",9976,,," 5432 SecurityHealthService.exe",,,,,,,,,,,,6508960,18446656690411470848,18446656690411442176,140725910359328,163,1047428005888,9976,1047432003584,1047431995392,140725910359328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.2780482Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3688 svchost.exe",692,,," 3688 svchost.exe",,,,,,,,,,,,894516,18446656690383908864,18446656690383880192,140725566788000,246,454308347904,692,454318620672,454318587904,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.2780796Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3688 svchost.exe",11084,,," 3688 svchost.exe",,,,,,,,,,,,2522115,18446656690383843328,18446656690383814656,140725566788000,246,454308331520,11084,454315999232,454315966464,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.2942158Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3688 svchost.exe",6988,,," 3688 svchost.exe",,,,,,,,,,,,82828912,18446656690382704640,18446656690382675968,140725566788000,246,454308315136,6988,454311804928,454311772160,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.2942631Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3688 svchost.exe",3332,,," 3688 svchost.exe",,,,,,,,,,,,3096959,18446656690362023936,18446656690361995264,140725566788000,246,454308323328,3332,454313377792,454313345024,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.2944126Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3688 svchost.exe",8320,,," 3688 svchost.exe",,,,,,,,,,,,2177562,18446656690383876096,18446656690383847424,140725566788000,246,454308339712,8320,454316523520,454316490752,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.2944767Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3688 svchost.exe",9592,,," 3688 svchost.exe",,,,,,,,,,,,9531592274,18446656690382671872,18446656690382643200,140725566788000,246,454308282368,9592,454310756352,454310723584,140725566788000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.5817145Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11804 RuntimeBroker.exe",8404,,,"11804 RuntimeBroker.exe",,,,,,,,,,,,2265801,18446656690339676160,18446656690339647488,140725910359328,0,162529808384,8404,162535047168,162534998016,140725910359328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.6612396Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10176 OneDrive.exe",6372,,,"10176 OneDrive.exe",,,,,,,,,,,,4377108,18446656690348392448,18446656690348363776,140725895116672,0,456012394496,6372,456017313792,456017301504,140725895116672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.7185444Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6516 explorer.exe",588,,," 6516 explorer.exe",,,,,,,,,,,,,18446656690385154048,18446656690385125376,140725919514368,0,3039232,6692,122814464,122757120,140725919514368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.7404684Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8676 smartscreen.exe",3184,,," 8676 smartscreen.exe",,,,,,,,,,,,,18446656690383843328,18446656690383814656,140725944310960,0,1075908780032,1596,1075910803456,1075910795264,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.7421118Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8676 smartscreen.exe",3184,,," 8676 smartscreen.exe",,,,,,,,,,,,,18446656690385354752,18446656690385326080,140725944310960,0,1075908788224,2376,1075911852032,1075911843840,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.7527935Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6516 explorer.exe",6692,,," 6516 explorer.exe",,,,,,,,,,,,,18446656690385055744,18446656690385027072,140725919259696,0,3047424,1048,155910144,155852800,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.7577326Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6516 explorer.exe",6692,,," 6516 explorer.exe",,,,,,,,,,,,,18446656690382704640,18446656690382675968,140725919259696,0,3055616,6068,309133312,309075968,140725919259696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.8046749Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart "," 6516 explorer.exe",6692,,," 6232 attack.exe",,,"\Device\HarddiskVolume3\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,134027437528044983,0,0,"0x","","",6516,16138,16701,3,0,0,2,1758267647,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.8124275Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6516 explorer.exe",6692,,," 6232 attack.exe",,,,,,,,,,,,,18446656690348392448,18446656690348363776,140695388045936,0,393371537408,1568,393374334976,393374330880,140695388045936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.8319717Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 3260 svchost.exe",,,,,,,,,,,,,18446656690382671872,18446656690382643200,140725944310960,0,1064397455360,2332,1064400060416,1064400027648,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.8331411Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3260 svchost.exe",2332,,," 3260 svchost.exe",,,,,,,,,,,,,18446656690383908864,18446656690383880192,140725944310960,128,1064397463552,11424,1064400584704,1064400551936,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.8536139Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3260 svchost.exe",2332,,," 3260 svchost.exe",,,"\Device\HarddiskVolume3\Windows\System32\pcadm.dll",,,,,,,,,,,,,,,,,,,,,206953,,,,,,,,,,,4170290055,140725357641728,140725357641728,200704,,,,,,,,,,,,
"2025-09-19 08:22:32.8540895Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3260 svchost.exe",11584,,," 3260 svchost.exe",,,,,,,,,,,,,18446656690411470848,18446656690411442176,140725944310960,0,1064397471744,4004,1064401108992,1064401076224,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.8542708Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3260 svchost.exe",4004,,," 3260 svchost.exe",,,,,,,,,,,,,18446656690376933376,18446656690376904704,140725944310960,0,1064397479936,8800,1064402157568,1064402124800,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:32.8543085Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3260 svchost.exe",2332,,," 3260 svchost.exe",,,"\Device\HarddiskVolume3\Windows\System32\wdi.dll",,,,,,,,,,,,,,,,,,,,,152161,,,,,,,,,,,2757335714,140725637742592,140725637742592,126976,,,,,,,,,,,,
"2025-09-19 08:22:32.8546427Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3260 svchost.exe",11584,,," 3260 svchost.exe",,,"\Device\HarddiskVolume3\Windows\System32\pcacli.dll",,,,,,,,,,,,,,,,,,,,,162149,,,,,,,,,,,1453475951,140725422129152,140725422129152,102400,,,,,,,,,,,,
"2025-09-19 08:22:32.8551052Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3260 svchost.exe",4004,,," 3260 svchost.exe",,,"\Device\HarddiskVolume3\Windows\System32\aepic.dll",,,,,,,,,,,,,,,,,,,,,663925,,,,,,,,,,,1107466520,140725525741568,140725525741568,610304,,,,,,,,,,,,
"2025-09-19 08:22:32.8553279Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3260 svchost.exe",11584,,," 3260 svchost.exe",,,"\Device\HarddiskVolume3\Windows\System32\mpr.dll",,,,,,,,,,,,,,,,,,,,,170982,,,,,,,,,,,2926912377,140725615788032,140725615788032,135168,,,,,,,,,,,,
"2025-09-19 08:22:32.8595642Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 svchost.exe",2332,,," 3260 svchost.exe",,,"\Device\HarddiskVolume3\Windows\System32\wdi.dll",,,,,,,,,,,,,,,,,,,,,152161,,,,,,,,,,,2757335714,140725637742592,140725637742592,139264,,,,,,,,,,,,
"2025-09-19 08:22:32.8596529Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 svchost.exe",2332,,," 3260 svchost.exe",,,"\Device\HarddiskVolume3\Windows\System32\mpr.dll",,,,,,,,,,,,,,,,,,,,,170982,,,,,,,,,,,2926912377,140725615788032,140725615788032,147456,,,,,,,,,,,,
