timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,fullregionsize,lastprotectionmask,targetaddress,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable
"2025-09-18 13:19:22.4803549Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",5700,,,"10176 Notepad.exe",,,"C:\Windows\System32\dcomp.dll",,,,,,,,,140726196371456,140726196371456,2283760,2240512,1876115810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4808694Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14892,,,"10176 Notepad.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,140726076768256,140726076768256,1935967,1961984,991936709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4810547Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\propsys.dll",,,,,,,,,140726171926528,140726171926528,1093901,1064960,1693759882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4814153Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14876,,,"10176 Notepad.exe",,,"C:\Windows\System32\icu.dll",,,,,,,,,140726031155200,140726031155200,2809356,2744320,3016574355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4824526Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",5700,,,"10176 Notepad.exe",,,"C:\Windows\System32\winspool.drv",,,,,,,,,140725820719104,140725820719104,753305,729088,3680457142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4826707Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,140726209150976,140726209150976,722755,688128,543583677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4828763Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14876,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140.dll",,,,,,,,,140724139917312,140724139917312,603644,577536,2926311296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4828953Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14892,,,"10176 Notepad.exe",,,"C:\Windows\System32\dwmapi.dll",,,,,,,,,140726212296704,140726212296704,199884,176128,3772271341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4838394Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",5700,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll",,,,,,,,,140726080307200,140726080307200,60856,81920,1625823556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4839868Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll",,,,,,,,,140726017720320,140726017720320,66730,49152,1073573567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4840944Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14876,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll",,,,,,,,,140725208154112,140725208154112,171050,122880,4092127091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4849617Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,140726219112448,140726219112448,8821142,8753152,83910174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4851651Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14876,,,"10176 Notepad.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,140726251552768,140726251552768,378754,356352,836129831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4852472Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",5700,,,"10176 Notepad.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,140726073819136,140726073819136,2922264,2899968,1001424401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4852778Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14892,,,"10176 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.WarpPal.dll",,,,,,,,,140726183198720,140726183198720,167600,102400,2132685858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4877108Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14876,,,"10176 Notepad.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,140726064185344,140726064185344,181029,167936,239922031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4878680Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",5700,,,"10176 Notepad.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,140726232481792,140726232481792,80696,53248,865845000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4901968Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,140726283403264,140726283403264,237947,192512,2763417762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4932507Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,140725756624896,140725756624896,759542,741376,2469381841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4966555Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,140726256205824,140726256205824,699598,626688,3582665716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.4970919Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,140726296182784,140726296182784,783590,724992,4271766768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5008555Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,140726046818304,140726046818304,132790,106496,559600455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5030044Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\NotepadXamlUI.dll",,,,,,,,,140723370786816,140723370786816,5411159,5406720,1754496801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5048181Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14876,,,"10176 Notepad.exe",,,"C:\Windows\System32\DWrite.dll",,,,,,,,,140726188900352,140726188900352,2550755,2519040,1635917939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5113390Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.ui.xaml.dll",,,,,,,,,140723355648000,140723355648000,15089607,15085568,2880426807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5122037Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14876,,,"10176 Notepad.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,140726254632960,140726254632960,457799,385024,2858637235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5134184Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14892,,,"10176 Notepad.exe",,,"C:\Windows\System32\d3d11.dll",,,,,,,,,140726193815552,140726193815552,2553900,2490368,1984572878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5137040Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\d2d1.dll",,,,,,,,,140726176645120,140726176645120,6622664,6533120,1811950431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5137052Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",5700,,,"10176 Notepad.exe",,,"C:\Windows\System32\version.dll",,,,,,,,,140726147416064,140726147416064,72452,45056,2275202464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5150386Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14892,,,"10176 Notepad.exe",,,"C:\Windows\System32\dxgi.dll",,,,,,,,,140726210854912,140726210854912,1311263,1286144,1782840535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5164246Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,140726254501888,140726254501888,140109,81920,212057710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5252308Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.Windows.ApplicationModel.Resources.dll",,,,,,,,,140725965750272,140725965750272,197572,163840,878804597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5263490Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",5700,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\MRM.dll",,,,,,,,,140725930426368,140725930426368,334307,311296,21918131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5273186Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",14892,,,"10176 Notepad.exe",,,"C:\Windows\System32\BCP47mrm.dll",,,,,,,,,140726034759680,140726034759680,233481,212992,4048268187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5295834Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,140726143025152,140726143025152,1548713,1470464,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5301730Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,140726143025152,140726143025152,1548713,1482752,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5332633Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\Windows.Globalization.dll",,,,,,,,,140725999632384,140725999632384,1643712,1634304,974106330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5353634Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\MrmCoreR.dll",,,,,,,,,140726025453568,140726025453568,1182280,1142784,3789883159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5362268Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,140726041837568,140726041837568,310002,290816,799845727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5423952Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,140726143025152,140726143025152,1548713,1470464,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5430249Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,140726143025152,140726143025152,1548713,1482752,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5439514Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\Windows.UI.dll",,,,,,,,,140726008938496,140726008938496,1453868,1376256,528581563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5472186Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,140726143025152,140726143025152,1548713,1470464,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5478100Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,140726143025152,140726143025152,1548713,1482752,2424635256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5512719Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,,,,,,,,,,,,,,,,18446712763264950272,18446712763264925696,140726025744656,0,121427324928,3476,121434537984,121434533888,140726025744656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5524388Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\twinapi.appcore.dll",,,,,,,,,140726123233280,140726123233280,2401845,2330624,3022422777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5529471Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,,,,,,,,,,,,,,,,18446712763265036288,18446712763265011712,140726305414320,0,121427333120,12772,121435586560,121435582464,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5551764Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\KBDGR.DLL",,,,,,,,,140726080241664,140726080241664,75067,24576,3357678732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5553087Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\KBDGR.DLL",,,,,,,,,140726080241664,140726080241664,75067,36864,3357678732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5572947Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\msptls.dll",,,,,,,,,140723590397952,140723590397952,1975499,1961984,1752613149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5585482Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\riched20.dll",,,,,,,,,140723566542848,140723566542848,3711805,3678208,1752706160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5601998Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\oleacc.dll",,,,,,,,,140725809250304,140725809250304,520967,491520,2042839416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5625981Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,"C:\Windows\System32\Windows.Storage.ApplicationData.dll",,,,,,,,,140725733949440,140725733949440,440584,393216,3189851701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:19:22.5645623Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10176 Notepad.exe",15952,,,"10176 Notepad.exe",,,,,,,,,,,,,,,,,,18446712763265122304,18446712763265097728,140726278802720,0,121427341312,7884,121436635136,121436626944,140726278802720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
