timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,channel,eventid,action,key,vault,id,process,reason,threadtime,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,count,processcontextid,terminationtime,imagepath,classification,eventtype,fileid,fileusn,info,scansource,featureid,accessmask,washardened,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,data,startstop,deltacpu,deltawall,createtime,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,startqpc,linksourcename,linktargetname,oldfilename,connid,daddr,dport,saddr,seqnum,size,sport,processimagepath,taintreason,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey,Source Name,Long Description
"2025-09-25 05:38:35.8684236Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\wbemsvc.dll",,,,,,,,,140730986463232,140730986463232,107464,86016,2423664634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:35.8698705Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\fastprox.dll",,,,,,,,,140731073691648,140731073691648,1010423,983040,214479534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:35.9283273Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9132 PerfWatson2.exe",6076,,," 9132 PerfWatson2.exe",,,,,,,,,,,,,,,,,18446725440631316480,18446725440631291904,140730256875296,0,1023726092288,12840,1023760400384,1023760384000,140730256875296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.7665780Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9132 PerfWatson2.exe",9880,,," 9132 PerfWatson2.exe",,,,,,,,,,,,,,,,,18446725440630284288,18446725440630259712,140730256322224,0,1023726067712,9880,1023723896832,1023723880448,140730256322224,876660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.9968845Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\wbemsvc.dll",,,,,,,,,140730986463232,140730986463232,107464,98304,2423664634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.9969958Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\fastprox.dll",,,,,,,,,140731073691648,140731073691648,1010423,995328,214479534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.9971120Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,140731374305280,140731374305280,286201,233472,2803059627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.9971929Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,140731426865152,140731426865152,986194,995328,4225820209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.9972334Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\cabinet.dll",,,,,,,,,140731029979136,140731029979136,195802,184320,791399748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.9972961Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\pdh.dll",,,,,,,,,140731231633408,140731231633408,372057,364544,3869770470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
