timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,classification,eventtype,fileid,fileusn,info,scansource,accessmask,washardened,id,process,reason,threadtime,data,startstop,deltacpu,deltawall,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,createtime,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,startqpc,connid,daddr,dport,saddr,seqnum,size,sport,cycletime,processimagepath,taintreason,channel,eventid,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime,targetprocessstartkey,Source Name,Long Description
"2025-09-25 05:38:44.3861155Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2764 VBoxService.exe",2760,,," 2232 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:44.3861186Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2764 VBoxService.exe",2760,,," 2232 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:44.3861215Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2764 VBoxService.exe",2760,,," 2232 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:44.3861402Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2764 VBoxService.exe",2760,,," 2396 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:44.3861431Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2764 VBoxService.exe",2760,,," 2396 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:44.3861460Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2764 VBoxService.exe",2760,,," 2396 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:43.8437617Z","myETW","EDRi-Provider",4242,"[<] Before decrypting the attack exe","10752 EDRi.exe",,,,,,"[<] Before decrypting the attack exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILE,Name:
"2025-09-25 05:38:43.8567331Z","myETW","EDRi-Provider",4242,"[>]  After decrypting the attack exe","10752 EDRi.exe",,,,,,"[>]  After decrypting the attack exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILE,Name:
"2025-09-25 05:38:44.8616720Z","myETW","EDRi-Provider",4242,"[<] Before starting the attack exe","10752 EDRi.exe",,,,,,"[<] Before starting the attack exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILE,Name:
"2025-09-25 05:38:45.8765512Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 2232 MsMpEng.exe",10780,,,,,,"C:\Windows\System32\windows.storage.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,629330,2122166128,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY
"2025-09-25 05:38:45.8774587Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 2232 MsMpEng.exe",10780,,,,,,"C:\Windows\System32\SHCore.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,629981,2122190480,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY
